event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898701599,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700010,PL1898701003,EC18987001599,TV1898701599,SH1898700041,,Outlaws,N10007,Velodrome,N10010,0.0,P100031,P100105,Christopher Mihlon,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,1.0,,,1079.0,1074.0,1079.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870389,68.0,3.0,-1.0,1949.0,-1.0,-1.0,108.0,33.0,1105.0,,,,,,1506.0,,,,,,1105.0,1105.0,1105.0,1506.0,1506.0,1506.0
EV1898701644,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700057,PL1898705701,EC18987001644,TV1898709110,SH1898700044,LV1898709110,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100001,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,35.0,,,1232.0,1227.0,1232.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870390,6.0,0.0,-1.0,1796.0,-1.0,-1.0,6.0,45.0,1433.0,,,,,,1690.0,,,,,,1433.0,1433.0,1433.0,1690.0,1690.0,1690.0
EV1898701652,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700058,PL1898705801,EC18987001652,TV1898709111,SH1898700045,LV1898709111,Outlaws,N10007,Velodrome,N10010,0.0,P100001,"P100009,P100099",Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,4.0,,,1263.0,1258.0,1263.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870391,7.0,1.0,1765.0,-1.0,-1.0,-1.0,31.0,25.0,1690.0,,,,,,3191.0,1192.0,,,,,1690.0,1690.0,1690.0,2191.5,1192.0,3191.0
EV1898701658,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700014,PL1898701403,EC18987001658,TV1898701658,SH1898700045,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100033,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,CY189870029,1,15.0,50.0,,,1277.0,1272.0,1277.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870392,1.0,2.0,1751.0,-1.0,-1.0,-1.0,17.0,39.0,1690.0,,,,,,1433.0,,,,,,1690.0,1690.0,1690.0,1433.0,1433.0,1433.0
EV1898701668,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700059,PL1898705901,EC18987001668,TV1898709112,SH1898700045,LV1898709112,Outlaws,N10007,Velodrome,N10010,0.0,P100034,"P100001,P100016",Colin Brewster,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,15.0,33.0,,,1294.0,1289.0,1294.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870393,0.0,0.0,-1.0,1734.0,-1.0,-1.0,203.0,56.0,1471.0,,,,,,1690.0,3240.0,,,,,1471.0,1471.0,1471.0,2465.0,1690.0,3240.0
EV1898701711,18987,2,P02,Shot,ET0001,Shot_MissedPost,,,,,,,,SQ1898700062,PL1898706204,EC18987001711,TV1898709120,SH1898700047,LV1898709120,Outlaws,N10007,Velodrome,N10010,0.0,P100223,P100201,Richie Villanueva,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,57.0,,,1390.0,1385.0,1390.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870394,0.0,3.0,-1.0,1638.0,-1.0,-1.0,107.0,96.0,888.0,,,,,,1550.0,,,,,,888.0,888.0,888.0,1550.0,1550.0,1550.0
EV1898701717,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700062,PL1898706205,EC18987001717,TV1898709121,SH1898700047,LV1898709121,Outlaws,N10007,Velodrome,N10010,0.0,P100170,P100224,Kennen Newsham,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,47.0,,,1400.0,1395.0,1400.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870395,0.0,1.0,-1.0,1628.0,-1.0,-1.0,97.0,106.0,1727.0,,,,,,1357.0,,,,,,1727.0,1727.0,1727.0,1357.0,1357.0,1357.0
EV1898701731,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700062,PL1898706210,EC18987001731,TV1898709125,SH1898700047,LV1898709125,Outlaws,N10007,Velodrome,N10010,0.0,P100230,P100170,Jennifer Valente,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,19.0,,,1428.0,1423.0,1428.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870396,0.0,4.0,1600.0,-1.0,-1.0,-1.0,69.0,134.0,1354.0,,,,,,1727.0,,,,,,1354.0,1354.0,1354.0,1727.0,1727.0,1727.0
EV1898701737,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700016,PL1898701604,EC18987001737,TV1898701737,SH1898700047,,Outlaws,N10007,Velodrome,N10010,0.0,P100201,"P100009,P100032",Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,10.0,,,1437.0,1432.0,1437.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870397,0.0,2.0,1591.0,-1.0,-1.0,-1.0,60.0,143.0,1550.0,,,,,,3191.0,1849.0,,,,,1550.0,1550.0,1550.0,2520.0,1849.0,3191.0
EV1898701746,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700016,PL1898701605,EC18987001746,TV1898701746,SH1898700047,,Outlaws,N10007,Velodrome,N10010,0.0,P100105,P100170,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,54.0,,,1453.0,1448.0,1453.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870398,2.0,1.0,1575.0,-1.0,-1.0,-1.0,44.0,159.0,1506.0,,,,,,1727.0,,,,,,1506.0,1506.0,1506.0,1727.0,1727.0,1727.0
EV1898701748,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700062,PL1898706213,EC18987001748,TV1898709127,SH1898700047,LV1898709127,Outlaws,N10007,Velodrome,N10010,0.0,P100108,P100223,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,51.0,,,1456.0,1451.0,1456.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870399,0.0,1.0,1572.0,-1.0,-1.0,-1.0,41.0,162.0,1758.0,,,,,,888.0,,,,,,1758.0,1758.0,1758.0,888.0,888.0,888.0
EV1898701768,18987,2,P02,Shot,ET0001,Shot_MissedPost,,,,,,,,SQ1898700063,PL1898706301,EC18987001768,TV1898709131,SH1898700051,LV1898709131,Outlaws,N10007,Velodrome,N10010,0.0,P100001,,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,10.0,,,1497.0,1492.0,1497.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189870400,0.0,3.0,1531.0,-1.0,-1.0,-1.0,43.0,203.0,1690.0,,,,,,,,,,,,1690.0,1690.0,1690.0,,,
EV1898701787,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700065,PL1898706501,EC18987001787,TV1898709134,SH1898700053,LV1898709134,Outlaws,N10007,Velodrome,N10010,0.0,P100185,"P100001,P100016,P100198",Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,28.0,,,1539.0,1534.0,1539.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870401,0.0,2.0,-1.0,1489.0,-1.0,-1.0,1.0,42.0,1449.0,,,,,,1690.0,3240.0,1570.0,,,,1449.0,1449.0,1449.0,2166.6666666666665,1570.0,3240.0
EV1898701820,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700067,PL1898706701,EC18987001820,TV1898709137,,LV1898709137,Outlaws,N10007,Velodrome,N10010,0.0,P100185,"P100016,P100198",Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,,,0,10.0,22.0,,,1605.0,1600.0,1605.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870402,24.0,0.0,-1.0,1423.0,-1.0,-1.0,133.0,65.0,1449.0,,,,,,3240.0,1570.0,,,,,1449.0,1449.0,1449.0,2405.0,1570.0,3240.0
EV1898701829,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700068,PL1898706801,EC18987001829,TV1898709138,SH1898700054,LV1898709138,Outlaws,N10007,Velodrome,N10010,0.0,P100032,P100016,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,9.0,44.0,,,1643.0,1638.0,1643.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870403,2.0,0.0,-1.0,1385.0,-1.0,-1.0,95.0,38.0,1849.0,,,,,,3240.0,,,,,,1849.0,1849.0,1849.0,3240.0,3240.0,3240.0
EV1898701853,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700019,PL1898701912,EC18987001853,TV1898701853,SH1898700055,,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100108,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,8.0,49.0,,,1698.0,1693.0,1698.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870404,3.0,1.0,-1.0,1330.0,-1.0,-1.0,40.0,93.0,1025.0,,,,,,1758.0,,,,,,1025.0,1025.0,1025.0,1758.0,1758.0,1758.0
EV1898701885,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700070,PL1898707001,EC18987001885,TV1898709148,SH1898700058,LV1898709148,Outlaws,N10007,Velodrome,N10010,0.0,P100223,P100132,Richie Villanueva,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,44.0,,,1763.0,1758.0,1763.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870405,1.0,0.0,-1.0,1265.0,-1.0,-1.0,188.0,25.0,888.0,,,,,,1202.0,,,,,,888.0,888.0,888.0,1202.0,1202.0,1202.0
EV1898701894,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700070,PL1898707002,EC18987001894,TV1898709149,SH1898700058,LV1898709149,Outlaws,N10007,Velodrome,N10010,0.0,"P100105,P100132",P100009,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,29.0,,,1778.0,1773.0,1778.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870406,0.0,0.0,1250.0,-1.0,-1.0,-1.0,173.0,40.0,1506.0,1202.0,,,,,3191.0,,,,,,1354.0,1202.0,1506.0,3191.0,3191.0,3191.0
EV1898701898,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700020,PL1898702004,EC18987001898,TV1898701898,SH1898700058,,Outlaws,N10007,Velodrome,N10010,0.0,P100224,P100232,Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,25.0,,,1782.0,1777.0,1782.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870407,0.0,4.0,1246.0,-1.0,-1.0,-1.0,169.0,44.0,1357.0,,,,,,682.0,,,,,,1357.0,1357.0,1357.0,682.0,682.0,682.0
EV1898701917,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700020,PL1898702007,EC18987001917,TV1898701917,SH1898700058,,Outlaws,N10007,Velodrome,N10010,0.0,P100170,P100105,Kennen Newsham,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,51.0,,,1816.0,1811.0,1816.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870408,1.0,2.0,-1.0,1212.0,-1.0,-1.0,135.0,78.0,1727.0,,,,,,1506.0,,,,,,1727.0,1727.0,1727.0,1506.0,1506.0,1506.0
EV1898701924,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700070,PL1898707006,EC18987001924,TV1898709153,SH1898700059,LV1898709153,Outlaws,N10007,Velodrome,N10010,0.0,P100224,P100009,Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,39.0,,,1828.0,1823.0,1828.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870409,1.0,0.0,1200.0,-1.0,-1.0,-1.0,123.0,90.0,1357.0,,,,,,3191.0,,,,,,1357.0,1357.0,1357.0,3191.0,3191.0,3191.0
EV1898701931,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700070,PL1898707007,EC18987001931,TV1898709155,SH1898700059,LV1898709155,Outlaws,N10007,Velodrome,N10010,0.0,P100108,"P100009,P100032",Robert Mayfield,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,6.0,32.0,,,1835.0,1830.0,1835.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870410,0.0,2.0,1193.0,-1.0,-1.0,-1.0,116.0,97.0,1758.0,,,,,,3191.0,1849.0,,,,,1758.0,1758.0,1758.0,2520.0,1849.0,3191.0
EV1898701939,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700070,PL1898707008,EC18987001939,TV1898709157,SH1898700060,LV1898709157,Outlaws,N10007,Velodrome,N10010,0.0,P100185,"P100016,P100105",Samson Leifer,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,20.0,,,1847.0,1842.0,1847.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870411,1.0,0.0,-1.0,1181.0,-1.0,-1.0,104.0,109.0,1449.0,,,,,,3240.0,1506.0,,,,,1449.0,1449.0,1449.0,2373.0,1506.0,3240.0
EV1898701960,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700020,PL1898702014,EC18987001960,TV1898701960,SH1898700065,,Outlaws,N10007,Velodrome,N10010,0.0,P100033,"P100002,P100064",Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,54.0,,,1873.0,1868.0,1873.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870412,4.0,0.0,-1.0,1155.0,-1.0,-1.0,78.0,135.0,1433.0,,,,,,1686.0,1127.0,,,,,1433.0,1433.0,1433.0,1406.5,1127.0,1686.0
EV1898701978,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700070,PL1898707011,EC18987001978,TV1898709160,SH1898700065,LV1898709160,Outlaws,N10007,Velodrome,N10010,0.0,P100064,P100033,James Rynearson,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,7.0,,,1920.0,1915.0,1920.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870413,4.0,0.0,1108.0,-1.0,-1.0,-1.0,31.0,182.0,1127.0,,,,,,1433.0,,,,,,1127.0,1127.0,1127.0,1433.0,1433.0,1433.0
EV1898701987,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700070,PL1898707012,EC18987001987,TV1898709161,SH1898700066,LV1898709161,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100034",P100016,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,4.0,48.0,,,1939.0,1934.0,1939.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870414,3.0,0.0,-1.0,1089.0,-1.0,-1.0,12.0,201.0,1025.0,1471.0,,,,,3240.0,,,,,,1248.0,1025.0,1471.0,3240.0,3240.0,3240.0
EV1898701995,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700071,PL1898707101,EC18987001995,TV1898709163,SH1898700067,LV1898709163,Outlaws,N10007,Velodrome,N10010,0.0,P100064,"P100009,P100031",James Rynearson,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,38.0,,,1949.0,1944.0,1949.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870415,0.0,1.0,1079.0,-1.0,-1.0,-1.0,2.0,211.0,1127.0,,,,,,3191.0,1105.0,,,,,1127.0,1127.0,1127.0,2148.0,1105.0,3191.0
EV1898702016,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700074,PL1898707404,EC18987002016,TV1898709167,SH1898700069,LV1898709167,Outlaws,N10007,Velodrome,N10010,0.0,P100230,P100032,Jennifer Valente,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,13.0,,,2034.0,2029.0,2034.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870416,1.0,0.0,994.0,-1.0,-1.0,-1.0,361.0,41.0,1354.0,,,,,,1849.0,,,,,,1354.0,1354.0,1354.0,1849.0,1849.0,1849.0
EV1898702032,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700022,PL1898702202,EC18987002032,TV1898702032,SH1898700069,,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100105,Colby Rasplicka,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,2.0,49.0,,,2058.0,2053.0,2058.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189870417,7.0,1.0,-1.0,970.0,-1.0,-1.0,337.0,65.0,1192.0,,,,,,1506.0,,,,,,1192.0,1192.0,1192.0,1506.0,1506.0,1506.0
EV1898702040,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700074,PL1898707412,EC18987002040,TV1898709172,SH1898700069,LV1898709172,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100032,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,2.0,37.0,,,2070.0,2065.0,2070.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870418,0.0,1.0,958.0,-1.0,-1.0,-1.0,325.0,77.0,1690.0,,,,,,1849.0,,,,,,1690.0,1690.0,1690.0,1849.0,1849.0,1849.0
EV1898702077,18987,2,P02,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700022,PL1898702209,EC18987002077,TV1898702077,SH1898700073,,Outlaws,N10007,Velodrome,N10010,0.0,P100108,P100032,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB05,STR0001,,0,1.0,29.0,,,2138.0,2133.0,2138.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870419,4.0,1.0,890.0,-1.0,-1.0,-1.0,257.0,145.0,1758.0,,,,,,1849.0,,,,,,1758.0,1758.0,1758.0,1849.0,1849.0,1849.0
EV1898702109,18987,2,P02,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700022,PL1898702214,EC18987002109,TV1898702109,SH1898700077,,Outlaws,N10007,Velodrome,N10010,0.0,P100108,P100033,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB05,STR0001,,0,0.0,29.0,,,2198.0,2193.0,2198.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870420,0.0,1.0,830.0,-1.0,-1.0,-1.0,197.0,205.0,1758.0,,,,,,1433.0,,,,,,1758.0,1758.0,1758.0,1433.0,1433.0,1433.0
EV1898702121,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700074,PL1898707425,EC18987002121,TV1898709180,SH1898700077,LV1898709180,Outlaws,N10007,Velodrome,N10010,0.0,P100185,"P100002,P100016",Samson Leifer,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,2.0,,,2225.0,2220.0,2225.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870421,78.0,0.0,-1.0,803.0,-1.0,-1.0,170.0,232.0,1449.0,,,,,,1686.0,3240.0,,,,,1449.0,1449.0,1449.0,2463.0,1686.0,3240.0
EV1898702133,18987,3,P03,Shot,ET0001,Shot_BlockedSameTeam,,,,,,,,SQ1898700023,PL1898702302,EC18987002133,TV1898702133,SH1898700079,,Outlaws,N10007,Velodrome,N10010,0.0,"P100031,P100034","P100002,P100108",Colin Brewster,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,17.0,45.0,,,2318.0,2313.0,2318.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870422,4.0,0.0,-1.0,710.0,-1.0,-1.0,77.0,325.0,1105.0,1471.0,,,,,1686.0,1758.0,,,,,1288.0,1105.0,1471.0,1722.0,1686.0,1758.0
EV1898702166,18987,3,P03,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700074,PL1898707428,EC18987002166,TV1898709183,SH1898700079,LV1898709183,Outlaws,N10007,Velodrome,N10010,0.0,P100232,"P100031,P100033,P100128",Philip Kerchner,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,47.0,,,2376.0,2371.0,2376.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870423,3.0,0.0,652.0,-1.0,-1.0,-1.0,19.0,383.0,682.0,,,,,,1105.0,1433.0,1214.0,,,,682.0,682.0,682.0,1250.6666666666667,1105.0,1433.0
EV1898702179,18987,3,P03,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700075,PL1898707501,EC18987002179,TV1898709186,SH1898700081,LV1898709186,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100002,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,28.0,,,2395.0,2390.0,2395.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870424,26.0,0.0,-1.0,633.0,-1.0,-1.0,45.0,402.0,1449.0,,,,,,1686.0,,,,,,1449.0,1449.0,1449.0,1686.0,1686.0,1686.0
EV1898702187,18987,3,P03,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700024,PL1898702403,EC18987002187,TV1898702187,SH1898700082,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100032,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,55.0,,,2428.0,2423.0,2428.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,low,DL03,SC189870425,1.0,1.0,600.0,-1.0,-1.0,-1.0,12.0,33.0,1690.0,,,,,,1849.0,,,,,,1690.0,1690.0,1690.0,1849.0,1849.0,1849.0
EV1898702196,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700077,PL1898707701,EC18987002196,TV1898709188,SH1898700082,LV1898709188,Outlaws,N10007,Velodrome,N10010,0.0,P100214,P100016,Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,43.0,,,2440.0,2435.0,2440.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870426,16.0,0.0,-1.0,588.0,-1.0,-1.0,136.0,45.0,1181.0,,,,,,3240.0,,,,,,1181.0,1181.0,1181.0,3240.0,3240.0,3240.0
EV1898702215,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700078,PL1898707803,EC18987002215,TV1898709190,SH1898700082,LV1898709190,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100016,Colby Rasplicka,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,59.0,,,2484.0,2479.0,2484.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870427,0.0,0.0,-1.0,544.0,-1.0,-1.0,92.0,44.0,1192.0,,,,,,3240.0,,,,,,1192.0,1192.0,1192.0,3240.0,3240.0,3240.0
