shift_id,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,period_id,home_team_id,away_team_id,season_id,time_bucket_id,strength_id,shift_start_type_derived,shift_stop_type_derived,start_zone,end_zone,start_zone_id,end_zone_id,home_forward_1_id,home_forward_2_id,home_forward_3_id,home_defense_1_id,home_defense_2_id,home_xtra_id,home_goalie_id,away_forward_1_id,away_forward_2_id,away_forward_3_id,away_defense_1_id,away_defense_2_id,away_xtra_id,away_goalie_id,home_gf_all,home_ga_all,away_gf_all,away_ga_all,home_gf_ev,home_ga_ev,away_gf_ev,away_ga_ev,home_gf_nen,home_ga_nen,away_gf_nen,away_ga_nen,home_gf_pp,home_ga_pp,away_gf_pp,away_ga_pp,home_gf_pk,home_ga_pk,away_gf_pk,away_ga_pk,home_pm_all,away_pm_all,home_pm_ev,away_pm_ev,home_pm_nen,away_pm_nen,home_pm_pp,away_pm_pp,home_pm_pk,away_pm_pk,sf,sa,shot_diff,cf,ca,cf_pct,ff,fa,ff_pct,scf,sca,hdf,hda,zone_entries,zone_exits,giveaways,takeaways,fo_won,fo_lost,fo_pct,event_count,shift_start_type_id,shift_stop_type_id,situation_id,shift_key,shift_duration_id,period
SH1896900011,18969,11,1.0,12.0,15.0,11.0,50.0,,Home Goal,45.0,12.0,20.0,78.0,3.0,,99.0,70.0,14.0,55.0,22.0,84.0,,39.0,0.0,1.0,1.0,,,,,Platinum,Velodrome,735.0,710.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,345.0,340.0,368.0,P01,N10008,N10010,N20252026F,TB02,STR0001,OnTheFly,Home Goal,o,o,1.0,1.0,P100117,P100027,P100024,P100107,P100023,,P100202,P100001,P100132,P100064,P100108,P100198,,P100016,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,-2,2,-2,2,-2,0,0,0,0,3,0,3,3,0,100.0,3,0,100.0,3,0,1,0,0,0,0,0,0,0,0.0,19,SST0003,SPT0004,SIT0001,SH1896900011,SD01,1.0
SH1896900012,18969,12,1.0,11.0,50.0,11.0,15.0,FaceoffAfterGoal,Home Icing,45.0,12.0,20.0,78.0,3.0,,99.0,42.0,75.0,49.0,22.0,84.0,,39.0,23.0,,,,1.0,1.0,,Platinum,Velodrome,710.0,675.0,35.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,365.0,403.0,P01,N10008,N10010,N20252026F,TB02,STR0001,FaceoffAfterGoal,Home Icing,n,o,3.0,1.0,P100117,P100027,P100024,P100107,P100023,,P100202,P100201,P100039,P100161,P100108,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0.0,7,SST0004,SPT0005,SIT0001,SH1896900012,SD02,1.0
SH1896900013,18969,13,1.0,11.0,15.0,10.0,23.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),45.0,12.0,20.0,78.0,3.0,,99.0,42.0,75.0,49.0,52.0,93.0,,39.0,0.0,,,1.0,1.0,,,Platinum,Velodrome,675.0,623.0,52.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,400.0,455.0,P01,N10008,N10010,N20252026F,TB02,STR0001,OtherFaceoff,Home Goalie Stopped (after Away SOG),d,d,2.0,2.0,P100117,P100027,P100024,P100107,P100023,,P100202,P100201,P100039,P100161,P100070,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,2,0.0,0,2,0.0,0,2,0,0,2,2,3,0,0,0,0.0,23,SST0002,SPT0006,SIT0001,SH1896900013,SD03,1.0
SH1896900014,18969,14,1.0,10.0,23.0,9.0,34.0,OtherFaceoff,,53.0,82.0,34.0,78.0,3.0,,99.0,42.0,75.0,49.0,52.0,93.0,,39.0,12.0,,,1.0,1.0,,,Platinum,Velodrome,623.0,574.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,452.0,504.0,P01,N10008,N10010,N20252026F,TB02,STR0001,OtherFaceoff,OnTheFly,n,d,3.0,2.0,P100192,P100110,P100022,P100107,P100023,,P100202,P100201,P100039,P100161,P100070,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0.0,0,1,0.0,0,1,0,0,0,1,2,0,0,0,0.0,15,SST0002,SPT0003,SIT0001,SH1896900014,SD03,1.0
SH1896900015,18969,15,1.0,9.0,34.0,9.0,25.0,,,53.0,82.0,34.0,8.0,3.0,,99.0,42.0,75.0,49.0,52.0,93.0,,39.0,0.0,,1.0,1.0,,,,Platinum,Velodrome,574.0,565.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,501.0,513.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,n,n,3.0,3.0,P100192,P100110,P100022,P100030,P100023,,P100202,P100201,P100039,P100161,P100070,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,1,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1896900015,SD01,1.0
SH1896900016,18969,16,1.0,9.0,25.0,9.0,2.0,,,53.0,82.0,34.0,8.0,3.0,,99.0,42.0,61.0,49.0,52.0,93.0,,39.0,0.0,1.0,,,1.0,,,Platinum,Velodrome,565.0,542.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,510.0,536.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,d,d,2.0,2.0,P100192,P100110,P100022,P100030,P100023,,P100202,P100201,P100224,P100161,P100070,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,3,1,2,1,0,0,0.0,19,SST0003,SPT0003,SIT0001,SH1896900016,SD01,1.0
SH1896900017,18969,17,1.0,9.0,2.0,8.0,56.0,,,53.0,82.0,34.0,8.0,3.0,,99.0,70.0,61.0,49.0,52.0,93.0,,39.0,0.0,,,1.0,,,1.0,Platinum,Velodrome,542.0,536.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,533.0,542.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,d,d,2.0,2.0,P100192,P100110,P100022,P100030,P100023,,P100202,P100001,P100224,P100161,P100070,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,1,1,0,0,0.0,7,SST0003,SPT0003,SIT0001,SH1896900017,SD01,1.0
SH1896900018,18969,18,1.0,8.0,56.0,8.0,49.0,,,53.0,82.0,34.0,8.0,3.0,,99.0,70.0,61.0,91.0,9.0,93.0,,39.0,0.0,,1.0,,,1.0,,Platinum,Velodrome,536.0,529.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,539.0,549.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,o,d,1.0,2.0,P100192,P100110,P100022,P100030,P100023,,P100202,P100001,P100224,P100002,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1896900018,SD01,1.0
SH1896900019,18969,19,1.0,8.0,49.0,8.0,35.0,,,53.0,82.0,34.0,8.0,21.0,,99.0,70.0,61.0,91.0,9.0,93.0,,39.0,0.0,1.0,,,,,1.0,Platinum,Velodrome,529.0,515.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,546.0,563.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,n,d,3.0,2.0,P100192,P100110,P100022,P100030,P100025,,P100202,P100001,P100224,P100002,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,1,3,1,0,0,0.0,12,SST0003,SPT0003,SIT0001,SH1896900019,SD01,1.0
SH1896900020,18969,20,1.0,8.0,35.0,8.0,17.0,,Away Icing,53.0,47.0,34.0,8.0,21.0,,99.0,70.0,61.0,91.0,9.0,93.0,,39.0,0.0,,1.0,,,1.0,,Platinum,Velodrome,515.0,497.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,560.0,581.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OnTheFly,Away Icing,d,o,2.0,1.0,P100192,P100210,P100022,P100030,P100025,,P100202,P100001,P100224,P100002,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,100.0,2,0,100.0,2,0,0,0,1,0,0,0,0,0,0.0,9,SST0003,SPT0001,SIT0001,SH1896900020,SD01,1.0
SH1896900021,18969,21,1.0,8.0,17.0,7.0,21.0,OtherFaceoff,Puck Out of Play,53.0,47.0,86.0,8.0,21.0,,99.0,70.0,61.0,91.0,9.0,84.0,,39.0,0.0,1.0,1.0,,,,,Platinum,Velodrome,497.0,441.0,56.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,578.0,637.0,P01,N10008,N10010,N20252026F,TB03,STR0001,OtherFaceoff,Puck Out of Play,o,d,1.0,2.0,P100192,P100210,P100222,P100030,P100025,,P100202,P100001,P100224,P100002,P100105,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.0,3,0,100.0,3,0,0,0,0,0,0,0,0,0,0.0,17,SST0002,SPT0007,SIT0001,SH1896900021,SD03,1.0
