event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,breakout_key,breakout_successful,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101434,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100032,PL1898103206,EC18981001434,TV1898101434,SH1898100039,,Nelson,N10004,Velodrome,N10010,0.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0003,,,,,,TB05,STR0002,,0,0.0,15.0,,,1065.0,1060.0,1065.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813389,,4.0,0.0,-1.0,119.0,287.0,200.0,119.0,42.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1898101437,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100032,PL1898103208,EC18981001437,TV1898101437,SH1898100039,,Nelson,N10004,Velodrome,N10010,0.0,P100074,,Marko Somersalmi,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0002,,0,0.0,11.0,,,1069.0,1064.0,1069.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813392,,0.0,0.0,115.0,-1.0,204.0,291.0,115.0,46.0,1567.0,,,,,,,,,,,,1567.0,1567.0,1567.0,,,
EV1898101440,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100032,PL1898103211,EC18981001440,TV1898101440,SH1898100039,,Nelson,N10004,Velodrome,N10010,0.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0003,,,,,,TB05,STR0002,,0,0.0,9.0,,,1071.0,1066.0,1071.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813395,,4.0,2.0,-1.0,113.0,293.0,206.0,113.0,48.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1898101442,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100032,PL1898103213,EC18981001442,TV1898101442,SH1898100039,,Nelson,N10004,Velodrome,N10010,0.0,P100074,P100224,Marko Somersalmi,N20252026F,5.0,,,ZX0003,,,,,,TB05,STR0002,,0,0.0,3.0,,,1077.0,1072.0,1077.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813397,,75.0,2.0,107.0,-1.0,212.0,299.0,107.0,54.0,1567.0,,,,,,854.0,,,,,,1567.0,1567.0,1567.0,854.0,854.0,854.0
EV1898101476,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,d,ZN02,SQ1898100038,PL1898103801,EC18981001476,TV1898101476,SH1898100043,,Nelson,N10004,Velodrome,N10010,0.0,P100119,P100159,Eric Elliott,N20252026F,4.0,,,ZX0006,,,,,,TB01,STR0001,,0,15.0,44.0,,,1288.0,1283.0,1288.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813431,,0.0,3.0,-1.0,-1.0,104.0,510.0,8.0,41.0,1660.0,,,,,,1166.0,,,,,,1660.0,1660.0,1660.0,1166.0,1166.0,1166.0
EV1898101486,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,d,ZN02,SQ1898100041,PL1898104101,EC18981001486,TV1898101486,SH1898100044,,Nelson,N10004,Velodrome,N10010,0.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB01,STR0002,,0,15.0,6.0,,,1326.0,1321.0,1326.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813441,,7.0,0.0,-1.0,-1.0,548.0,142.0,270.0,30.0,1285.0,,,,,,,,,,,,1285.0,1285.0,1285.0,,,
EV1898101491,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100041,PL1898104103,EC18981001491,TV1898101491,SH1898100044,,Nelson,N10004,Velodrome,N10010,0.0,"P100071,P100119",,Eric Elliott,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0002,,0,14.0,56.0,,,1336.0,1331.0,1336.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813446,,4.0,0.0,-1.0,-1.0,152.0,558.0,260.0,40.0,1197.0,1660.0,,,,,,,,,,,1428.5,1197.0,1660.0,,,
EV1898101496,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104107,EC18981001496,TV1898101496,SH1898100044,,Nelson,N10004,Velodrome,N10010,1.0,P100066,,Brock Lofgren,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0002,,0,14.0,43.0,14.0,42.0,1349.0,1344.0,1350.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813451,,1.0,2.0,-1.0,-1.0,165.0,571.0,247.0,53.0,1516.0,,,,,,,,,,,,1516.0,1516.0,1516.0,,,
EV1898101504,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104109,EC18981001504,TV1898101504,SH1898100044,,Nelson,N10004,Velodrome,N10010,1.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0002,,0,14.0,32.0,14.0,31.0,1360.0,1355.0,1361.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813459,,1.0,5.0,-1.0,-1.0,582.0,176.0,236.0,64.0,1285.0,,,,,,,,,,,,1285.0,1285.0,1285.0,,,
EV1898101508,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104111,EC18981001508,TV1898101508,SH1898100045,,Nelson,N10004,Velodrome,N10010,2.0,P100066,,Brock Lofgren,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0002,,0,14.0,23.0,14.0,21.0,1369.0,1364.0,1371.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813463,,2.0,3.0,-1.0,-1.0,185.0,591.0,227.0,73.0,1516.0,,,,,,,,,,,,1516.0,1516.0,1516.0,,,
EV1898101515,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,d,ZN02,SQ1898100041,PL1898104114,EC18981001515,TV1898101515,SH1898100046,,Nelson,N10004,Velodrome,N10010,0.0,P100161,P100066,Galen Wood,N20252026F,4.0,,,ZX0006,,,,,,TB02,STR0002,,0,14.0,1.0,,,1391.0,1386.0,1391.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813470,,0.0,7.0,-1.0,-1.0,613.0,207.0,205.0,95.0,933.0,,,,,,1516.0,,,,,,933.0,933.0,933.0,1516.0,1516.0,1516.0
EV1898101519,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100041,PL1898104116,EC18981001519,TV1898101519,SH1898100047,,Nelson,N10004,Velodrome,N10010,0.0,P100061,P100201,Eric Larson,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0002,,0,13.0,52.0,,,1400.0,1395.0,1400.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813474,,0.0,0.0,-1.0,-1.0,216.0,622.0,196.0,104.0,1582.0,,,,,,997.0,,,,,,1582.0,1582.0,1582.0,997.0,997.0,997.0
EV1898101525,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104120,EC18981001525,TV1898101525,SH1898100047,,Nelson,N10004,Velodrome,N10010,1.0,P100078,,Kyle Popovich,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0002,,0,13.0,40.0,13.0,39.0,1412.0,1407.0,1413.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813480,,1.0,2.0,-1.0,-1.0,228.0,634.0,184.0,116.0,1728.0,,,,,,,,,,,,1728.0,1728.0,1728.0,,,
EV1898101563,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100041,PL1898104127,EC18981001563,TV1898101563,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,P100093,,Pat Major,N20252026F,5.0,,,ZX0003,,,,,,TB02,STR0002,,0,12.0,40.0,,,1472.0,1467.0,1472.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813518,,0.0,2.0,-1.0,-1.0,694.0,288.0,124.0,176.0,1390.0,,,,,,,,,,,,1390.0,1390.0,1390.0,,,
EV1898101565,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104129,EC18981001565,TV1898101565,SH1898100049,,Nelson,N10004,Velodrome,N10010,4.0,P100197,,Samuel Yetsko,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0002,,0,12.0,33.0,12.0,29.0,1479.0,1474.0,1483.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813520,,4.0,7.0,-1.0,-1.0,295.0,701.0,117.0,183.0,1671.0,,,,,,,,,,,,1671.0,1671.0,1671.0,,,
EV1898101577,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100041,PL1898104132,EC18981001577,TV1898101577,SH1898100050,,Nelson,N10004,Velodrome,N10010,0.0,P100093,,Pat Major,N20252026F,5.0,,,ZX0003,,,,,,TB02,STR0002,,0,12.0,11.0,,,1501.0,1496.0,1501.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813532,,0.0,1.0,-1.0,-1.0,723.0,317.0,95.0,205.0,1390.0,,,,,,,,,,,,1390.0,1390.0,1390.0,,,
EV1898101580,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104134,EC18981001580,TV1898101580,SH1898100051,,Nelson,N10004,Velodrome,N10010,4.0,P100074,,Marko Somersalmi,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,12.0,3.0,11.0,59.0,1509.0,1504.0,1513.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813535,,4.0,2.0,-1.0,-1.0,325.0,731.0,87.0,213.0,1567.0,,,,,,,,,,,,1567.0,1567.0,1567.0,,,
EV1898101589,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100041,PL1898104139,EC18981001589,TV1898101589,SH1898100051,,Nelson,N10004,Velodrome,N10010,2.0,P100198,,Maxwell Donaty,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,11.0,41.0,11.0,39.0,1531.0,1526.0,1533.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813544,,2.0,0.0,-1.0,-1.0,753.0,347.0,65.0,235.0,1271.0,,,,,,,,,,,,1271.0,1271.0,1271.0,,,
EV1898101606,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,d,ZN02,SQ1898100041,PL1898104141,EC18981001606,TV1898101606,SH1898100051,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100164",,Zachary Coleman,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,11.0,15.0,,,1557.0,1552.0,1557.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813561,,3.0,0.0,-1.0,-1.0,373.0,779.0,39.0,261.0,1728.0,1207.0,,,,,,,,,,,1467.5,1207.0,1728.0,,,
EV1898101611,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,,,d,ZN02,SQ1898100041,PL1898104144,EC18981001611,TV1898101611,SH1898100052,,Nelson,N10004,Velodrome,N10010,0.0,P100002,,Kevin White,N20252026F,4.0,,,ZX0002,,,,,,TB02,STR0001,,0,11.0,5.0,,,1567.0,1562.0,1567.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813566,,2.0,5.0,-1.0,-1.0,789.0,383.0,29.0,271.0,903.0,,,,,,,,,,,,903.0,903.0,903.0,,,
EV1898101638,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100046,PL1898104602,EC18981001638,TV1898101638,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,P100198,P100066,Maxwell Donaty,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0002,,0,9.0,24.0,,,1668.0,1663.0,1668.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813593,,0.0,2.0,-1.0,-1.0,890.0,484.0,50.0,37.0,1271.0,,,,,,1516.0,,,,,,1271.0,1271.0,1271.0,1516.0,1516.0,1516.0
EV1898101642,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,d,ZN02,SQ1898100046,PL1898104604,EC18981001642,TV1898101642,SH1898100056,,Nelson,N10004,Velodrome,N10010,0.0,"P100079,P100119",,Eric Elliott,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0002,,0,9.0,12.0,,,1680.0,1675.0,1680.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813597,,4.0,0.0,-1.0,-1.0,496.0,902.0,38.0,49.0,1832.0,1660.0,,,,,,,,,,,1746.0,1660.0,1832.0,,,
EV1898101687,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,,,d,ZN02,SQ1898100048,PL1898104802,EC18981001687,TV1898101687,SH1898100057,,Nelson,N10004,Velodrome,N10010,0.0,P100159,P100061,Josh Cronk,N20252026F,5.0,,,ZX0001,,,,,,TB03,STR0002,,0,7.0,37.0,,,1775.0,1770.0,1775.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813642,,6.0,1.0,-1.0,-1.0,997.0,591.0,13.0,57.0,1166.0,,,,,,1582.0,,,,,,1166.0,1166.0,1166.0,1582.0,1582.0,1582.0
EV1898101702,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100050,PL1898105002,EC18981001702,TV1898101702,SH1898100059,,Nelson,N10004,Velodrome,N10010,3.0,P100159,,Josh Cronk,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0002,,0,6.0,49.0,6.0,46.0,1823.0,1818.0,1826.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813657,,3.0,1.0,-1.0,-1.0,1045.0,639.0,81.0,35.0,1166.0,,,,,,,,,,,,1166.0,1166.0,1166.0,,,
EV1898101708,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,d,ZN02,SQ1898100050,PL1898105005,EC18981001708,TV1898101708,SH1898100060,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100079",P100093,Joe Lopez,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,6.0,34.0,,,1838.0,1833.0,1838.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813663,,0.0,4.0,-1.0,-1.0,654.0,1060.0,66.0,50.0,1728.0,1832.0,,,,,1390.0,,,,,,1780.0,1728.0,1832.0,1390.0,1390.0,1390.0
EV1898101718,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100050,PL1898105008,EC18981001718,TV1898101718,SH1898100060,,Nelson,N10004,Velodrome,N10010,3.0,P100093,,Pat Major,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,6.0,19.0,6.0,16.0,1853.0,1848.0,1856.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813673,,3.0,1.0,-1.0,-1.0,1075.0,669.0,51.0,65.0,1390.0,,,,,,,,,,,,1390.0,1390.0,1390.0,,,
EV1898101724,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,d,ZN02,SQ1898100050,PL1898105010,EC18981001724,TV1898101724,SH1898100061,,Nelson,N10004,Velodrome,N10010,0.0,"P100072,P100197",P100001,Samuel Yetsko,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,6.0,4.0,,,1868.0,1863.0,1868.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813679,,0.0,0.0,-1.0,-1.0,684.0,1090.0,36.0,80.0,983.0,1671.0,,,,,1285.0,,,,,,1327.0,983.0,1671.0,1285.0,1285.0,1285.0
EV1898101742,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100050,PL1898105016,EC18981001742,TV1898101742,SH1898100061,,Nelson,N10004,Velodrome,N10010,0.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0003,,,,,,TB03,STR0001,,0,5.0,35.0,,,1897.0,1892.0,1897.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813697,,3.0,0.0,-1.0,-1.0,1119.0,713.0,7.0,109.0,1285.0,,,,,,,,,,,,1285.0,1285.0,1285.0,,,
EV1898101776,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100054,PL1898105404,EC18981001776,TV1898101776,SH1898100063,,Nelson,N10004,Velodrome,N10010,1.0,P100164,P100230,Zachary Coleman,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,3.0,53.0,3.0,52.0,1999.0,1994.0,2000.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813731,,1.0,3.0,-1.0,-1.0,815.0,1221.0,17.0,36.0,1207.0,,,,,,980.0,,,,,,1207.0,1207.0,1207.0,980.0,980.0,980.0
EV1898101780,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100054,PL1898105408,EC18981001780,TV1898101780,SH1898100063,,Nelson,N10004,Velodrome,N10010,2.0,P100119,,Eric Elliott,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,3.0,49.0,3.0,47.0,2003.0,1998.0,2005.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813735,,2.0,0.0,-1.0,-1.0,819.0,1225.0,13.0,40.0,1660.0,,,,,,,,,,,,1660.0,1660.0,1660.0,,,
EV1898101791,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100056,PL1898105601,EC18981001791,TV1898101791,SH1898100065,,Nelson,N10004,Velodrome,N10010,1.0,P100002,P100061,Kevin White,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,3.0,8.0,3.0,7.0,2044.0,2039.0,2045.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813746,,0.0,4.0,-1.0,-1.0,1266.0,860.0,400.0,28.0,903.0,,,,,,1582.0,,,,,,903.0,903.0,903.0,1582.0,1582.0,1582.0
EV1898101796,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100056,PL1898105604,EC18981001796,TV1898101796,SH1898100065,,Nelson,N10004,Velodrome,N10010,4.0,P100078,,Kyle Popovich,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,3.0,2.0,2.0,58.0,2050.0,2045.0,2054.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813751,,4.0,0.0,-1.0,-1.0,866.0,1272.0,394.0,34.0,1728.0,,,,,,,,,,,,1728.0,1728.0,1728.0,,,
EV1898101805,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100056,PL1898105606,EC18981001805,TV1898101805,SH1898100065,,Nelson,N10004,Velodrome,N10010,3.0,P100002,,Kevin White,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,2.0,50.0,2.0,47.0,2062.0,2057.0,2065.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813760,,0.0,3.0,-1.0,-1.0,1284.0,878.0,382.0,46.0,903.0,,,,,,,,,,,,903.0,903.0,903.0,,,
EV1898101824,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,d,ZN02,SQ1898100056,PL1898105612,EC18981001824,TV1898101824,SH1898100065,,Nelson,N10004,Velodrome,N10010,0.0,"P100002,P100108",,Robert Mayfield,N20252026F,5.0,,,ZX0007,,,,,,TB04,STR0001,,0,2.0,19.0,,,2093.0,2088.0,2093.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813779,,0.0,3.0,-1.0,-1.0,1315.0,909.0,351.0,77.0,903.0,1245.0,,,,,,,,,,,1074.0,903.0,1245.0,,,
EV1898101833,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100056,PL1898105617,EC18981001833,TV1898101833,SH1898100068,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100079",,Eric Larson,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,1.0,59.0,,,2113.0,2108.0,2113.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813788,,3.0,3.0,-1.0,-1.0,929.0,1335.0,331.0,97.0,1582.0,1832.0,,,,,,,,,,,1707.0,1582.0,1832.0,,,
EV1898101840,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100056,PL1898105622,EC18981001840,TV1898101840,SH1898100069,,Nelson,N10004,Velodrome,N10010,0.0,"P100070,P100132",,Hayden Perea,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,1.0,44.0,,,2128.0,2123.0,2128.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813795,,0.0,1.0,-1.0,-1.0,1350.0,944.0,316.0,112.0,1647.0,925.0,,,,,,,,,,,1286.0,925.0,1647.0,,,
EV1898101846,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,d,ZN02,SQ1898100056,PL1898105625,EC18981001846,TV1898101846,SH1898100070,,Nelson,N10004,Velodrome,N10010,2.0,P100119,,Eric Elliott,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1.0,35.0,1.0,33.0,2137.0,2132.0,2139.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813801,,0.0,2.0,-1.0,-1.0,953.0,1359.0,307.0,121.0,1660.0,,,,,,,,,,,,1660.0,1660.0,1660.0,,,
EV1898101852,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100056,PL1898105628,EC18981001852,TV1898101852,SH1898100070,,Nelson,N10004,Velodrome,N10010,0.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0003,,,,,,TB05,STR0001,,0,1.0,22.0,,,2150.0,2145.0,2150.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813807,,3.0,5.0,-1.0,-1.0,1372.0,966.0,294.0,134.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1898101859,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,d,ZN02,SQ1898100056,PL1898105632,EC18981001859,TV1898101859,SH1898100070,,Nelson,N10004,Velodrome,N10010,0.0,P100072,,Bobby Dickinson,N20252026F,4.0,,,ZX0003,,,,,,TB05,STR0001,,0,1.0,6.0,,,2166.0,2161.0,2166.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189813814,,0.0,0.0,-1.0,-1.0,982.0,1388.0,278.0,150.0,983.0,,,,,,,,,,,,983.0,983.0,983.0,,,
