play_key,play_id,game_id,season_id,period,period_id,sequence_key,first_event_key,last_event_key,event_count,start_min,start_sec,duration_seconds,video_time_start,video_time_end,time_bucket_id,strength_id,home_team,home_team_id,away_team,away_team_id,start_zone,end_zone,start_zone_id,end_zone_id,event_types,has_goal,goal_count,has_shot,shot_count,zone_entry_count,zone_exit_count,pass_count,pass_success_count,turnover_count,giveaway_count,takeaway_count,unique_player_count,player_ids
PL1897707407,PL1897707407,18977,N20252026F,3,P03,SQ1897700074,EV1897702211,EV1897702211,1,6.0,12.0,0.0,3006.0,3006.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100070
PL1897707408,PL1897707408,18977,N20252026F,3,P03,SQ1897700074,EV1897702212,EV1897702212,1,6.0,12.0,0.0,3006.0,3006.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100070
PL1897707409,PL1897707409,18977,N20252026F,3,P03,SQ1897700074,EV1897702213,EV1897702214,2,6.0,8.0,1.0,3010.0,3011.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,0,
PL1897707410,PL1897707410,18977,N20252026F,3,P03,SQ1897700074,EV1897702215,EV1897702216,2,6.0,3.0,0.0,3015.0,3015.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,1,0,1,0,0,0,0,2,"P100002,P100201"
PL1897707411,PL1897707411,18977,N20252026F,3,P03,SQ1897700074,EV1897702217,EV1897702222,6,6.0,2.0,7.0,3016.0,3027.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Play,Pass,Possession,Pass,Turnover",False,0,False,0,0,0,2,0,1,1,0,3,"P100002,P100201,P100230"
PL1897707412,PL1897707412,18977,N20252026F,3,P03,SQ1897700074,EV1897702223,EV1897702223,1,5.0,48.0,1.0,3030.0,3031.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100088
PL1897707413,PL1897707413,18977,N20252026F,3,P03,SQ1897700074,EV1897702224,EV1897702225,2,5.0,47.0,4.0,3031.0,3035.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100047,P100088"
PL1897707414,PL1897707414,18977,N20252026F,3,P03,SQ1897700074,EV1897702226,EV1897702227,2,5.0,43.0,0.0,3035.0,3036.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Stoppage",False,0,False,0,0,0,1,0,0,0,0,3,"P100016,P100047,P100088"
PL1897707501,PL1897707501,18977,N20252026F,3,P03,SQ1897700075,EV1897702228,EV1897702228,1,5.0,42.0,22.0,3036.0,3058.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100016
PL1897707601,PL1897707601,18977,N20252026F,3,P03,SQ1897700076,EV1897702229,EV1897702230,2,5.0,20.0,1.0,3058.0,3061.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,2,"P100001,P100132"
PL1897707602,PL1897707602,18977,N20252026F,3,P03,SQ1897700076,EV1897702231,EV1897702232,2,5.0,17.0,4.0,3061.0,3065.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100132
PL1897707603,PL1897707603,18977,N20252026F,3,P03,SQ1897700076,EV1897702233,EV1897702237,5,5.0,13.0,1.0,3065.0,3068.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Possession,Zone_Entry_Exit",False,0,True,1,0,1,0,0,0,0,0,3,"P100086,P100096,P100132"
PL1897707604,PL1897707604,18977,N20252026F,3,P03,SQ1897700076,EV1897702238,EV1897702238,1,5.0,10.0,0.0,3068.0,3068.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100086
PL1897707605,PL1897707605,18977,N20252026F,3,P03,SQ1897700076,EV1897702239,EV1897702243,5,5.0,8.0,7.0,3070.0,3077.0,TB03,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Possession,Possession,Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,1,P100001
PL1897707606,PL1897707606,18977,N20252026F,3,P03,SQ1897700076,EV1897702244,EV1897702244,1,4.0,58.0,3.0,3080.0,3083.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100088
PL1897707607,PL1897707607,18977,N20252026F,3,P03,SQ1897700076,EV1897702245,EV1897702248,4,4.0,55.0,0.0,3083.0,3086.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Stoppage",False,0,True,1,0,0,0,0,0,0,0,4,"P100001,P100016,P100088,P100159"
PL1897707701,PL1897707701,18977,N20252026F,3,P03,SQ1897700077,EV1897702249,EV1897702249,1,4.0,50.0,23.0,3088.0,3111.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1897707801,PL1897707801,18977,N20252026F,3,P03,SQ1897700078,EV1897702250,EV1897702252,3,4.0,27.0,0.0,3111.0,3112.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,2,"P100086,P100100"
PL1897707802,PL1897707802,18977,N20252026F,3,P03,SQ1897700078,EV1897702253,EV1897702254,2,4.0,20.0,0.0,3118.0,3118.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,0,0,0,0,2,"P100159,P100224"
PL1897707803,PL1897707803,18977,N20252026F,3,P03,SQ1897700078,EV1897702255,EV1897702255,1,4.0,18.0,3.0,3120.0,3123.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100159
PL1897707804,PL1897707804,18977,N20252026F,3,P03,SQ1897700078,EV1897702256,EV1897702269,14,4.0,15.0,8.0,3123.0,3143.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Shot,Save,Rebound,Pass,Possession,Pass,Possession,Pass,Possession,Shot,Pass,Shot,Goal",True,1,True,3,0,0,5,0,0,0,0,4,"P100001,P100096,P100132,P100159"
PL1897707901,PL1897707901,18977,N20252026F,3,P03,SQ1897700079,EV1897702270,EV1897702270,1,3.0,54.0,24.0,3144.0,3168.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100159
PL1897708001,PL1897708001,18977,N20252026F,3,P03,SQ1897700080,EV1897702271,EV1897702274,4,3.0,30.0,0.0,3168.0,3171.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Pass,Pass,Zone_Entry_Exit",False,0,False,0,1,0,2,0,0,0,0,3,"P100001,P100132,P100159"
PL1897708002,PL1897708002,18977,N20252026F,3,P03,SQ1897700080,EV1897702275,EV1897702275,1,3.0,27.0,0.0,3171.0,3171.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100132
PL1897708003,PL1897708003,18977,N20252026F,3,P03,SQ1897700080,EV1897702276,EV1897702278,3,3.0,21.0,3.0,3177.0,3181.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100096,P100123"
PL1897708004,PL1897708004,18977,N20252026F,3,P03,SQ1897700080,EV1897702279,EV1897702282,4,3.0,16.0,0.0,3182.0,3186.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Turnover",False,0,True,1,0,0,0,0,1,1,0,3,"P100096,P100100,P100224"
PL1897708005,PL1897708005,18977,N20252026F,3,P03,SQ1897700080,EV1897702283,EV1897702284,2,3.0,10.0,0.0,3188.0,3188.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100159
PL1897708006,PL1897708006,18977,N20252026F,3,P03,SQ1897700080,EV1897702285,EV1897702285,1,3.0,6.0,1.0,3192.0,3193.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100049
PL1897708007,PL1897708007,18977,N20252026F,3,P03,SQ1897700080,EV1897702286,EV1897702287,2,3.0,5.0,3.0,3193.0,3196.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100049
PL1897708008,PL1897708008,18977,N20252026F,3,P03,SQ1897700080,EV1897702288,EV1897702288,1,3.0,2.0,0.0,3196.0,3196.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100049
PL1897708009,PL1897708009,18977,N20252026F,3,P03,SQ1897700080,EV1897702289,EV1897702291,3,2.0,57.0,7.0,3201.0,3208.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,0,0,0,0,1,P100161
PL1897708010,PL1897708010,18977,N20252026F,3,P03,SQ1897700080,EV1897702292,EV1897702294,3,2.0,49.0,6.0,3209.0,3215.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,0,0,0,0,2,"P100001,P100161"
PL1897708011,PL1897708011,18977,N20252026F,3,P03,SQ1897700080,EV1897702295,EV1897702299,5,2.0,43.0,0.0,3215.0,3220.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Shot,Save,Rebound,Zone_Entry_Exit",False,0,True,2,0,1,0,0,0,0,0,4,"P100001,P100038,P100047,P100096"
PL1897708012,PL1897708012,18977,N20252026F,3,P03,SQ1897700080,EV1897702300,EV1897702300,1,2.0,38.0,0.0,3220.0,3220.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100047
PL1897708013,PL1897708013,18977,N20252026F,3,P03,SQ1897700080,EV1897702301,EV1897702301,1,2.0,35.0,0.0,3223.0,3223.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100070
PL1897708014,PL1897708014,18977,N20252026F,3,P03,SQ1897700080,EV1897702302,EV1897702302,1,2.0,35.0,0.0,3223.0,3223.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100070
PL1897708015,PL1897708015,18977,N20252026F,3,P03,SQ1897700080,EV1897702303,EV1897702305,3,2.0,35.0,2.0,3223.0,3225.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,0,0,0,0,2,"P100084,P100088"
PL1897708016,PL1897708016,18977,N20252026F,3,P03,SQ1897700080,EV1897702306,EV1897702307,2,2.0,30.0,5.0,3228.0,3233.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100088
PL1897708017,PL1897708017,18977,N20252026F,3,P03,SQ1897700080,EV1897702308,EV1897702311,4,2.0,25.0,0.0,3233.0,3238.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Zone_Entry_Exit",False,0,True,1,0,1,0,0,0,0,0,3,"P100001,P100016,P100088"
PL1897708018,PL1897708018,18977,N20252026F,3,P03,SQ1897700080,EV1897702312,EV1897702312,1,2.0,20.0,0.0,3238.0,3238.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100001
PL1897708019,PL1897708019,18977,N20252026F,3,P03,SQ1897700080,EV1897702313,EV1897702316,4,2.0,14.0,0.0,3244.0,3251.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Play,Pass,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,0,0,0,0,4,"P100038,P100047,P100084,P100096"
PL1897708020,PL1897708020,18977,N20252026F,3,P03,SQ1897700080,EV1897702317,EV1897702318,2,2.0,7.0,5.0,3251.0,3256.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100047,P100088"
PL1897708021,PL1897708021,18977,N20252026F,3,P03,SQ1897700080,EV1897702319,EV1897702321,3,2.0,2.0,0.0,3256.0,3256.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Stoppage",False,0,True,1,0,0,0,0,0,0,0,3,"P100016,P100047,P100105"
PL1897708101,PL1897708101,18977,N20252026F,3,P03,SQ1897700081,EV1897702322,EV1897702322,1,2.0,2.0,23.0,3256.0,3279.0,TB04,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100016
PL1897708201,PL1897708201,18977,N20252026F,3,P03,SQ1897700082,EV1897702323,EV1897702325,3,1.0,39.0,0.0,3279.0,3281.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Shot,Goal",True,1,True,1,0,0,0,0,0,0,0,2,"P100084,P100088"
PL1897708301,PL1897708301,18977,N20252026F,3,P03,SQ1897700083,EV1897702326,EV1897702326,1,1.0,37.0,23.0,3281.0,3304.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100088
PL1897708401,PL1897708401,18977,N20252026F,3,P03,SQ1897700084,EV1897702327,EV1897702328,2,1.0,14.0,0.0,3304.0,3305.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100084,P100086"
PL1897708402,PL1897708402,18977,N20252026F,3,P03,SQ1897700084,EV1897702329,EV1897702337,9,1.0,9.0,7.0,3309.0,3322.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Possession,Shot,Save,Rebound,Shot,Save,Stoppage",False,0,True,2,0,0,1,0,0,0,0,4,"P100016,P100086,P100088,P100161"
PL1897708501,PL1897708501,18977,N20252026F,3,P03,SQ1897700085,EV1897702338,EV1897702338,1,0.0,56.0,0.0,3322.0,3322.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Timeout,False,0,False,0,0,0,0,0,0,0,0,0,
PL1897708601,PL1897708601,18977,N20252026F,3,P03,SQ1897700086,EV1897702339,EV1897702341,3,0.0,56.0,0.0,3322.0,3326.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,4,"P100070,P100084,P100088,P100201"
PL1897708602,PL1897708602,18977,N20252026F,3,P03,SQ1897700086,EV1897702342,EV1897702350,9,0.0,51.0,2.0,3327.0,3334.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Pass,Possession,Shot,Save,Rebound,Shot,Save,Stoppage",False,0,True,3,0,0,1,0,0,0,0,9,"P100002,P100016,P100047,P100070,P100084,P100088,P100100,P100105,P100123"
PL1897708701,PL1897708701,18977,N20252026F,3,P03,SQ1897700087,EV1897702351,EV1897702351,1,0.0,44.0,14.0,3334.0,3348.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100016
PL1897708801,PL1897708801,18977,N20252026F,3,P03,SQ1897700088,EV1897702352,EV1897702352,1,0.0,30.0,0.0,3348.0,3348.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Faceoff,False,0,False,0,0,0,0,0,0,0,0,2,"P100002,P100201"
PL1897708901,PL1897708901,18977,N20252026F,3,P03,SQ1897700089,EV1897702353,EV1897702353,1,0.0,26.0,0.0,3352.0,3352.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Stoppage,False,0,False,0,0,0,0,0,0,0,0,1,P100002
PL1897709001,PL1897709001,18977,N20252026F,3,P03,SQ1897700090,EV1897702354,EV1897702355,2,0.0,14.0,0.0,3364.0,3366.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,3,"P100002,P100084,P100201"
PL1897709002,PL1897709002,18977,N20252026F,3,P03,SQ1897700090,EV1897702356,EV1897702356,1,0.0,12.0,0.0,3366.0,3366.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100002
PL1897709003,PL1897709003,18977,N20252026F,3,P03,SQ1897700090,EV1897702357,EV1897702358,2,0.0,6.0,0.0,3372.0,3372.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,1,0,1,0,0,0,0,2,"P100088,P100123"
PL1897709004,PL1897709004,18977,N20252026F,3,P03,SQ1897700090,EV1897702359,EV1897702362,4,0.0,5.0,0.0,3373.0,3378.0,TB05,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Stoppage",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100088"
PL1897709101,PL1897709101,18977,N20252026F,3,P03,SQ1897700091,EV1897702363,EV1897702363,1,,,0.0,3378.0,3378.0,,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,GameEnd,False,0,False,0,0,0,0,0,0,0,0,0,
PL1898100101,PL1898100101,18981,N20252026F,1,P01,SQ1898100001,EV1898101001,EV1898101003,3,18.0,0.0,4.0,0.0,6.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,n,o,ZN03,ZN01,"Faceoff,Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100001,P100159"
PL1898100102,PL1898100102,18981,N20252026F,1,P01,SQ1898100001,EV1898101004,EV1898101005,2,17.0,55.0,0.0,5.0,5.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,,ZN01,,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100159
PL1898100103,PL1898100103,18981,N20252026F,1,P01,SQ1898100001,EV1898101006,EV1898101008,3,17.0,52.0,3.0,8.0,12.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Pass,Possession,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100061,P100164"
PL1898100104,PL1898100104,18981,N20252026F,1,P01,SQ1898100001,EV1898101009,EV1898101010,2,17.0,48.0,0.0,12.0,12.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100108
PL1898100105,PL1898100105,18981,N20252026F,1,P01,SQ1898100001,EV1898101011,EV1898101011,1,17.0,47.0,1.0,13.0,14.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,d,d,ZN02,ZN02,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100164
PL1898100106,PL1898100106,18981,N20252026F,1,P01,SQ1898100001,EV1898101012,EV1898101013,2,17.0,46.0,4.0,14.0,18.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,o,,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100078,P100164"
PL1898100107,PL1898100107,18981,N20252026F,1,P01,SQ1898100001,EV1898101014,EV1898101020,7,17.0,42.0,1.0,18.0,24.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,,ZN01,,"Shot,Save,Rebound,Possession,Pass,Shot,Turnover",False,0,True,2,0,0,1,0,1,1,0,4,"P100016,P100078,P100164,P100198"
PL1898100108,PL1898100108,18981,N20252026F,1,P01,SQ1898100001,EV1898101021,EV1898101021,1,17.0,35.0,3.0,25.0,28.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,d,d,ZN02,ZN02,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100001
PL1898100109,PL1898100109,18981,N20252026F,1,P01,SQ1898100001,EV1898101022,EV1898101023,2,17.0,32.0,3.0,28.0,31.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,o,,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100001
PL1898100110,PL1898100110,18981,N20252026F,1,P01,SQ1898100001,EV1898101024,EV1898101033,10,17.0,29.0,4.0,31.0,44.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Rebound,Possession,Pass,Pass,Possession,Pass,Zone_Entry_Exit,Zone_Entry_Exit",False,0,True,1,0,1,3,0,0,0,0,6,"P100001,P100071,P100119,P100138,P100159,P100198"
PL1898100111,PL1898100111,18981,N20252026F,1,P01,SQ1898100001,EV1898101034,EV1898101034,1,17.0,12.0,0.0,48.0,48.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,o,ZN01,ZN01,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100071
PL1898100112,PL1898100112,18981,N20252026F,1,P01,SQ1898100001,EV1898101035,EV1898101035,1,17.0,10.0,0.0,50.0,50.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100071
PL1898100113,PL1898100113,18981,N20252026F,1,P01,SQ1898100001,EV1898101036,EV1898101037,2,17.0,10.0,4.0,50.0,54.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,d,,ZN02,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100001
PL1898100114,PL1898100114,18981,N20252026F,1,P01,SQ1898100001,EV1898101038,EV1898101038,1,17.0,5.0,0.0,55.0,55.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,o,ZN01,ZN01,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100001
PL1898100115,PL1898100115,18981,N20252026F,1,P01,SQ1898100001,EV1898101039,EV1898101039,1,17.0,2.0,0.0,58.0,58.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,Stoppage,False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1898100201,PL1898100201,18981,N20252026F,1,P01,SQ1898100002,EV1898101040,EV1898101040,1,17.0,2.0,20.0,58.0,78.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1898100301,PL1898100301,18981,N20252026F,1,P01,SQ1898100003,EV1898101041,EV1898101049,9,16.0,42.0,6.0,78.0,97.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,d,,ZN02,"Faceoff,Possession,Pass,Possession,Pass,Zone_Entry_Exit,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,3,0,0,0,0,5,"P100002,P100070,P100093,P100197,P100201"
PL1898100302,PL1898100302,18981,N20252026F,1,P01,SQ1898100003,EV1898101050,EV1898101050,1,16.0,22.0,2.0,98.0,100.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,o,ZN01,ZN01,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100002
PL1898100303,PL1898100303,18981,N20252026F,1,P01,SQ1898100003,EV1898101051,EV1898101052,2,16.0,20.0,2.0,100.0,102.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Possession,Turnover",False,0,False,0,0,0,0,0,1,0,1,2,"P100002,P100074"
PL1898100304,PL1898100304,18981,N20252026F,1,P01,SQ1898100003,EV1898101053,EV1898101054,2,16.0,14.0,3.0,106.0,111.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,d,,ZN02,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100079
PL1898100305,PL1898100305,18981,N20252026F,1,P01,SQ1898100003,EV1898101055,EV1898101055,1,16.0,7.0,0.0,113.0,113.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,o,ZN01,ZN01,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100079
PL1898100306,PL1898100306,18981,N20252026F,1,P01,SQ1898100003,EV1898101056,EV1898101056,1,16.0,7.0,0.0,113.0,113.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100079
PL1898100307,PL1898100307,18981,N20252026F,1,P01,SQ1898100003,EV1898101057,EV1898101059,3,16.0,5.0,4.0,115.0,119.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Possession,Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100093
PL1898100308,PL1898100308,18981,N20252026F,1,P01,SQ1898100003,EV1898101060,EV1898101063,4,16.0,1.0,3.0,119.0,125.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Possession,Pass,Possession,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100079,P100197"
PL1898100309,PL1898100309,18981,N20252026F,1,P01,SQ1898100003,EV1898101064,EV1898101068,5,15.0,53.0,5.0,127.0,133.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,d,,ZN02,"Possession,Pass,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,0,0,0,0,3,"P100002,P100070,P100201"
PL1898100310,PL1898100310,18981,N20252026F,1,P01,SQ1898100003,EV1898101069,EV1898101070,2,15.0,44.0,5.0,136.0,141.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,o,,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100197
PL1898100311,PL1898100311,18981,N20252026F,1,P01,SQ1898100003,EV1898101071,EV1898101073,3,15.0,39.0,0.0,141.0,141.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Stoppage",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100197"
PL1898100401,PL1898100401,18981,N20252026F,1,P01,SQ1898100004,EV1898101074,EV1898101074,1,15.0,39.0,23.0,141.0,164.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,d,d,ZN02,ZN02,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100016
PL1898100501,PL1898100501,18981,N20252026F,1,P01,SQ1898100005,EV1898101075,EV1898101076,2,15.0,16.0,0.0,164.0,164.0,TB01,STR0001,Nelson,N10004,Velodrome,N10010,,,,,"Faceoff,Turnover",False,0,False,0,0,0,0,0,1,1,0,2,"P100105,P100161"
