shift_quality_key,game_id,player_id,shift_index,shift_duration,shift_quality,quality_score,period,strength,situation
SH1898100082,18981,P100078,82,69.0,long,70,3.0,,
SH1898100083,18981,P100078,83,4.0,short,70,3.0,,
SH1898100086,18981,P100078,86,19.0,short,70,3.0,,
SH1898100087,18981,P100078,87,5.0,short,70,3.0,,
SH1898100088,18981,P100078,88,7.0,short,70,3.0,,
SH1898100089,18981,P100078,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100078,90,18.0,short,70,3.0,,
SH1898100091,18981,P100078,91,19.0,short,70,3.0,,
SH1898100097,18981,P100078,97,11.0,short,70,3.0,,
SH1898100098,18981,P100078,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100078,99,93.0,exhausted,40,3.0,,
SH1898100100,18981,P100078,100,15.0,short,70,3.0,,
SH1898100101,18981,P100078,101,9.0,short,70,3.0,,
SH1898100103,18981,P100078,103,34.0,optimal,100,3.0,,
SH1898100104,18981,P100078,104,34.0,optimal,100,3.0,,
SH1898100105,18981,P100078,105,46.0,good,90,3.0,,
SH1898100002,18981,P100079,2,7.0,short,70,1.0,,
SH1898100003,18981,P100079,3,5.0,short,70,1.0,,
SH1898100004,18981,P100079,4,81.0,long,70,1.0,,
SH1898100005,18981,P100079,5,6.0,short,70,1.0,,
SH1898100008,18981,P100079,8,5.0,short,70,1.0,,
SH1898100009,18981,P100079,9,9.0,short,70,1.0,,
SH1898100010,18981,P100079,10,5.0,short,70,1.0,,
SH1898100011,18981,P100079,11,22.0,short,70,1.0,,
SH1898100012,18981,P100079,12,18.0,short,70,1.0,,
SH1898100013,18981,P100079,13,87.0,long,70,1.0,,
SH1898100021,18981,P100079,21,11.0,short,70,1.0,,
SH1898100022,18981,P100079,22,15.0,short,70,1.0,,
SH1898100023,18981,P100079,23,61.0,long,70,1.0,,
SH1898100024,18981,P100079,24,5.0,short,70,1.0,,
SH1898100025,18981,P100079,25,65.0,long,70,1.0,,
SH1898100026,18981,P100079,26,12.0,short,70,1.0,,
SH1898100030,18981,P100079,30,27.0,short,70,1.0,,
SH1898100031,18981,P100079,31,89.0,long,70,1.0,,
SH1898100032,18981,P100079,32,8.0,short,70,1.0,,
SH1898100033,18981,P100079,33,13.0,short,70,1.0,,
SH1898100034,18981,P100079,34,13.0,short,70,1.0,,
SH1898100035,18981,P100079,35,11.0,short,70,1.0,,
SH1898100036,18981,P100079,36,24.0,short,70,1.0,,
SH1898100042,18981,P100079,42,63.0,long,70,2.0,,
SH1898100043,18981,P100079,43,48.0,good,90,2.0,,
SH1898100044,18981,P100079,44,69.0,long,70,2.0,,
SH1898100045,18981,P100079,45,11.0,short,70,2.0,,
SH1898100046,18981,P100079,46,14.0,short,70,2.0,,
SH1898100047,18981,P100079,47,26.0,short,70,2.0,,
SH1898100048,18981,P100079,48,58.0,good,90,2.0,,
SH1898100049,18981,P100079,49,12.0,short,70,2.0,,
SH1898100050,18981,P100079,50,19.0,short,70,2.0,,
SH1898100056,18981,P100079,56,50.0,good,90,2.0,,
SH1898100057,18981,P100079,57,61.0,long,70,2.0,,
SH1898100058,18981,P100079,58,8.0,short,70,2.0,,
SH1898100059,18981,P100079,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100079,60,28.0,short,70,2.0,,
SH1898100061,18981,P100079,61,50.0,good,90,2.0,,
SH1898100065,18981,P100079,65,78.0,long,70,2.0,,
SH1898100066,18981,P100079,66,7.0,short,70,2.0,,
SH1898100067,18981,P100079,67,5.0,short,70,2.0,,
SH1898100068,18981,P100079,68,7.0,short,70,2.0,,
SH1898100069,18981,P100079,69,17.0,short,70,2.0,,
SH1898100070,18981,P100079,70,39.0,optimal,100,2.0,,
SH1898100078,18981,P100079,78,15.0,short,70,3.0,,
SH1898100079,18981,P100079,79,18.0,short,70,3.0,,
SH1898100080,18981,P100079,80,30.0,optimal,100,3.0,,
SH1898100081,18981,P100079,81,63.0,long,70,3.0,,
SH1898100082,18981,P100079,82,69.0,long,70,3.0,,
SH1898100083,18981,P100079,83,4.0,short,70,3.0,,
SH1898100087,18981,P100079,87,5.0,short,70,3.0,,
SH1898100088,18981,P100079,88,7.0,short,70,3.0,,
SH1898100089,18981,P100079,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100079,90,18.0,short,70,3.0,,
SH1898100091,18981,P100079,91,19.0,short,70,3.0,,
SH1898100098,18981,P100079,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100079,99,93.0,exhausted,40,3.0,,
SH1898100100,18981,P100079,100,15.0,short,70,3.0,,
SH1898100101,18981,P100079,101,9.0,short,70,3.0,,
SH1898100004,18981,P100093,4,81.0,long,70,1.0,,
SH1898100005,18981,P100093,5,6.0,short,70,1.0,,
SH1898100017,18981,P100093,17,6.0,short,70,1.0,,
SH1898100018,18981,P100093,18,6.0,short,70,1.0,,
SH1898100019,18981,P100093,19,10.0,short,70,1.0,,
SH1898100020,18981,P100093,20,18.0,short,70,1.0,,
SH1898100021,18981,P100093,21,11.0,short,70,1.0,,
SH1898100022,18981,P100093,22,15.0,short,70,1.0,,
SH1898100023,18981,P100093,23,61.0,long,70,1.0,,
SH1898100024,18981,P100093,24,5.0,short,70,1.0,,
SH1898100031,18981,P100093,31,89.0,long,70,1.0,,
SH1898100032,18981,P100093,32,8.0,short,70,1.0,,
SH1898100033,18981,P100093,33,13.0,short,70,1.0,,
SH1898100034,18981,P100093,34,13.0,short,70,1.0,,
SH1898100035,18981,P100093,35,11.0,short,70,1.0,,
SH1898100036,18981,P100093,36,24.0,short,70,1.0,,
SH1898100037,18981,P100093,37,37.0,optimal,100,1.0,,
SH1898100042,18981,P100093,42,63.0,long,70,2.0,,
SH1898100043,18981,P100093,43,48.0,good,90,2.0,,
SH1898100044,18981,P100093,44,69.0,long,70,2.0,,
SH1898100045,18981,P100093,45,11.0,short,70,2.0,,
SH1898100046,18981,P100093,46,14.0,short,70,2.0,,
SH1898100047,18981,P100093,47,26.0,short,70,2.0,,
SH1898100048,18981,P100093,48,58.0,good,90,2.0,,
SH1898100049,18981,P100093,49,12.0,short,70,2.0,,
SH1898100050,18981,P100093,50,19.0,short,70,2.0,,
SH1898100057,18981,P100093,57,61.0,long,70,2.0,,
SH1898100058,18981,P100093,58,8.0,short,70,2.0,,
SH1898100059,18981,P100093,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100093,60,28.0,short,70,2.0,,
SH1898100061,18981,P100093,61,50.0,good,90,2.0,,
SH1898100068,18981,P100093,68,7.0,short,70,2.0,,
SH1898100069,18981,P100093,69,17.0,short,70,2.0,,
SH1898100070,18981,P100093,70,39.0,optimal,100,2.0,,
SH1898100071,18981,P100093,71,15.0,short,70,2.0,,
SH1898100072,18981,P100093,72,22.0,short,70,2.0,,
SH1898100073,18981,P100093,73,22.0,short,70,2.0,,
SH1898100083,18981,P100093,83,4.0,short,70,3.0,,
SH1898100084,18981,P100093,84,85.0,long,70,3.0,,
SH1898100085,18981,P100093,85,54.0,good,90,3.0,,
SH1898100086,18981,P100093,86,19.0,short,70,3.0,,
SH1898100087,18981,P100093,87,5.0,short,70,3.0,,
SH1898100088,18981,P100093,88,7.0,short,70,3.0,,
SH1898100095,18981,P100093,95,18.0,short,70,3.0,,
SH1898100096,18981,P100093,96,8.0,short,70,3.0,,
SH1898100097,18981,P100093,97,11.0,short,70,3.0,,
SH1898100098,18981,P100093,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100093,99,93.0,exhausted,40,3.0,,
SH1898100006,18981,P100105,6,98.0,exhausted,40,1.0,,
SH1898100007,18981,P100105,7,7.0,short,70,1.0,,
SH1898100008,18981,P100105,8,5.0,short,70,1.0,,
SH1898100009,18981,P100105,9,9.0,short,70,1.0,,
SH1898100010,18981,P100105,10,5.0,short,70,1.0,,
SH1898100025,18981,P100105,25,65.0,long,70,1.0,,
SH1898100026,18981,P100105,26,12.0,short,70,1.0,,
SH1898100027,18981,P100105,27,33.0,optimal,100,1.0,,
SH1898100035,18981,P100105,35,11.0,short,70,1.0,,
SH1898100036,18981,P100105,36,24.0,short,70,1.0,,
SH1898100037,18981,P100105,37,37.0,optimal,100,1.0,,
SH1898100038,18981,P100105,38,49.0,good,90,1.0,,
SH1898100045,18981,P100105,45,11.0,short,70,2.0,,
SH1898100046,18981,P100105,46,14.0,short,70,2.0,,
SH1898100047,18981,P100105,47,26.0,short,70,2.0,,
SH1898100048,18981,P100105,48,58.0,good,90,2.0,,
SH1898100049,18981,P100105,49,12.0,short,70,2.0,,
SH1898100050,18981,P100105,50,19.0,short,70,2.0,,
SH1898100059,18981,P100105,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100105,60,28.0,short,70,2.0,,
SH1898100061,18981,P100105,61,50.0,good,90,2.0,,
SH1898100062,18981,P100105,62,54.0,good,90,2.0,,
SH1898100073,18981,P100105,73,22.0,short,70,2.0,,
SH1898100075,18981,P100105,75,58.0,good,90,3.0,,
SH1898100082,18981,P100105,82,69.0,long,70,3.0,,
SH1898100083,18981,P100105,83,4.0,short,70,3.0,,
SH1898100091,18981,P100105,91,19.0,short,70,3.0,,
SH1898100092,18981,P100105,92,45.0,good,90,3.0,,
SH1898100093,18981,P100105,93,23.0,short,70,3.0,,
SH1898100094,18981,P100105,94,9.0,short,70,3.0,,
SH1898100101,18981,P100105,101,9.0,short,70,3.0,,
SH1898100001,18981,P100108,1,46.0,good,90,1.0,,
SH1898100002,18981,P100108,2,7.0,short,70,1.0,,
SH1898100003,18981,P100108,3,5.0,short,70,1.0,,
SH1898100011,18981,P100108,11,22.0,short,70,1.0,,
SH1898100012,18981,P100108,12,18.0,short,70,1.0,,
SH1898100013,18981,P100108,13,87.0,long,70,1.0,,
SH1898100014,18981,P100108,14,11.0,short,70,1.0,,
SH1898100015,18981,P100108,15,10.0,short,70,1.0,,
SH1898100016,18981,P100108,16,13.0,short,70,1.0,,
SH1898100028,18981,P100108,28,48.0,good,90,1.0,,
SH1898100029,18981,P100108,29,31.0,optimal,100,1.0,,
SH1898100030,18981,P100108,30,27.0,short,70,1.0,,
SH1898100042,18981,P100108,42,63.0,long,70,2.0,,
SH1898100043,18981,P100108,43,48.0,good,90,2.0,,
SH1898100044,18981,P100108,44,69.0,long,70,2.0,,
SH1898100056,18981,P100108,56,50.0,good,90,2.0,,
SH1898100057,18981,P100108,57,61.0,long,70,2.0,,
SH1898100058,18981,P100108,58,8.0,short,70,2.0,,
SH1898100065,18981,P100108,65,78.0,long,70,2.0,,
SH1898100066,18981,P100108,66,7.0,short,70,2.0,,
SH1898100067,18981,P100108,67,5.0,short,70,2.0,,
SH1898100076,18981,P100108,76,24.0,short,70,3.0,,
SH1898100077,18981,P100108,77,4.0,short,70,3.0,,
SH1898100078,18981,P100108,78,15.0,short,70,3.0,,
SH1898100079,18981,P100108,79,18.0,short,70,3.0,,
SH1898100080,18981,P100108,80,30.0,optimal,100,3.0,,
SH1898100081,18981,P100108,81,63.0,long,70,3.0,,
SH1898100089,18981,P100108,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100108,90,18.0,short,70,3.0,,
SH1898100091,18981,P100108,91,19.0,short,70,3.0,,
SH1898100100,18981,P100108,100,15.0,short,70,3.0,,
SH1898100101,18981,P100108,101,9.0,short,70,3.0,,
SH1898100102,18981,P100108,102,87.0,long,70,3.0,,
SH1898100103,18981,P100108,103,34.0,optimal,100,3.0,,
SH1898100104,18981,P100108,104,34.0,optimal,100,3.0,,
SH1898100105,18981,P100108,105,46.0,good,90,3.0,,
SH1898100002,18981,P100111,2,7.0,short,70,1.0,,
SH1898100003,18981,P100111,3,5.0,short,70,1.0,,
SH1898100004,18981,P100111,4,81.0,long,70,1.0,,
SH1898100005,18981,P100111,5,6.0,short,70,1.0,,
SH1898100013,18981,P100111,13,87.0,long,70,1.0,,
SH1898100014,18981,P100111,14,11.0,short,70,1.0,,
SH1898100015,18981,P100111,15,10.0,short,70,1.0,,
SH1898100016,18981,P100111,16,13.0,short,70,1.0,,
SH1898100017,18981,P100111,17,6.0,short,70,1.0,,
SH1898100018,18981,P100111,18,6.0,short,70,1.0,,
SH1898100019,18981,P100111,19,10.0,short,70,1.0,,
SH1898100027,18981,P100111,27,33.0,optimal,100,1.0,,
SH1898100028,18981,P100111,28,48.0,good,90,1.0,,
SH1898100029,18981,P100111,29,31.0,optimal,100,1.0,,
SH1898100037,18981,P100111,37,37.0,optimal,100,1.0,,
SH1898100038,18981,P100111,38,49.0,good,90,1.0,,
SH1898100039,18981,P100111,39,58.0,good,90,1.0,,
SH1898100041,18981,P100111,41,35.0,optimal,100,2.0,,
SH1898100046,18981,P100111,46,14.0,short,70,2.0,,
SH1898100047,18981,P100111,47,26.0,short,70,2.0,,
SH1898100048,18981,P100111,48,58.0,good,90,2.0,,
SH1898100049,18981,P100111,49,12.0,short,70,2.0,,
SH1898100057,18981,P100111,57,61.0,long,70,2.0,,
SH1898100058,18981,P100111,58,8.0,short,70,2.0,,
SH1898100059,18981,P100111,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100111,60,28.0,short,70,2.0,,
SH1898100065,18981,P100111,65,78.0,long,70,2.0,,
SH1898100066,18981,P100111,66,7.0,short,70,2.0,,
SH1898100067,18981,P100111,67,5.0,short,70,2.0,,
SH1898100068,18981,P100111,68,7.0,short,70,2.0,,
SH1898100069,18981,P100111,69,17.0,short,70,2.0,,
SH1898100077,18981,P100111,77,4.0,short,70,3.0,,
SH1898100078,18981,P100111,78,15.0,short,70,3.0,,
SH1898100079,18981,P100111,79,18.0,short,70,3.0,,
SH1898100080,18981,P100111,80,30.0,optimal,100,3.0,,
SH1898100085,18981,P100111,85,54.0,good,90,3.0,,
SH1898100086,18981,P100111,86,19.0,short,70,3.0,,
SH1898100087,18981,P100111,87,5.0,short,70,3.0,,
SH1898100088,18981,P100111,88,7.0,short,70,3.0,,
SH1898100094,18981,P100111,94,9.0,short,70,3.0,,
SH1898100095,18981,P100111,95,18.0,short,70,3.0,,
SH1898100096,18981,P100111,96,8.0,short,70,3.0,,
SH1898100097,18981,P100111,97,11.0,short,70,3.0,,
SH1898100098,18981,P100111,98,41.0,optimal,100,3.0,,
SH1898100001,18981,P100119,1,46.0,good,90,1.0,,
SH1898100002,18981,P100119,2,7.0,short,70,1.0,,
SH1898100003,18981,P100119,3,5.0,short,70,1.0,,
SH1898100006,18981,P100119,6,98.0,exhausted,40,1.0,,
SH1898100007,18981,P100119,7,7.0,short,70,1.0,,
SH1898100008,18981,P100119,8,5.0,short,70,1.0,,
SH1898100009,18981,P100119,9,9.0,short,70,1.0,,
SH1898100020,18981,P100119,20,18.0,short,70,1.0,,
SH1898100021,18981,P100119,21,11.0,short,70,1.0,,
SH1898100022,18981,P100119,22,15.0,short,70,1.0,,
SH1898100023,18981,P100119,23,61.0,long,70,1.0,,
SH1898100024,18981,P100119,24,5.0,short,70,1.0,,
SH1898100025,18981,P100119,25,65.0,long,70,1.0,,
SH1898100036,18981,P100119,36,24.0,short,70,1.0,,
SH1898100037,18981,P100119,37,37.0,optimal,100,1.0,,
SH1898100038,18981,P100119,38,49.0,good,90,1.0,,
SH1898100042,18981,P100119,42,63.0,long,70,2.0,,
SH1898100043,18981,P100119,43,48.0,good,90,2.0,,
SH1898100044,18981,P100119,44,69.0,long,70,2.0,,
SH1898100045,18981,P100119,45,11.0,short,70,2.0,,
SH1898100046,18981,P100119,46,14.0,short,70,2.0,,
SH1898100047,18981,P100119,47,26.0,short,70,2.0,,
SH1898100048,18981,P100119,48,58.0,good,90,2.0,,
SH1898100055,18981,P100119,55,75.0,long,70,2.0,,
SH1898100056,18981,P100119,56,50.0,good,90,2.0,,
SH1898100057,18981,P100119,57,61.0,long,70,2.0,,
SH1898100058,18981,P100119,58,8.0,short,70,2.0,,
SH1898100063,18981,P100119,63,52.0,good,90,2.0,,
SH1898100064,18981,P100119,64,3.0,short,70,2.0,,
SH1898100065,18981,P100119,65,78.0,long,70,2.0,,
SH1898100066,18981,P100119,66,7.0,short,70,2.0,,
SH1898100067,18981,P100119,67,5.0,short,70,2.0,,
SH1898100068,18981,P100119,68,7.0,short,70,2.0,,
SH1898100069,18981,P100119,69,17.0,short,70,2.0,,
SH1898100070,18981,P100119,70,39.0,optimal,100,2.0,,
SH1898100071,18981,P100119,71,15.0,short,70,2.0,,
SH1898100081,18981,P100119,81,63.0,long,70,3.0,,
SH1898100082,18981,P100119,82,69.0,long,70,3.0,,
SH1898100083,18981,P100119,83,4.0,short,70,3.0,,
SH1898100089,18981,P100119,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100119,90,18.0,short,70,3.0,,
SH1898100091,18981,P100119,91,19.0,short,70,3.0,,
SH1898100098,18981,P100119,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100119,99,93.0,exhausted,40,3.0,,
SH1898100100,18981,P100119,100,15.0,short,70,3.0,,
SH1898100101,18981,P100119,101,9.0,short,70,3.0,,
SH1898100105,18981,P100119,105,46.0,good,90,3.0,,
SH1898100006,18981,P100132,6,98.0,exhausted,40,1.0,,
SH1898100007,18981,P100132,7,7.0,short,70,1.0,,
SH1898100008,18981,P100132,8,5.0,short,70,1.0,,
SH1898100009,18981,P100132,9,9.0,short,70,1.0,,
SH1898100025,18981,P100132,25,65.0,long,70,1.0,,
SH1898100026,18981,P100132,26,12.0,short,70,1.0,,
SH1898100027,18981,P100132,27,33.0,optimal,100,1.0,,
SH1898100039,18981,P100132,39,58.0,good,90,1.0,,
SH1898100041,18981,P100132,41,35.0,optimal,100,2.0,,
SH1898100055,18981,P100132,55,75.0,long,70,2.0,,
SH1898100056,18981,P100132,56,50.0,good,90,2.0,,
SH1898100067,18981,P100132,67,5.0,short,70,2.0,,
SH1898100068,18981,P100132,68,7.0,short,70,2.0,,
SH1898100069,18981,P100132,69,17.0,short,70,2.0,,
SH1898100070,18981,P100132,70,39.0,optimal,100,2.0,,
SH1898100071,18981,P100132,71,15.0,short,70,2.0,,
SH1898100072,18981,P100132,72,22.0,short,70,2.0,,
SH1898100073,18981,P100132,73,22.0,short,70,2.0,,
SH1898100083,18981,P100132,83,4.0,short,70,3.0,,
SH1898100084,18981,P100132,84,85.0,long,70,3.0,,
SH1898100085,18981,P100132,85,54.0,good,90,3.0,,
SH1898100086,18981,P100132,86,19.0,short,70,3.0,,
SH1898100087,18981,P100132,87,5.0,short,70,3.0,,
SH1898100088,18981,P100132,88,7.0,short,70,3.0,,
SH1898100096,18981,P100132,96,8.0,short,70,3.0,,
SH1898100097,18981,P100132,97,11.0,short,70,3.0,,
SH1898100098,18981,P100132,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100132,99,93.0,exhausted,40,3.0,,
SH1898100100,18981,P100132,100,15.0,short,70,3.0,,
SH1898100101,18981,P100132,101,9.0,short,70,3.0,,
SH1898100001,18981,P100138,1,46.0,good,90,1.0,,
SH1898100002,18981,P100138,2,7.0,short,70,1.0,,
SH1898100003,18981,P100138,3,5.0,short,70,1.0,,
SH1898100004,18981,P100138,4,81.0,long,70,1.0,,
SH1898100005,18981,P100138,5,6.0,short,70,1.0,,
SH1898100006,18981,P100138,6,98.0,exhausted,40,1.0,,
SH1898100007,18981,P100138,7,7.0,short,70,1.0,,
SH1898100008,18981,P100138,8,5.0,short,70,1.0,,
SH1898100009,18981,P100138,9,9.0,short,70,1.0,,
SH1898100010,18981,P100138,10,5.0,short,70,1.0,,
SH1898100011,18981,P100138,11,22.0,short,70,1.0,,
SH1898100012,18981,P100138,12,18.0,short,70,1.0,,
SH1898100013,18981,P100138,13,87.0,long,70,1.0,,
SH1898100014,18981,P100138,14,11.0,short,70,1.0,,
SH1898100015,18981,P100138,15,10.0,short,70,1.0,,
SH1898100016,18981,P100138,16,13.0,short,70,1.0,,
SH1898100017,18981,P100138,17,6.0,short,70,1.0,,
SH1898100018,18981,P100138,18,6.0,short,70,1.0,,
SH1898100019,18981,P100138,19,10.0,short,70,1.0,,
SH1898100020,18981,P100138,20,18.0,short,70,1.0,,
SH1898100021,18981,P100138,21,11.0,short,70,1.0,,
SH1898100022,18981,P100138,22,15.0,short,70,1.0,,
SH1898100023,18981,P100138,23,61.0,long,70,1.0,,
SH1898100024,18981,P100138,24,5.0,short,70,1.0,,
SH1898100025,18981,P100138,25,65.0,long,70,1.0,,
SH1898100026,18981,P100138,26,12.0,short,70,1.0,,
SH1898100027,18981,P100138,27,33.0,optimal,100,1.0,,
SH1898100028,18981,P100138,28,48.0,good,90,1.0,,
SH1898100029,18981,P100138,29,31.0,optimal,100,1.0,,
SH1898100030,18981,P100138,30,27.0,short,70,1.0,,
SH1898100031,18981,P100138,31,89.0,long,70,1.0,,
SH1898100032,18981,P100138,32,8.0,short,70,1.0,,
SH1898100033,18981,P100138,33,13.0,short,70,1.0,,
SH1898100034,18981,P100138,34,13.0,short,70,1.0,,
SH1898100035,18981,P100138,35,11.0,short,70,1.0,,
SH1898100036,18981,P100138,36,24.0,short,70,1.0,,
SH1898100037,18981,P100138,37,37.0,optimal,100,1.0,,
SH1898100038,18981,P100138,38,49.0,good,90,1.0,,
SH1898100039,18981,P100138,39,58.0,good,90,1.0,,
SH1898100041,18981,P100138,41,35.0,optimal,100,2.0,,
SH1898100042,18981,P100138,42,63.0,long,70,2.0,,
SH1898100043,18981,P100138,43,48.0,good,90,2.0,,
SH1898100044,18981,P100138,44,69.0,long,70,2.0,,
SH1898100045,18981,P100138,45,11.0,short,70,2.0,,
SH1898100046,18981,P100138,46,14.0,short,70,2.0,,
SH1898100047,18981,P100138,47,26.0,short,70,2.0,,
SH1898100048,18981,P100138,48,58.0,good,90,2.0,,
SH1898100049,18981,P100138,49,12.0,short,70,2.0,,
SH1898100050,18981,P100138,50,19.0,short,70,2.0,,
SH1898100051,18981,P100138,51,58.0,good,90,2.0,,
SH1898100052,18981,P100138,52,12.0,short,70,2.0,,
SH1898100053,18981,P100138,53,16.0,short,70,2.0,,
SH1898100055,18981,P100138,55,75.0,long,70,2.0,,
SH1898100056,18981,P100138,56,50.0,good,90,2.0,,
SH1898100057,18981,P100138,57,61.0,long,70,2.0,,
SH1898100058,18981,P100138,58,8.0,short,70,2.0,,
SH1898100059,18981,P100138,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100138,60,28.0,short,70,2.0,,
SH1898100061,18981,P100138,61,50.0,good,90,2.0,,
SH1898100062,18981,P100138,62,54.0,good,90,2.0,,
SH1898100063,18981,P100138,63,52.0,good,90,2.0,,
SH1898100064,18981,P100138,64,3.0,short,70,2.0,,
SH1898100065,18981,P100138,65,78.0,long,70,2.0,,
SH1898100066,18981,P100138,66,7.0,short,70,2.0,,
SH1898100067,18981,P100138,67,5.0,short,70,2.0,,
SH1898100068,18981,P100138,68,7.0,short,70,2.0,,
SH1898100069,18981,P100138,69,17.0,short,70,2.0,,
SH1898100070,18981,P100138,70,39.0,optimal,100,2.0,,
SH1898100071,18981,P100138,71,15.0,short,70,2.0,,
SH1898100072,18981,P100138,72,22.0,short,70,2.0,,
SH1898100073,18981,P100138,73,22.0,short,70,2.0,,
SH1898100074,18981,P100138,74,0.0,short,70,2.0,,
SH1898100075,18981,P100138,75,58.0,good,90,3.0,,
SH1898100076,18981,P100138,76,24.0,short,70,3.0,,
SH1898100077,18981,P100138,77,4.0,short,70,3.0,,
SH1898100078,18981,P100138,78,15.0,short,70,3.0,,
SH1898100079,18981,P100138,79,18.0,short,70,3.0,,
SH1898100080,18981,P100138,80,30.0,optimal,100,3.0,,
SH1898100081,18981,P100138,81,63.0,long,70,3.0,,
SH1898100082,18981,P100138,82,69.0,long,70,3.0,,
SH1898100083,18981,P100138,83,4.0,short,70,3.0,,
SH1898100084,18981,P100138,84,85.0,long,70,3.0,,
SH1898100085,18981,P100138,85,54.0,good,90,3.0,,
SH1898100086,18981,P100138,86,19.0,short,70,3.0,,
SH1898100087,18981,P100138,87,5.0,short,70,3.0,,
SH1898100088,18981,P100138,88,7.0,short,70,3.0,,
SH1898100089,18981,P100138,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100138,90,18.0,short,70,3.0,,
SH1898100091,18981,P100138,91,19.0,short,70,3.0,,
SH1898100092,18981,P100138,92,45.0,good,90,3.0,,
SH1898100093,18981,P100138,93,23.0,short,70,3.0,,
SH1898100094,18981,P100138,94,9.0,short,70,3.0,,
SH1898100095,18981,P100138,95,18.0,short,70,3.0,,
SH1898100096,18981,P100138,96,8.0,short,70,3.0,,
SH1898100097,18981,P100138,97,11.0,short,70,3.0,,
SH1898100098,18981,P100138,98,41.0,optimal,100,3.0,,
SH1898100099,18981,P100138,99,93.0,exhausted,40,3.0,,
SH1898100100,18981,P100138,100,15.0,short,70,3.0,,
SH1898100101,18981,P100138,101,9.0,short,70,3.0,,
SH1898100102,18981,P100138,102,87.0,long,70,3.0,,
SH1898100103,18981,P100138,103,34.0,optimal,100,3.0,,
SH1898100104,18981,P100138,104,34.0,optimal,100,3.0,,
SH1898100105,18981,P100138,105,46.0,good,90,3.0,,
SH1898100001,18981,P100159,1,46.0,good,90,1.0,,
SH1898100002,18981,P100159,2,7.0,short,70,1.0,,
SH1898100010,18981,P100159,10,5.0,short,70,1.0,,
SH1898100011,18981,P100159,11,22.0,short,70,1.0,,
SH1898100012,18981,P100159,12,18.0,short,70,1.0,,
SH1898100013,18981,P100159,13,87.0,long,70,1.0,,
SH1898100014,18981,P100159,14,11.0,short,70,1.0,,
SH1898100015,18981,P100159,15,10.0,short,70,1.0,,
SH1898100028,18981,P100159,28,48.0,good,90,1.0,,
SH1898100029,18981,P100159,29,31.0,optimal,100,1.0,,
SH1898100030,18981,P100159,30,27.0,short,70,1.0,,
SH1898100031,18981,P100159,31,89.0,long,70,1.0,,
SH1898100042,18981,P100159,42,63.0,long,70,2.0,,
SH1898100043,18981,P100159,43,48.0,good,90,2.0,,
SH1898100057,18981,P100159,57,61.0,long,70,2.0,,
SH1898100058,18981,P100159,58,8.0,short,70,2.0,,
SH1898100059,18981,P100159,59,42.0,optimal,100,2.0,,
SH1898100060,18981,P100159,60,28.0,short,70,2.0,,
SH1898100061,18981,P100159,61,50.0,good,90,2.0,,
SH1898100075,18981,P100159,75,58.0,good,90,3.0,,
SH1898100076,18981,P100159,76,24.0,short,70,3.0,,
SH1898100077,18981,P100159,77,4.0,short,70,3.0,,
SH1898100078,18981,P100159,78,15.0,short,70,3.0,,
SH1898100079,18981,P100159,79,18.0,short,70,3.0,,
SH1898100080,18981,P100159,80,30.0,optimal,100,3.0,,
SH1898100089,18981,P100159,89,115.0,exhausted,40,3.0,,
SH1898100090,18981,P100159,90,18.0,short,70,3.0,,
