game_id,home_team,away_team,home_team_id,away_team_id,game_date,season_id,game_type,playoff_round,home_score,away_score,winner,video_id,video_url,_processed_timestamp,_updated_timestamp,_export_timestamp
19012,Nelson,Platinum,N10004,N10008,2025-11-09T00:00:00,N20252026F,Regular,,1,6,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19013,Nelson,OS Offices,N10004,N10005,2025-11-16T00:00:00,N20252026F,Regular,,3,7,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19014,Platinum,Velodrome,N10008,N10010,2025-11-16T00:00:00,N20252026F,Regular,,2,6,Velodrome,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19015,Ace,Outlaws,N10002,N10007,2025-11-16T00:00:00,N20252026F,Regular,,0,8,Outlaws,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19016,Amos,HollowBrook,N10001,N10003,2025-11-16T00:00:00,N20252026F,Regular,,3,5,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19017,Triple J,Orphans,N10009,N10006,2025-11-16T00:00:00,N20252026F,Regular,,7,6,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19018,Outlaws,Triple J,N10007,N10009,2025-11-23T00:00:00,N20252026F,Regular,,1,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19019,Platinum,Orphans,N10008,N10006,2025-11-23T00:00:00,N20252026F,Regular,,7,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19020,HollowBrook,Velodrome,N10003,N10010,2025-11-23T00:00:00,N20252026F,Regular,,4,1,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19021,Amos,OS Offices,N10001,N10005,2025-11-23T00:00:00,N20252026F,Regular,,6,12,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
19022,Ace,Nelson,N10002,N10004,2025-11-23T00:00:00,N20252026F,Regular,,7,5,Ace,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
