shift_player_key,shift_key,game_id,shift_index,player_number,player_id,player_name,venue,slot,period,shift_duration,playing_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,logical_shift_number,period_id,venue_id,strength_id,situation_id,slot_id,team_id
L18969005301,S18969000053,18969,53,45,P100117,Keegan Mantaro,home,forward_1,2.0,124.0,75.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005401,S18969000054,18969,54,45,P100117,Keegan Mantaro,home,forward_1,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005501,S18969000055,18969,55,45,P100117,Keegan Mantaro,home,forward_1,2.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969006301,S18969000063,18969,63,45,P100117,Keegan Mantaro,home,forward_1,2.0,94.0,70.0,Away PowerPlay,4v5,24.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0001,STR0004,SIT0002,SL0003,N10008
L18969006501,S18969000065,18969,65,45,P100117,Keegan Mantaro,home,forward_1,3.0,35.0,35.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,1,0.0,0.0,9,P0003,VN0001,STR0004,SIT0002,SL0003,N10008
L18969007301,S18969000073,18969,73,45,P100117,Keegan Mantaro,home,forward_1,3.0,70.0,70.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969007401,S18969000074,18969,74,45,P100117,Keegan Mantaro,home,forward_1,3.0,73.0,73.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969007501,S18969000075,18969,75,45,P100117,Keegan Mantaro,home,forward_1,3.0,13.0,13.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,10,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008101,S18969000081,18969,81,45,P100117,Keegan Mantaro,home,forward_1,3.0,50.0,50.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008201,S18969000082,18969,82,45,P100117,Keegan Mantaro,home,forward_1,3.0,2.0,2.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008301,S18969000083,18969,83,45,P100117,Keegan Mantaro,home,forward_1,3.0,34.0,34.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008401,S18969000084,18969,84,45,P100117,Keegan Mantaro,home,forward_1,3.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008501,S18969000085,18969,85,45,P100117,Keegan Mantaro,home,forward_1,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969008901,S18969000089,18969,89,45,P100117,Keegan Mantaro,home,forward_1,3.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969009001,S18969000090,18969,90,45,P100117,Keegan Mantaro,home,forward_1,3.0,42.0,42.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,12,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969009101,S18969000091,18969,91,45,P100117,Keegan Mantaro,home,forward_1,3.0,69.0,39.0,Full Strength,5v5,30.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0001,STR0001,SIT0003,SL0003,N10008
L18969009701,S18969000097,18969,97,45,P100117,Keegan Mantaro,home,forward_1,3.0,24.0,24.0,Away EmptyNet,5v6 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,13,P0003,VN0001,STR0014,SIT0001,SL0003,N10008
L18969009801,S18969000098,18969,98,45,P100117,Keegan Mantaro,home,forward_1,3.0,58.0,58.0,Away EmptyNet,5v5 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,13,P0003,VN0001,STR0013,SIT0001,SL0003,N10008
L18969000712,S18969000007,18969,7,14,P100132,Nick Ciampoli,away,forward_2,1.0,102.0,102.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969000812,S18969000008,18969,8,14,P100132,Nick Ciampoli,away,forward_2,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969000912,S18969000009,18969,9,14,P100132,Nick Ciampoli,away,forward_2,1.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969001012,S18969000010,18969,10,14,P100132,Nick Ciampoli,away,forward_2,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969001112,S18969000011,18969,11,14,P100132,Nick Ciampoli,away,forward_2,1.0,25.0,25.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969002212,S18969000022,18969,22,14,P100132,Nick Ciampoli,away,forward_2,1.0,57.0,57.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969002312,S18969000023,18969,23,14,P100132,Nick Ciampoli,away,forward_2,1.0,37.0,37.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969002412,S18969000024,18969,24,14,P100132,Nick Ciampoli,away,forward_2,1.0,61.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003112,S18969000031,18969,31,14,P100132,Nick Ciampoli,away,forward_2,2.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003212,S18969000032,18969,32,14,P100132,Nick Ciampoli,away,forward_2,2.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003312,S18969000033,18969,33,14,P100132,Nick Ciampoli,away,forward_2,2.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003912,S18969000039,18969,39,14,P100132,Nick Ciampoli,away,forward_2,2.0,99.0,75.0,Full Strength,5v5,24.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004012,S18969000040,18969,40,14,P100132,Nick Ciampoli,away,forward_2,2.0,20.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969005313,S18969000053,18969,53,14,P100132,Nick Ciampoli,away,forward_3,2.0,124.0,75.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969005413,S18969000054,18969,54,14,P100132,Nick Ciampoli,away,forward_3,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969005513,S18969000055,18969,55,14,P100132,Nick Ciampoli,away,forward_3,2.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969006512,S18969000065,18969,65,14,P100132,Nick Ciampoli,away,forward_2,3.0,35.0,35.0,Away PowerPlay,4v5,0.0,0.0,0.0,1,0,0.0,0.0,6,P0003,VN0002,STR0004,SIT0002,SL0004,N10010
L18969006612,S18969000066,18969,66,14,P100132,Nick Ciampoli,away,forward_2,3.0,48.0,48.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007412,S18969000074,18969,74,14,P100132,Nick Ciampoli,away,forward_2,3.0,73.0,73.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007512,S18969000075,18969,75,14,P100132,Nick Ciampoli,away,forward_2,3.0,13.0,13.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969008612,S18969000086,18969,86,14,P100132,Nick Ciampoli,away,forward_2,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969008712,S18969000087,18969,87,14,P100132,Nick Ciampoli,away,forward_2,3.0,24.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969008812,S18969000088,18969,88,14,P100132,Nick Ciampoli,away,forward_2,3.0,58.0,58.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969000113,S18969000001,18969,1,49,P100161,Galen Wood,away,forward_3,1.0,82.0,82.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001213,S18969000012,18969,12,49,P100161,Galen Wood,away,forward_3,1.0,35.0,12.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001313,S18969000013,18969,13,49,P100161,Galen Wood,away,forward_3,1.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001413,S18969000014,18969,14,49,P100161,Galen Wood,away,forward_3,1.0,49.0,37.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001513,S18969000015,18969,15,49,P100161,Galen Wood,away,forward_3,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001613,S18969000016,18969,16,49,P100161,Galen Wood,away,forward_3,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969001713,S18969000017,18969,17,49,P100161,Galen Wood,away,forward_3,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969002513,S18969000025,18969,25,49,P100161,Galen Wood,away,forward_3,1.0,79.0,67.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969002613,S18969000026,18969,26,49,P100161,Galen Wood,away,forward_3,1.0,5.0,5.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969002713,S18969000027,18969,27,49,P100161,Galen Wood,away,forward_3,1.0,65.0,45.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18969003412,S18969000034,18969,34,49,P100161,Galen Wood,away,forward_2,2.0,67.0,47.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003512,S18969000035,18969,35,49,P100161,Galen Wood,away,forward_2,2.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969003612,S18969000036,18969,36,49,P100161,Galen Wood,away,forward_2,2.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004112,S18969000041,18969,41,49,P100161,Galen Wood,away,forward_2,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004212,S18969000042,18969,42,49,P100161,Galen Wood,away,forward_2,2.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004312,S18969000043,18969,43,49,P100161,Galen Wood,away,forward_2,2.0,38.0,38.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004412,S18969000044,18969,44,49,P100161,Galen Wood,away,forward_2,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004512,S18969000045,18969,45,49,P100161,Galen Wood,away,forward_2,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004612,S18969000046,18969,46,49,P100161,Galen Wood,away,forward_2,2.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004712,S18969000047,18969,47,49,P100161,Galen Wood,away,forward_2,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969004812,S18969000048,18969,48,49,P100161,Galen Wood,away,forward_2,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0004,N10010
L18969005613,S18969000056,18969,56,49,P100161,Galen Wood,away,forward_3,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969005713,S18969000057,18969,57,49,P100161,Galen Wood,away,forward_3,2.0,78.0,55.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969005813,S18969000058,18969,58,49,P100161,Galen Wood,away,forward_3,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969005913,S18969000059,18969,59,49,P100161,Galen Wood,away,forward_3,2.0,32.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18969006712,S18969000067,18969,67,49,P100161,Galen Wood,away,forward_2,3.0,52.0,41.0,Full Strength,5v5,11.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969006812,S18969000068,18969,68,49,P100161,Galen Wood,away,forward_2,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969006912,S18969000069,18969,69,49,P100161,Galen Wood,away,forward_2,3.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007012,S18969000070,18969,70,49,P100161,Galen Wood,away,forward_2,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007112,S18969000071,18969,71,49,P100161,Galen Wood,away,forward_2,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007212,S18969000072,18969,72,49,P100161,Galen Wood,away,forward_2,3.0,63.0,63.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007612,S18969000076,18969,76,49,P100161,Galen Wood,away,forward_2,3.0,32.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007712,S18969000077,18969,77,49,P100161,Galen Wood,away,forward_2,3.0,61.0,46.0,Full Strength,5v5,15.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007812,S18969000078,18969,78,49,P100161,Galen Wood,away,forward_2,3.0,42.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969007912,S18969000079,18969,79,49,P100161,Galen Wood,away,forward_2,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969008012,S18969000080,18969,80,49,P100161,Galen Wood,away,forward_2,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969008912,S18969000089,18969,89,49,P100161,Galen Wood,away,forward_2,3.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969009012,S18969000090,18969,90,49,P100161,Galen Wood,away,forward_2,3.0,42.0,42.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969009112,S18969000091,18969,91,49,P100161,Galen Wood,away,forward_2,3.0,69.0,39.0,Full Strength,5v5,30.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969009212,S18969000092,18969,92,49,P100161,Galen Wood,away,forward_2,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969009312,S18969000093,18969,93,49,P100161,Galen Wood,away,forward_2,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0004,N10010
L18969009713,S18969000097,18969,97,49,P100161,Galen Wood,away,forward_3,3.0,24.0,24.0,Away EmptyNet,5v6 Away EN,0.0,0.0,0.0,0,0,1.0,0.0,9,P0003,VN0002,STR0014,SIT0001,SL0005,N10010
L18969009813,S18969000098,18969,98,49,P100161,Galen Wood,away,forward_3,3.0,58.0,58.0,Away EmptyNet,5v5 Away EN,0.0,0.0,0.0,0,0,1.0,0.0,9,P0003,VN0002,STR0013,SIT0001,SL0005,N10010
L18969000101,S18969000001,18969,1,53,P100192,Chris Premo,home,forward_1,1.0,82.0,82.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969000501,S18969000005,18969,5,53,P100192,Chris Premo,home,forward_1,1.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969000601,S18969000006,18969,6,53,P100192,Chris Premo,home,forward_1,1.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969000701,S18969000007,18969,7,53,P100192,Chris Premo,home,forward_1,1.0,102.0,102.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969000801,S18969000008,18969,8,53,P100192,Chris Premo,home,forward_1,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969000901,S18969000009,18969,9,53,P100192,Chris Premo,home,forward_1,1.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001401,S18969000014,18969,14,53,P100192,Chris Premo,home,forward_1,1.0,49.0,37.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001501,S18969000015,18969,15,53,P100192,Chris Premo,home,forward_1,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001601,S18969000016,18969,16,53,P100192,Chris Premo,home,forward_1,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001701,S18969000017,18969,17,53,P100192,Chris Premo,home,forward_1,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001801,S18969000018,18969,18,53,P100192,Chris Premo,home,forward_1,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969001901,S18969000019,18969,19,53,P100192,Chris Premo,home,forward_1,1.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969002001,S18969000020,18969,20,53,P100192,Chris Premo,home,forward_1,1.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969002101,S18969000021,18969,21,53,P100192,Chris Premo,home,forward_1,1.0,56.0,56.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969002401,S18969000024,18969,24,53,P100192,Chris Premo,home,forward_1,1.0,61.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969002501,S18969000025,18969,25,53,P100192,Chris Premo,home,forward_1,1.0,79.0,67.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969002601,S18969000026,18969,26,53,P100192,Chris Premo,home,forward_1,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003101,S18969000031,18969,31,53,P100192,Chris Premo,home,forward_1,2.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003201,S18969000032,18969,32,53,P100192,Chris Premo,home,forward_1,2.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003301,S18969000033,18969,33,53,P100192,Chris Premo,home,forward_1,2.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003701,S18969000037,18969,37,53,P100192,Chris Premo,home,forward_1,2.0,95.0,79.0,Full Strength,5v5,16.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003801,S18969000038,18969,38,53,P100192,Chris Premo,home,forward_1,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969003901,S18969000039,18969,39,53,P100192,Chris Premo,home,forward_1,2.0,99.0,75.0,Full Strength,5v5,24.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004401,S18969000044,18969,44,53,P100192,Chris Premo,home,forward_1,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004501,S18969000045,18969,45,53,P100192,Chris Premo,home,forward_1,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004601,S18969000046,18969,46,53,P100192,Chris Premo,home,forward_1,2.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004701,S18969000047,18969,47,53,P100192,Chris Premo,home,forward_1,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004801,S18969000048,18969,48,53,P100192,Chris Premo,home,forward_1,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969004901,S18969000049,18969,49,53,P100192,Chris Premo,home,forward_1,2.0,3.0,3.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005001,S18969000050,18969,50,53,P100192,Chris Premo,home,forward_1,2.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005101,S18969000051,18969,51,53,P100192,Chris Premo,home,forward_1,2.0,39.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005601,S18969000056,18969,56,53,P100192,Chris Premo,home,forward_1,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005701,S18969000057,18969,57,53,P100192,Chris Premo,home,forward_1,2.0,78.0,55.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005801,S18969000058,18969,58,53,P100192,Chris Premo,home,forward_1,2.0,11.0,11.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969005901,S18969000059,18969,59,53,P100192,Chris Premo,home,forward_1,2.0,32.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
L18969006001,S18969000060,18969,60,53,P100192,Chris Premo,home,forward_1,2.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0001,STR0001,SIT0003,SL0003,N10008
