event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701076,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1897700012,PL1897701201,EC18977001076,TV1897701076,Velodrome,N10010,HollowBrook,N10003,0.0,P100049,"P100016,P100105",14.0,15.0,14.0,15.0,855.0,855.0,345.0,345.0,345.0,0,0,a,,HollowBrook,Defensive,Offensive,event_player_1,Offensive,1,e1,40.0,5v5,,,,,0,0,Kirk Moore,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770073,EV1897701075,Zone_Entry_Exit,Zone_Entry,HollowBrook,1,EV1897701077,Save,Save_Freeze,Velodrome,0,0.0,0.0,10.0,95.0,7.0,102.0,save,0,0,0,173.0,,230.0,,0,0.0,1.0,2.0,12.0,14.0,174.0,0,0,1,0,1.0,2,1.0,2.0,1.0,2.0,0,,,,,1.0,0.0,-1.0,-1.0,446.0,173.0,1.0,1.0,1035.0,,,,,,2650.88,1041.99,,,,,1035.0,1035.0,1035.0,1846.435,1041.99,2650.88
EV1897701541,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700053,PL1897705301,EC18977001541,TV1897701541,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088","P100016,P100161",14.0,5.0,14.0,5.0,845.0,845.0,1555.0,1555.0,2455.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770089,EV1897701977,DeadIce,,Velodrome,0,EV1897701542,Save,Save_Rebound,Velodrome,0,4.0,0.0,30.0,10.0,32.0,7.0,save,0,0,0,163.0,,223.0,,0,8.0,3.0,12.0,7.0,57.0,650.0,0,0,1,0,4.0,1,11.0,9.0,11.0,9.0,0,,,,,0.0,0.0,-1.0,-1.0,436.0,163.0,9.0,31.0,1455.88,1411.88,,,,,2411.88,902.0,,,,,1433.88,1411.88,1455.88,1656.94,902.0,2411.88
EV1897701087,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Snap,ED115,True,SC01,Offensive,ZN01,SQ1897700016,PL1897701601,EC18977001087,TV1897701087,Velodrome,N10010,HollowBrook,N10003,0.0,P100105,"P100086,P100096",13.0,35.0,13.0,35.0,815.0,815.0,385.0,385.0,385.0,0,0,h,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,9.0,5v5,,,,,0,0,Ronnie Pinnell,N20252026F,5.0,ST0003,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770074,EV1897701984,Zone_Entry_Exit,Zone_Exit,HollowBrook,0,EV1897701088,Save,Save_Rebound,HollowBrook,0,1.0,0.0,9.0,30.0,14.0,32.0,save,0,0,0,133.0,,191.0,,0,3.0,6.0,1.0,1.0,16.0,136.0,1,0,1,0,1.0,1,8.0,12.0,14.0,20.0,0,,,,,1.0,0.0,-1.0,-1.0,133.0,406.0,39.0,1.0,922.99,,,,,,1447.98,2356.89,,,,,922.99,922.99,922.99,1902.435,1447.98,2356.89
EV1897701989,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,,,Neutral,ZN03,SQ1897700094,PL1897709401,EC18977001989,TV1897701989,Velodrome,N10010,HollowBrook,N10003,0.0,P100097,P100016,13.0,26.0,13.0,26.0,806.0,806.0,2794.0,2794.0,4594.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,22.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0005,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189770112,EV1897701988,Pass,Pass_Completed,HollowBrook,1,EV1897701990,Save,Save_Freeze,Velodrome,0,0.0,0.0,44.0,9.0,33.0,14.0,save,0,0,0,124.0,,177.0,,0,4.0,3.0,10.0,6.0,29.0,961.0,0,0,1,0,1.0,2,8.0,9.0,23.0,34.0,0,,,,,0.0,0.0,-1.0,-1.0,397.0,124.0,8.0,9.0,723.0,,,,,,2411.88,,,,,,723.0,723.0,723.0,2411.88,2411.88,2411.88
EV1897701570,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Backhand,ED105,,,Neutral,ZN03,SQ1897700053,PL1897705308,EC18977001570,TV1897701570,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,P100096,12.0,42.0,12.0,42.0,762.0,762.0,1638.0,1638.0,2538.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,ST0004,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770090,EV1897701569,Faceoff,Faceoff_AfterStoppage,HollowBrook,0,EV1897701571,Save,Save_Rebound,HollowBrook,0,1.0,0.0,20.0,44.0,29.0,33.0,save,1,0,0,80.0,,144.0,,0,9.0,6.0,1.0,33.0,57.0,650.0,0,0,1,0,4.0,1,1.0,1.0,1.0,1.0,0,,,,,0.0,1.0,-1.0,-1.0,80.0,353.0,35.0,20.0,810.0,,,,,,2356.89,,,,,,810.0,810.0,810.0,2356.89,2356.89,2356.89
EV1897701579,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700053,PL1897705308,EC18977001579,TV1897701579,Velodrome,N10010,HollowBrook,N10003,0.0,"P100161,P100198","P100047,P100096,P100123",12.0,22.0,12.0,22.0,742.0,742.0,1658.0,1658.0,2558.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,84.0,5v5,,,,,0,0,Maxwell Donaty,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770091,EV1897702018,Possession,,Velodrome,1,EV1897701580,Save,Save_Freeze,HollowBrook,0,1.0,0.0,7.0,20.0,10.0,29.0,save,0,0,0,60.0,,115.0,,0,15.0,20.0,5.0,42.0,57.0,650.0,0,0,1,0,4.0,4,2.0,6.0,21.0,30.0,0,,,,,0.0,0.0,-1.0,-1.0,60.0,333.0,55.0,101.0,810.0,1054.99,,,,,1236.98,2102.89,1273.89,,,,932.495,810.0,1054.99,1537.92,1236.98,2102.89
EV1897701110,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1897700024,PL1897702401,EC18977001110,TV1897701110,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,"P100016,P100198",12.0,15.0,12.0,15.0,735.0,735.0,465.0,465.0,465.0,0,0,a,,HollowBrook,Defensive,Offensive,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770075,EV1897702023,Possession,,Velodrome,0,EV1897701111,Save,Save_Rebound,Velodrome,0,2.0,0.0,18.0,7.0,27.0,10.0,save,0,0,0,53.0,,105.0,,0,6.0,5.0,3.0,1.0,17.0,256.0,1,0,1,0,2.0,1,4.0,4.0,28.0,40.0,0,,,,,0.0,1.0,-1.0,-1.0,326.0,53.0,7.0,94.0,1411.88,,,,,,2157.88,1054.99,,,,,1411.88,1411.88,1411.88,1606.435,1054.99,2157.88
EV1897701589,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700056,PL1897705601,EC18977001589,TV1897701589,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,P100016,11.0,57.0,11.0,57.0,717.0,717.0,1683.0,1683.0,2583.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,13.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770092,EV1897702033,Pass,Pass_Completed,HollowBrook,1,EV1897701590,Save,Save_Rebound,Velodrome,0,1.0,0.0,0.0,18.0,3.0,27.0,save,0,0,0,35.0,,78.0,,0,2.0,3.0,6.0,6.0,19.0,165.0,0,0,1,0,1.0,14,6.0,8.0,8.0,12.0,0,,,,,0.0,0.0,-1.0,-1.0,308.0,35.0,25.0,76.0,1126.98,,,,,,2110.88,,,,,,1126.98,1126.98,1126.98,2110.88,2110.88,2110.88
EV1897702034,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700095,PL1897709506,EC18977002034,TV1897702034,Velodrome,N10010,HollowBrook,N10003,0.0,P100211,P100016,11.0,57.0,11.0,57.0,717.0,717.0,2883.0,2883.0,4683.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,2.0,5v5,,,,,0,0,Noel Black,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770113,EV1897701591,Rebound,Rebound_TeamRecovered,Velodrome,0,EV1897702035,Save,Save_Rebound,Velodrome,0,0.0,0.0,8.0,0.0,17.0,3.0,save,1,0,0,35.0,,75.0,,0,2.0,6.0,6.0,14.0,99.0,880.0,0,0,1,0,5.0,1,6.0,11.0,8.0,15.0,0,,,,,0.0,0.0,-1.0,-1.0,308.0,35.0,25.0,76.0,724.0,,,,,,2110.88,,,,,,724.0,724.0,724.0,2110.88,2110.88,2110.88
EV1897702041,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700095,PL1897709514,EC18977002041,TV1897702041,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,"P100002,P100016",11.0,49.0,11.0,49.0,709.0,709.0,2891.0,2891.0,4691.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770114,EV1897702040,Possession,,HollowBrook,1,EV1897702042,Save,Save_Rebound,Velodrome,0,1.0,0.0,24.0,8.0,49.0,17.0,save,1,0,0,27.0,,58.0,,0,2.0,9.0,2.0,21.0,99.0,880.0,0,0,1,0,5.0,3,1.0,3.0,16.0,32.0,0,,,,,0.0,1.0,-1.0,-1.0,300.0,27.0,33.0,68.0,1281.88,,,,,,647.89,2101.88,,,,,1281.88,1281.88,1281.88,1374.885,647.89,2101.88
EV1897702057,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700095,PL1897709512,EC18977002057,TV1897702057,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100096,11.0,25.0,11.0,25.0,685.0,685.0,2915.0,2915.0,4715.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770115,EV1897701608,Possession,,Velodrome,1,EV1897702058,Save,Save_Rebound,HollowBrook,0,1.0,0.0,3.0,24.0,8.0,49.0,goal,0,0,0,3.0,,9.0,,0,2.0,4.0,5.0,37.0,99.0,880.0,0,0,1,0,5.0,6,11.0,18.0,40.0,81.0,0,,,,,0.0,2.0,-1.0,-1.0,3.0,276.0,57.0,44.0,1109.0,,,,,,2006.89,,,,,,1109.0,1109.0,1109.0,2006.89,2006.89,2006.89
EV1897701610,18977,2,P02,Shot,ET0001,Shot_Goal,ED0037,,,,,Neutral,ZN03,SQ1897700033,PL1897703301,EC18977001610,TV1897701610,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,,11.0,22.0,11.0,22.0,682.0,682.0,1718.0,1718.0,2618.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,22.0,5v5,,,,,0,0,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,0,low,DL03,SC189770093,EV1897701609,Pass,Pass_Completed,Velodrome,1,EV1897701611,Goal,Goal_Scored,Velodrome,1,0.0,0.0,1.0,3.0,4.0,8.0,save,0,0,0,0.0,,1.0,,0,5.0,12.0,8.0,8.0,51.0,1006.0,0,0,1,0,3.0,5,0.0,2.0,43.0,89.0,0,,,,,0.0,0.0,-1.0,-1.0,447.0,273.0,60.0,41.0,592.9,,,,,,,,,,,,592.9,592.9,592.9,,,
EV1897701611,18977,2,P02,Goal,ET0012,Goal_Scored,ED0006,Goal_Tip,ED026,,,Neutral,ZN03,SQ1897700032,PL1897703201,EC18977001611,TV1897701611,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,P100096,11.0,22.0,11.0,22.0,682.0,682.0,1718.0,1718.0,2618.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,22.0,5v5,,,,,1,0,Robert Mayfield,N20252026F,5.0,ST0005,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SO01,,,,1,1,0,high,DL01,SC189770094,EV1897701610,Shot,Shot_Goal,Velodrome,1,EV1897701612,DeadIce,,Velodrome,1,0.0,0.0,1.0,0.0,3.0,1.0,save,0,0,0,273.0,,363.0,,0,5.0,13.0,8.0,1.0,1.0,0.0,1,1,0,1,0.0,6,0.0,3.0,43.0,90.0,0,,,,,0.0,1.0,-1.0,-1.0,447.0,273.0,60.0,41.0,592.9,,,,,,2006.89,,,,,,592.9,592.9,592.9,2006.89,2006.89,2006.89
EV1897702062,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Backhand,ED105,,,Neutral,ZN03,SQ1897700095,PL1897709519,EC18977002062,TV1897702062,Velodrome,N10010,HollowBrook,N10003,0.0,P100224,"P100088,P100096",11.0,21.0,11.0,21.0,681.0,681.0,2919.0,2919.0,4719.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,61.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0004,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770116,EV1897701149,Possession,,HollowBrook,0,EV1897702063,Save,Save_Rebound,HollowBrook,0,0.0,0.0,12.0,1.0,17.0,4.0,save,1,0,0,272.0,1.0,360.0,3.0,0,6.0,16.0,9.0,42.0,99.0,880.0,0,0,1,0,5.0,1,1.0,6.0,44.0,93.0,0,,,,,0.0,0.0,1.0,-1.0,446.0,272.0,61.0,40.0,741.99,,,,,,1224.88,2006.89,,,,,741.99,741.99,741.99,1615.885,1224.88,2006.89
EV1897702071,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700095,PL1897709516,EC18977002071,TV1897702071,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,11.0,9.0,11.0,9.0,669.0,669.0,2931.0,2931.0,4731.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770117,EV1897701157,Turnover,Turnover_Giveaway,Velodrome,0,EV1897702072,Save,Save_Rebound,Velodrome,0,0.0,0.0,25.0,12.0,34.0,17.0,save,0,0,0,260.0,13.0,343.0,20.0,0,5.0,8.0,0.0,51.0,99.0,880.0,0,0,1,0,5.0,1,0.0,1.0,56.0,110.0,0,,,,,0.0,0.0,-1.0,13.0,260.0,434.0,73.0,28.0,1211.88,,,,,,1990.88,,,,,,1211.88,1211.88,1211.88,1990.88,1990.88,1990.88
EV1897701174,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1897700020,PL1897702001,EC18977001174,TV1897701174,Velodrome,N10010,HollowBrook,N10003,0.0,P100198,"P100096,P100100",10.0,44.0,10.0,44.0,644.0,644.0,556.0,556.0,556.0,0,0,h,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,84.0,5v5,,,,,0,0,Maxwell Donaty,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770076,EV1897701618,Pass,Pass_Completed,Velodrome,1,EV1897701175,Save,Save_Freeze,HollowBrook,0,1.0,0.0,15.0,25.0,14.0,34.0,save,0,0,0,235.0,38.0,309.0,54.0,0,1.0,2.0,5.0,4.0,13.0,152.0,0,0,1,0,2.0,4,6.0,6.0,9.0,13.0,0,,,,,0.0,0.0,38.0,-1.0,409.0,235.0,98.0,3.0,945.99,,,,,,1935.89,830.0,,,,,945.99,945.99,945.99,1382.945,830.0,1935.89
EV1897701624,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700053,PL1897705316,EC18977001624,TV1897701624,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,10.0,29.0,10.0,29.0,629.0,629.0,1771.0,1771.0,2671.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770095,EV1897702087,Possession,,Velodrome,0,EV1897701625,Save,Save_Played,Velodrome,0,1.0,0.0,27.0,15.0,36.0,14.0,save,0,0,0,220.0,53.0,295.0,68.0,0,2.0,2.0,5.0,54.0,57.0,650.0,0,0,1,0,4.0,1,6.0,4.0,24.0,27.0,0,,,,,0.0,0.0,-1.0,53.0,220.0,394.0,12.0,27.0,1211.88,,,,,,1990.88,,,,,,1211.88,1211.88,1211.88,1990.88,1990.88,1990.88
EV1897702104,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700101,PL1897710102,EC18977002104,TV1897702104,Velodrome,N10010,HollowBrook,N10003,0.0,"P100038,P100100",P100016,10.0,2.0,10.0,2.0,602.0,602.0,2998.0,2998.0,4798.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,5.0,5v5,,,,,0,0,Kevin Moore,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770118,EV1897702103,Possession,,HollowBrook,1,EV1897702105,Save,Save_Freeze,Velodrome,0,2.0,0.0,3.0,27.0,6.0,36.0,save,0,0,0,193.0,80.0,259.0,104.0,0,9.0,8.0,12.0,2.0,5.0,63.0,0,0,1,0,1.0,4,10.0,10.0,25.0,33.0,0,,,,,0.0,1.0,-1.0,80.0,193.0,367.0,39.0,42.0,786.99,741.0,,,,,1800.88,,,,,,763.995,741.0,786.99,1800.88,1800.88,1800.88
EV1897701634,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700059,PL1897705914,EC18977001634,TV1897701634,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,9.0,59.0,9.0,59.0,599.0,599.0,1801.0,1801.0,2701.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770096,EV1897701633,Possession,,HollowBrook,1,EV1897701635,Save,Save_Rebound,Velodrome,0,2.0,0.0,39.0,3.0,33.0,6.0,save,1,0,0,190.0,83.0,253.0,110.0,0,12.0,14.0,15.0,16.0,56.0,591.0,0,0,1,0,2.0,3,13.0,16.0,28.0,39.0,0,,,,,0.0,0.0,-1.0,83.0,190.0,364.0,3.0,39.0,1053.88,,,,,,1800.88,,,,,,1053.88,1053.88,1053.88,1800.88,1800.88,1800.88
EV1897701652,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700059,PL1897705901,EC18977001652,TV1897701652,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100096,9.0,20.0,9.0,20.0,560.0,560.0,1840.0,1840.0,2740.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,ST0001,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770097,EV1897701197,Zone_Entry_Exit,Zone_Entry,HollowBrook,0,EV1897701653,Save,Save_Rebound,HollowBrook,0,0.0,0.0,26.0,39.0,32.0,33.0,save,0,0,0,151.0,122.0,220.0,143.0,0,0.0,1.0,2.0,34.0,56.0,591.0,0,0,1,0,2.0,1,3.0,7.0,13.0,19.0,0,,,,,0.0,0.0,122.0,-1.0,325.0,151.0,42.0,26.0,927.0,,,,,,1556.89,,,,,,927.0,927.0,927.0,1556.89,1556.89,1556.89
EV1897702131,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,,,Neutral,ZN03,SQ1897700024,PL1897702401,EC18977002131,TV1897702131,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100096,8.0,54.0,8.0,54.0,534.0,534.0,3066.0,3066.0,4866.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,ST0005,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189770119,EV1897702130,Pass,Pass_Completed,Velodrome,1,EV1897702132,Save,Save_Freeze,HollowBrook,0,0.0,0.0,20.0,26.0,26.0,32.0,save,0,0,0,125.0,148.0,188.0,175.0,0,3.0,3.0,1.0,8.0,17.0,256.0,0,0,1,0,2.0,10,8.0,10.0,39.0,51.0,0,,,,,0.0,0.0,148.0,-1.0,299.0,125.0,26.0,56.0,927.0,,,,,,1556.89,,,,,,927.0,927.0,927.0,1556.89,1556.89,1556.89
