event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,save_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701332,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1897700053,PL1897705306,EC18977001332,TV1897701332,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100096",P100201,4.0,30.0,4.0,30.0,270.0,270.0,930.0,930.0,930.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701331,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701333,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,11.0,0.0,14.0,1.0,save,0,0,0,35.0,139.0,46.0,177.0,0,11.0,18.0,17.0,57.0,57.0,650.0,0,1,1,0,4.0,1,14.0,21.0,50.0,80.0,0,,SV189772607,2.0,0.0,139.0,412.0,173.0,35.0,7.0,27.0,447.88,758.89,,,,,266.88,,,,,,603.385,447.88,758.89,266.88,266.88,266.88
EV1897701342,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1897700029,PL1897702901,EC18977001342,TV1897701342,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,4.0,19.0,4.0,19.0,259.0,259.0,941.0,941.0,941.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701341,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701343,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,5.0,0.0,5.0,1.0,save,0,0,0,24.0,150.0,31.0,192.0,0,2.0,4.0,1.0,8.0,28.0,627.0,0,0,0,0,0.0,1,6.0,7.0,8.0,13.0,0,,SV189772622,0.0,0.0,423.0,150.0,24.0,162.0,18.0,16.0,813.88,,,,,,431.88,,,,,,813.88,813.88,813.88,431.88,431.88,431.88
EV1897702256,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700110,PL1897711001,EC18977002256,TV1897702256,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100132,4.0,14.0,4.0,14.0,254.0,254.0,3346.0,3346.0,5146.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702255,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702257,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,19.0,0.0,24.0,1.0,goal,0,0,0,19.0,155.0,25.0,198.0,0,4.0,4.0,6.0,8.0,15.0,551.0,0,0,1,0,1.0,1,0.0,2.0,0.0,2.0,0,,SV189772628,1.0,0.0,155.0,428.0,157.0,19.0,23.0,11.0,758.89,,,,,,229.99,,,,,,758.89,758.89,758.89,229.99,229.99,229.99
EV1897701358,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Defensive,ZN02,SQ1897700044,PL1897704402,EC18977001358,TV1897701358,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100070","P100084,P100123",3.0,39.0,3.0,39.0,219.0,219.0,981.0,981.0,981.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701357,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701359,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,15.0,0.0,19.0,1.0,save,0,0,0,122.0,16.0,163.0,9.0,0,31.0,29.0,20.0,14.0,15.0,1023.0,0,0,1,0,1.0,1,19.0,13.0,35.0,36.0,0,,SV189772662,0.0,0.0,16.0,190.0,147.0,122.0,24.0,15.0,603.88,272.89,,,,,413.88,393.89,,,,,438.385,272.89,603.88,403.885,393.89,413.88
EV1897701799,18977,2,P02,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700068,PL1897706801,EC18977001799,TV1897701799,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100070,3.0,24.0,3.0,24.0,204.0,204.0,2196.0,2196.0,3096.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701798,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701800,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,6.0,0.0,9.0,1.0,goal,0,0,0,107.0,31.0,143.0,29.0,0,3.0,7.0,11.0,17.0,68.0,926.0,0,0,1,0,5.0,1,0.0,2.0,6.0,12.0,0,,SV189772682,1.0,0.0,205.0,31.0,107.0,132.0,39.0,82.0,548.89,,,,,,272.89,,,,,,548.89,548.89,548.89,272.89,272.89,272.89
EV1897702278,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Stick,ED104,,,Neutral,ZN03,SQ1897700113,PL1897711303,EC18977002278,TV1897702278,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100224,3.0,16.0,3.0,16.0,196.0,196.0,3404.0,3404.0,5204.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702277,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702279,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,36.0,0.0,33.0,1.0,save,0,0,0,99.0,39.0,130.0,42.0,0,4.0,8.0,7.0,12.0,14.0,121.0,0,0,1,0,2.0,1,1.0,2.0,14.0,25.0,0,,SV189772695,0.0,4.0,213.0,39.0,99.0,124.0,8.0,74.0,474.89,,,,,,128.99,,,,,,474.89,474.89,474.89,128.99,128.99,128.99
EV1897702295,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700115,PL1897711507,EC18977002295,TV1897702295,Velodrome,N10010,HollowBrook,N10003,0.0,"P100038,P100096",P100001,2.0,40.0,2.0,40.0,160.0,160.0,3440.0,3440.0,5240.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702294,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702296,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,15.0,0.0,26.0,1.0,save,0,0,0,63.0,75.0,96.0,76.0,0,1.0,3.0,9.0,10.0,16.0,158.0,0,0,1,0,1.0,1,0.0,2.0,5.0,9.0,0,,SV189772729,0.0,1.0,249.0,75.0,63.0,88.0,44.0,38.0,192.99,377.89,,,,,225.0,,,,,,285.44,192.99,377.89,225.0,225.0,225.0
EV1897702307,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700102,PL1897710211,EC18977002307,TV1897702307,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,2.0,25.0,2.0,25.0,145.0,145.0,3455.0,3455.0,5255.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702306,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702308,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,23.0,0.0,34.0,1.0,save,0,0,0,48.0,90.0,69.0,103.0,0,3.0,6.0,0.0,55.0,57.0,481.0,0,0,1,0,2.0,1,0.0,3.0,20.0,36.0,0,,SV189772756,0.0,0.0,90.0,264.0,73.0,48.0,59.0,23.0,416.88,,,,,,381.88,,,,,,416.88,416.88,416.88,381.88,381.88,381.88
EV1897702318,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700123,PL1897712301,EC18977002318,TV1897702318,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100105",P100047,2.0,2.0,2.0,2.0,122.0,122.0,3478.0,3478.0,5278.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897702317,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702319,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,6.0,0.0,10.0,1.0,save,0,0,0,25.0,113.0,34.0,138.0,0,3.0,5.0,5.0,3.0,5.0,28.0,0,0,1,0,1.0,1,0.0,2.0,43.0,71.0,0,,SV189772791,0.0,0.0,113.0,287.0,50.0,25.0,82.0,66.0,364.88,203.99,,,,,270.98,,,,,,284.435,203.99,364.88,270.98,270.98,270.98
EV1897701836,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700064,PL1897706413,EC18977001836,TV1897701836,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100001,1.0,56.0,1.0,56.0,116.0,116.0,2284.0,2284.0,3184.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701835,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701837,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,18.0,0.0,19.0,1.0,save,0,0,0,19.0,119.0,23.0,149.0,0,4.0,7.0,5.0,45.0,47.0,327.0,0,0,1,0,3.0,1,4.0,6.0,49.0,82.0,0,,SV189772802,0.0,4.0,293.0,119.0,19.0,44.0,6.0,60.0,309.89,,,,,,157.0,,,,,,309.89,309.89,309.89,157.0,157.0,157.0
EV1897701847,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700068,PL1897706814,EC18977001847,TV1897701847,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100123,1.0,38.0,1.0,38.0,98.0,98.0,2302.0,2302.0,3202.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701846,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701848,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,1.0,0.0,2.0,1.0,goal,0,0,0,1.0,137.0,3.0,169.0,0,1.0,3.0,3.0,57.0,68.0,926.0,0,0,1,0,5.0,1,1.0,2.0,1.0,2.0,0,,SV189772822,1.0,0.0,137.0,311.0,26.0,1.0,24.0,42.0,290.88,,,,,,198.89,,,,,,290.88,290.88,290.88,198.89,198.89,198.89
EV1897701410,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Defensive,ZN02,SQ1897700033,PL1897703304,EC18977001410,TV1897701410,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100086,1.0,32.0,1.0,32.0,92.0,92.0,1108.0,1108.0,1108.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701409,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701411,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,8.0,0.0,14.0,1.0,save,0,0,0,20.0,5.0,34.0,7.0,0,2.0,4.0,1.0,31.0,51.0,1006.0,0,0,1,0,3.0,1,7.0,12.0,7.0,12.0,0,,SV189772832,0.0,0.0,143.0,5.0,20.0,-1.0,30.0,36.0,290.88,,,,,,189.98,,,,,,290.88,290.88,290.88,189.98,189.98,189.98
EV1897701860,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Neutral,ZN03,SQ1897700076,PL1897707604,EC18977001860,TV1897701860,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100002,1.0,24.0,1.0,24.0,84.0,84.0,2316.0,2316.0,3216.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Kevin White,N20252026F,4.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701859,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701861,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,12.0,0.0,18.0,1.0,goal,0,0,0,12.0,13.0,19.0,22.0,0,1.0,2.0,5.0,13.0,16.0,1040.0,0,0,0,0,0.0,1,5.0,8.0,15.0,27.0,0,,SV189772847,1.0,0.0,13.0,151.0,-1.0,12.0,38.0,28.0,160.89,,,,,,126.89,,,,,,160.89,160.89,160.89,126.89,126.89,126.89
EV1897702331,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700132,PL1897713201,EC18977002331,TV1897702331,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100161",P100086,1.0,2.0,1.0,2.0,62.0,62.0,3538.0,3538.0,5338.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702330,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702332,Rebound,Rebound_ShotGenerated,Velodrome,1,0.0,0.0,1.0,0.0,2.0,1.0,save,0,0,0,,10.0,,13.0,0,4.0,6.0,9.0,3.0,3.0,2.0,0,1,1,0,1.0,1,10.0,16.0,12.0,19.0,0,,SV189772879,0.0,1.0,10.0,35.0,-1.0,-1.0,60.0,6.0,192.88,23.0,,,,,125.98,,,,,,107.94,23.0,192.88,125.98,125.98,125.98
EV1897702334,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700131,PL1897713101,EC18977002334,TV1897702334,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100086,1.0,1.0,1.0,1.0,61.0,61.0,3539.0,3539.0,5339.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Beau Kelly,N20252026F,5.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702333,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701432,Turnover,Turnover_Takeaway,HollowBrook,0,0.0,4.0,15.0,0.0,14.0,1.0,save,0,0,0,,11.0,,16.0,0,5.0,9.0,10.0,6.0,9.0,294.0,0,0,1,0,1.0,1,11.0,19.0,13.0,22.0,0,,SV189772882,0.0,4.0,11.0,36.0,-1.0,-1.0,61.0,5.0,192.88,,,,,,125.98,,,,,,192.88,192.88,192.88,125.98,125.98,125.98
EV1897702344,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700131,PL1897713101,EC18977002344,TV1897702344,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100016,P100070,P100105","P100084,P100088,P100100,P100123",0.0,46.0,0.0,46.0,46.0,46.0,3554.0,3554.0,5354.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702343,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702345,Rebound,Rebound_FlurryGenerated,Velodrome,1,0.0,0.0,2.0,0.0,3.0,1.0,save,0,0,0,,26.0,,31.0,0,20.0,24.0,1.0,8.0,9.0,294.0,0,0,1,0,1.0,1,6.0,8.0,10.0,10.0,0,,SV189772897,0.0,2.0,26.0,51.0,-1.0,-1.0,10.0,2.0,98.89,192.88,121.89,54.99,,,192.88,192.88,0.0,121.89,,,117.1625,54.99,192.88,126.9125,0.0,192.88
EV1897702347,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700118,PL1897711801,EC18977002347,TV1897702347,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,0.0,44.0,0.0,44.0,44.0,44.0,3556.0,3556.0,5356.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897702346,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702348,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,13.0,0.0,12.0,1.0,save,0,0,0,,28.0,,35.0,0,0.0,2.0,3.0,3.0,3.0,2.0,0,1,1,0,1.0,1,8.0,12.0,12.0,14.0,0,,SV189772901,0.0,0.0,28.0,53.0,-1.0,-1.0,12.0,12.0,98.89,,,,,,98.89,,,,,,98.89,98.89,98.89,98.89,98.89,98.89
EV1897701443,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_LeftPad,ED100,,,Defensive,ZN02,SQ1897700034,PL1897703405,EC18977001443,TV1897701443,Velodrome,N10010,HollowBrook,N10003,0.0,"P100096,P100123",P100001,0.0,31.0,0.0,31.0,31.0,31.0,1169.0,1169.0,1169.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701442,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701444,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,26.0,0.0,25.0,1.0,save,0,0,0,,41.0,,48.0,0,3.0,3.0,7.0,15.0,18.0,489.0,0,0,1,0,1.0,1,8.0,6.0,10.0,9.0,0,,SV189772914,0.0,0.0,66.0,41.0,-1.0,-1.0,1.0,5.0,43.9,98.89,,,,,23.0,,,,,,71.395,43.9,98.89,23.0,23.0,23.0
EV1897701884,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Neutral,ZN03,SQ1897700081,PL1897708103,EC18977001884,TV1897701884,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,0.0,5.0,0.0,5.0,5.0,5.0,2395.0,2395.0,3295.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701883,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701885,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,0.0,0.0,2.0,1.0,save,0,0,0,,67.0,,74.0,0,1.0,2.0,4.0,9.0,9.0,988.0,0,1,1,0,3.0,1,7.0,9.0,8.0,11.0,0,,SV189772940,0.0,0.0,67.0,92.0,-1.0,-1.0,15.0,4.0,20.9,,,,,,20.9,,,,,,20.9,20.9,20.9,20.9,20.9,20.9
EV1897702358,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Stick,ED104,,,Neutral,ZN03,SQ1897700130,PL1897713001,EC18977002358,TV1897702358,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,0.0,5.0,0.0,5.0,5.0,5.0,3595.0,3595.0,5395.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702357,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702359,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,1.0,2.0,0.0,3.0,1.0,save,0,0,0,,67.0,,77.0,0,1.0,5.0,4.0,7.0,7.0,41.0,0,1,1,0,2.0,1,7.0,12.0,8.0,14.0,0,,SV189772943,0.0,0.0,67.0,92.0,-1.0,-1.0,15.0,4.0,20.9,,,,,,20.9,,,,,,20.9,20.9,20.9,20.9,20.9,20.9
EV1897701456,18977,1,P01,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700045,PL1897704501,EC18977001456,TV1897701456,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100084,0.0,3.0,0.0,3.0,3.0,3.0,1197.0,1197.0,1197.0,0,0,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701455,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701886,Possession,,HollowBrook,0,0.0,0.0,,0.0,,1.0,,0,0,0,,69.0,,81.0,0,3.0,9.0,6.0,2.0,2.0,0.0,0,1,1,0,1.0,1,0.0,2.0,0.0,2.0,0,,SV189772947,0.0,0.0,69.0,94.0,-1.0,-1.0,17.0,2.0,20.9,,,,,,20.9,,,,,,20.9,20.9,20.9,20.9,20.9,20.9
EV1898101015,18981,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Chest,ED098,,,Defensive,ZN02,SQ1898100005,PL1898100501,EC18981001015,TV1898101015,Nelson,N10004,Velodrome,N10010,0.0,"P100016,P100198",P100164,17.0,42.0,17.0,42.0,1062.0,1062.0,138.0,138.0,138.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1898101014,Shot,Shot_OnNetSaved,Nelson,0,EV1898101016,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,13.0,0.0,17.0,1.0,save,0,0,0,14.0,,21.0,,0,1.0,2.0,5.0,6.0,52.0,741.0,0,0,1,0,3.0,1,6.0,6.0,18.0,25.0,0,,SV189812982,0.0,1.0,-1.0,-1.0,760.0,14.0,-1.0,14.0,3150.99,1270.99,,,,,1206.98,,,,,,2210.99,1270.99,3150.99,1206.98,1206.98,1206.98
