shift_quality_key,game_id,player_id,shift_index,shift_duration,period,quality_score,shift_quality,strength
SQ_18987_P100033_77,18987,P100033,77,38.99,2,0.6,good,5v5
SQ_18987_P100033_79,18987,P100033,79,80.0,3,0.6,good,5v5
SQ_18987_P100033_86,18987,P100033,86,11.0,3,0.45,average,5v5
SQ_18987_P100033_87,18987,P100033,87,65.0,3,0.6,good,5v5
SQ_18987_P100033_88,18987,P100033,88,56.0,3,0.75,good,5v5
SQ_18987_P100033_89,18987,P100033,89,43.0,3,0.75,good,5v5
SQ_18987_P100033_94,18987,P100033,94,16.0,3,0.45,average,5v4
SQ_18987_P100033_95,18987,P100033,95,18.0,3,0.45,average,5v5
SQ_18987_P100033_96,18987,P100033,96,45.0,3,0.75,good,5v5
SQ_18987_P100033_97,18987,P100033,97,46.0,3,0.75,good,5v5
SQ_18987_P100033_98,18987,P100033,98,12.0,3,0.45,average,5v5
SQ_18987_P100033_104,18987,P100033,104,32.0,3,0.6,good,5v5
SQ_18987_P100033_105,18987,P100033,105,12.0,3,0.45,average,5v5
SQ_18987_P100033_106,18987,P100033,106,48.99,3,0.75,good,6v5
SQ_18987_P100034_3,18987,P100034,3,9.0,1,0.45,average,5v5
SQ_18987_P100034_4,18987,P100034,4,7.0,1,0.45,average,5v5
SQ_18987_P100034_5,18987,P100034,5,9.0,1,0.45,average,5v5
SQ_18987_P100034_6,18987,P100034,6,35.0,1,0.6,good,5v5
SQ_18987_P100034_7,18987,P100034,7,51.0,1,0.75,good,5v5
SQ_18987_P100034_8,18987,P100034,8,33.0,1,0.6,good,5v5
SQ_18987_P100034_16,18987,P100034,16,19.0,1,0.45,average,5v5
SQ_18987_P100034_17,18987,P100034,17,10.0,1,0.45,average,5v5
SQ_18987_P100034_18,18987,P100034,18,25.0,1,0.45,average,5v5
SQ_18987_P100034_19,18987,P100034,19,17.0,1,0.45,average,5v5
SQ_18987_P100034_20,18987,P100034,20,4.0,1,0.45,average,5v5
SQ_18987_P100034_21,18987,P100034,21,31.0,1,0.6,good,5v5
SQ_18987_P100034_22,18987,P100034,22,40.0,1,0.75,good,5v5
SQ_18987_P100034_23,18987,P100034,23,24.0,1,0.45,average,5v5
SQ_18987_P100034_24,18987,P100034,24,4.0,1,0.45,average,5v5
SQ_18987_P100034_25,18987,P100034,25,13.0,1,0.45,average,5v5
SQ_18987_P100034_31,18987,P100034,31,20.0,1,0.45,average,5v5
SQ_18987_P100034_32,18987,P100034,32,88.0,1,0.45,average,5v4
SQ_18987_P100034_33,18987,P100034,33,62.0,1,0.6,good,5v4
SQ_18987_P100034_34,18987,P100034,34,15.0,1,0.45,average,5v4
SQ_18987_P100034_35,18987,P100034,35,4.0,1,0.45,average,5v4
SQ_18987_P100034_36,18987,P100034,36,4.0,1,0.45,average,5v4
SQ_18987_P100034_37,18987,P100034,37,7.0,1,0.45,average,5v4
SQ_18987_P100034_43,18987,P100034,43,40.0,2,0.75,good,5v5
SQ_18987_P100034_44,18987,P100034,44,49.0,2,0.75,good,5v5
SQ_18987_P100034_45,18987,P100034,45,58.0,2,0.75,good,5v5
SQ_18987_P100034_50,18987,P100034,50,10.0,2,0.45,average,5v5
SQ_18987_P100034_51,18987,P100034,51,12.0,2,0.45,average,5v5
SQ_18987_P100034_52,18987,P100034,52,5.0,2,0.45,average,5v5
SQ_18987_P100034_53,18987,P100034,53,103.0,2,0.45,average,5v5
SQ_18987_P100034_62,18987,P100034,62,6.0,2,0.45,average,5v5
SQ_18987_P100034_63,18987,P100034,63,6.0,2,0.45,average,5v5
SQ_18987_P100034_64,18987,P100034,64,4.0,2,0.45,average,5v5
SQ_18987_P100034_65,18987,P100034,65,63.0,2,0.6,good,5v5
SQ_18987_P100034_66,18987,P100034,66,14.0,2,0.45,average,5v5
SQ_18987_P100034_67,18987,P100034,67,4.0,2,0.45,average,5v5
SQ_18987_P100034_75,18987,P100034,75,23.0,2,0.45,average,5v5
SQ_18987_P100034_76,18987,P100034,76,7.0,2,0.45,average,5v5
SQ_18987_P100034_77,18987,P100034,77,38.99,2,0.6,good,5v5
SQ_18987_P100034_79,18987,P100034,79,80.0,3,0.6,good,5v5
SQ_18987_P100034_80,18987,P100034,80,11.0,3,0.45,average,5v5
SQ_18987_P100034_87,18987,P100034,87,65.0,3,0.6,good,5v5
SQ_18987_P100034_88,18987,P100034,88,56.0,3,0.75,good,5v5
SQ_18987_P100034_89,18987,P100034,89,43.0,3,0.75,good,5v5
SQ_18987_P100034_93,18987,P100034,93,12.0,3,0.45,average,5v4
SQ_18987_P100034_94,18987,P100034,94,16.0,3,0.45,average,5v4
SQ_18987_P100034_95,18987,P100034,95,18.0,3,0.45,average,5v5
SQ_18987_P100034_96,18987,P100034,96,45.0,3,0.75,good,5v5
SQ_18987_P100034_97,18987,P100034,97,46.0,3,0.75,good,5v5
SQ_18987_P100034_98,18987,P100034,98,12.0,3,0.45,average,5v5
SQ_18987_P100034_104,18987,P100034,104,32.0,3,0.6,good,5v5
SQ_18987_P100034_105,18987,P100034,105,12.0,3,0.45,average,5v5
SQ_18987_P100034_106,18987,P100034,106,48.99,3,0.75,good,6v5
SQ_18987_P100039_1,18987,P100039,1,67.0,1,0.6,good,5v5
SQ_18987_P100039_2,18987,P100039,2,4.0,1,0.45,average,5v5
SQ_18987_P100039_3,18987,P100039,3,9.0,1,0.45,average,5v5
SQ_18987_P100039_13,18987,P100039,13,41.0,1,0.75,good,5v5
SQ_18987_P100039_14,18987,P100039,14,25.0,1,0.45,average,5v5
SQ_18987_P100039_15,18987,P100039,15,12.0,1,0.45,average,5v5
SQ_18987_P100039_16,18987,P100039,16,19.0,1,0.45,average,5v5
SQ_18987_P100039_29,18987,P100039,29,11.0,1,0.45,average,5v5
SQ_18987_P100039_30,18987,P100039,30,10.0,1,0.45,average,5v5
SQ_18987_P100039_31,18987,P100039,31,20.0,1,0.45,average,5v5
SQ_18987_P100039_44,18987,P100039,44,49.0,2,0.75,good,5v5
SQ_18987_P100039_45,18987,P100039,45,58.0,2,0.75,good,5v5
SQ_18987_P100039_54,18987,P100039,54,73.0,2,0.6,good,5v5
SQ_18987_P100039_55,18987,P100039,55,29.0,2,0.45,average,5v5
SQ_18987_P100039_56,18987,P100039,56,19.0,2,0.45,average,5v5
SQ_18987_P100039_57,18987,P100039,57,12.0,2,0.45,average,5v5
SQ_18987_P100039_65,18987,P100039,65,63.0,2,0.6,good,5v5
SQ_18987_P100039_66,18987,P100039,66,14.0,2,0.45,average,5v5
SQ_18987_P100039_67,18987,P100039,67,4.0,2,0.45,average,5v5
SQ_18987_P100039_68,18987,P100039,68,51.0,2,0.75,good,5v5
SQ_18987_P100039_79,18987,P100039,79,80.0,3,0.6,good,5v5
SQ_18987_P100039_80,18987,P100039,80,11.0,3,0.45,average,5v5
SQ_18987_P100039_81,18987,P100039,81,3.0,3,0.45,average,5v5
SQ_18987_P100039_90,18987,P100039,90,126.0,3,0.45,average,5v4
SQ_18987_P100039_99,18987,P100039,99,75.0,3,0.6,good,5v5
SQ_18987_P100039_100,18987,P100039,100,67.0,3,0.6,good,5v5
SQ_18987_P100039_101,18987,P100039,101,7.0,3,0.45,average,5v5
SQ_18987_P100064_3,18987,P100064,3,9.0,1,0.45,average,5v5
SQ_18987_P100064_4,18987,P100064,4,7.0,1,0.45,average,5v5
SQ_18987_P100064_5,18987,P100064,5,9.0,1,0.45,average,5v5
SQ_18987_P100064_6,18987,P100064,6,35.0,1,0.6,good,5v5
SQ_18987_P100064_7,18987,P100064,7,51.0,1,0.75,good,5v5
SQ_18987_P100064_14,18987,P100064,14,25.0,1,0.45,average,5v5
SQ_18987_P100064_15,18987,P100064,15,12.0,1,0.45,average,5v5
SQ_18987_P100064_16,18987,P100064,16,19.0,1,0.45,average,5v5
SQ_18987_P100064_17,18987,P100064,17,10.0,1,0.45,average,5v5
SQ_18987_P100064_18,18987,P100064,18,25.0,1,0.45,average,5v5
SQ_18987_P100064_19,18987,P100064,19,17.0,1,0.45,average,5v5
SQ_18987_P100064_20,18987,P100064,20,4.0,1,0.45,average,5v5
SQ_18987_P100064_21,18987,P100064,21,31.0,1,0.6,good,5v5
SQ_18987_P100064_30,18987,P100064,30,10.0,1,0.45,average,5v5
SQ_18987_P100064_31,18987,P100064,31,20.0,1,0.45,average,5v5
SQ_18987_P100064_32,18987,P100064,32,88.0,1,0.45,average,5v4
SQ_18987_P100064_43,18987,P100064,43,40.0,2,0.75,good,5v5
SQ_18987_P100064_44,18987,P100064,44,49.0,2,0.75,good,5v5
SQ_18987_P100064_45,18987,P100064,45,58.0,2,0.75,good,5v5
SQ_18987_P100064_50,18987,P100064,50,10.0,2,0.45,average,5v5
SQ_18987_P100064_51,18987,P100064,51,12.0,2,0.45,average,5v5
SQ_18987_P100064_52,18987,P100064,52,5.0,2,0.45,average,5v5
SQ_18987_P100064_53,18987,P100064,53,103.0,2,0.45,average,5v5
SQ_18987_P100064_64,18987,P100064,64,4.0,2,0.45,average,5v5
SQ_18987_P100064_65,18987,P100064,65,63.0,2,0.6,good,5v5
SQ_18987_P100064_66,18987,P100064,66,14.0,2,0.45,average,5v5
SQ_18987_P100064_67,18987,P100064,67,4.0,2,0.45,average,5v5
SQ_18987_P100064_74,18987,P100064,74,13.0,2,0.45,average,5v5
SQ_18987_P100064_75,18987,P100064,75,23.0,2,0.45,average,5v5
SQ_18987_P100064_76,18987,P100064,76,7.0,2,0.45,average,5v5
SQ_18987_P100064_77,18987,P100064,77,38.99,2,0.6,good,5v5
SQ_18987_P100064_87,18987,P100064,87,65.0,3,0.6,good,5v5
SQ_18987_P100064_88,18987,P100064,88,56.0,3,0.75,good,5v5
SQ_18987_P100064_89,18987,P100064,89,43.0,3,0.75,good,5v5
SQ_18987_P100064_95,18987,P100064,95,18.0,3,0.45,average,5v5
SQ_18987_P100064_100,18987,P100064,100,67.0,3,0.6,good,5v5
SQ_18987_P100064_101,18987,P100064,101,7.0,3,0.45,average,5v5
SQ_18987_P100064_102,18987,P100064,102,27.0,3,0.45,average,5v5
SQ_18987_P100064_103,18987,P100064,103,28.0,3,0.45,average,5v5
SQ_18987_P100080_8,18987,P100080,8,33.0,1,0.6,good,5v5
SQ_18987_P100080_9,18987,P100080,9,11.0,1,0.45,average,5v5
SQ_18987_P100080_10,18987,P100080,10,13.0,1,0.45,average,5v5
SQ_18987_P100080_11,18987,P100080,11,16.0,1,0.45,average,5v5
SQ_18987_P100080_12,18987,P100080,12,28.0,1,0.45,average,5v5
SQ_18987_P100080_25,18987,P100080,25,13.0,1,0.45,average,5v5
SQ_18987_P100080_26,18987,P100080,26,83.0,1,0.45,average,5v5
SQ_18987_P100080_27,18987,P100080,27,14.0,1,0.45,average,5v5
SQ_18987_P100080_28,18987,P100080,28,9.0,1,0.45,average,5v5
SQ_18987_P100080_29,18987,P100080,29,11.0,1,0.45,average,5v5
SQ_18987_P100080_30,18987,P100080,30,10.0,1,0.45,average,5v5
SQ_18987_P100080_40,18987,P100080,40,94.0,1,0.45,average,5v5
SQ_18987_P100080_47,18987,P100080,47,115.0,2,0.45,average,5v5
SQ_18987_P100080_48,18987,P100080,48,9.0,2,0.45,average,5v5
SQ_18987_P100080_57,18987,P100080,57,12.0,2,0.45,average,5v5
SQ_18987_P100080_58,18987,P100080,58,85.0,2,0.45,average,5v5
SQ_18987_P100080_59,18987,P100080,59,17.0,2,0.45,average,5v5
SQ_18987_P100080_60,18987,P100080,60,11.0,2,0.45,average,5v5
SQ_18987_P100080_70,18987,P100080,70,4.0,2,0.45,average,5v5
SQ_18987_P100080_71,18987,P100080,71,26.0,2,0.45,average,5v5
SQ_18987_P100080_72,18987,P100080,72,13.0,2,0.45,average,5v5
SQ_18987_P100080_73,18987,P100080,73,17.0,2,0.45,average,5v5
SQ_18987_P100080_74,18987,P100080,74,13.0,2,0.45,average,5v5
SQ_18987_P100080_75,18987,P100080,75,23.0,2,0.45,average,5v5
SQ_18987_P100080_76,18987,P100080,76,7.0,2,0.45,average,5v5
SQ_18987_P100080_84,18987,P100080,84,7.0,3,0.45,average,5v5
SQ_18987_P100080_85,18987,P100080,85,27.0,3,0.45,average,5v5
SQ_18987_P100080_86,18987,P100080,86,11.0,3,0.45,average,5v5
SQ_18987_P100080_87,18987,P100080,87,65.0,3,0.6,good,5v5
SQ_18987_P100080_96,18987,P100080,96,45.0,3,0.75,good,5v5
SQ_18987_P100080_97,18987,P100080,97,46.0,3,0.75,good,5v5
SQ_18987_P100080_98,18987,P100080,98,12.0,3,0.45,average,5v5
SQ_18987_P100099_5,18987,P100099,5,9.0,1,0.45,average,5v5
SQ_18987_P100099_6,18987,P100099,6,35.0,1,0.6,good,5v5
SQ_18987_P100099_7,18987,P100099,7,51.0,1,0.75,good,5v5
SQ_18987_P100099_8,18987,P100099,8,33.0,1,0.6,good,5v5
SQ_18987_P100099_9,18987,P100099,9,11.0,1,0.45,average,5v5
SQ_18987_P100099_10,18987,P100099,10,13.0,1,0.45,average,5v5
SQ_18987_P100099_19,18987,P100099,19,17.0,1,0.45,average,5v5
SQ_18987_P100099_20,18987,P100099,20,4.0,1,0.45,average,5v5
SQ_18987_P100099_21,18987,P100099,21,31.0,1,0.6,good,5v5
SQ_18987_P100099_22,18987,P100099,22,40.0,1,0.75,good,5v5
SQ_18987_P100099_23,18987,P100099,23,24.0,1,0.45,average,5v5
SQ_18987_P100099_24,18987,P100099,24,4.0,1,0.45,average,5v5
SQ_18987_P100099_36,18987,P100099,36,4.0,1,0.45,average,5v4
SQ_18987_P100099_37,18987,P100099,37,7.0,1,0.45,average,5v4
SQ_18987_P100099_38,18987,P100099,38,36.0,1,0.6,good,5v4
SQ_18987_P100099_39,18987,P100099,39,40.0,1,0.75,good,5v5
SQ_18987_P100099_45,18987,P100099,45,58.0,2,0.75,good,5v5
SQ_18987_P100099_46,18987,P100099,46,51.0,2,0.75,good,5v5
SQ_18987_P100099_54,18987,P100099,54,73.0,2,0.6,good,5v5
SQ_18987_P100099_55,18987,P100099,55,29.0,2,0.45,average,5v5
SQ_18987_P100099_56,18987,P100099,56,19.0,2,0.45,average,5v5
SQ_18987_P100099_67,18987,P100099,67,4.0,2,0.45,average,5v5
SQ_18987_P100099_68,18987,P100099,68,51.0,2,0.75,good,5v5
SQ_18987_P100099_69,18987,P100099,69,83.0,2,0.45,average,5v5
SQ_18987_P100099_80,18987,P100099,80,11.0,3,0.45,average,5v5
SQ_18987_P100099_81,18987,P100099,81,3.0,3,0.45,average,5v5
SQ_18987_P100099_82,18987,P100099,82,99.0,3,0.45,average,5v5
SQ_18987_P100099_83,18987,P100099,83,35.0,3,0.6,good,5v5
SQ_18987_P100099_90,18987,P100099,90,126.0,3,0.45,average,5v4
SQ_18987_P100099_99,18987,P100099,99,75.0,3,0.6,good,5v5
SQ_18987_P100099_100,18987,P100099,100,67.0,3,0.6,good,5v5
SQ_18987_P100099_106,18987,P100099,106,48.99,3,0.75,good,6v5
SQ_18987_P100105_1,18987,P100105,1,67.0,1,0.6,good,5v5
SQ_18987_P100105_2,18987,P100105,2,4.0,1,0.45,average,5v5
SQ_18987_P100105_12,18987,P100105,12,28.0,1,0.45,average,5v5
SQ_18987_P100105_13,18987,P100105,13,41.0,1,0.75,good,5v5
SQ_18987_P100105_14,18987,P100105,14,25.0,1,0.45,average,5v5
SQ_18987_P100105_15,18987,P100105,15,12.0,1,0.45,average,5v5
SQ_18987_P100105_16,18987,P100105,16,19.0,1,0.45,average,5v5
SQ_18987_P100105_17,18987,P100105,17,10.0,1,0.45,average,5v5
SQ_18987_P100105_18,18987,P100105,18,25.0,1,0.45,average,5v5
SQ_18987_P100105_25,18987,P100105,25,13.0,1,0.45,average,5v5
SQ_18987_P100105_26,18987,P100105,26,83.0,1,0.45,average,5v5
SQ_18987_P100105_27,18987,P100105,27,14.0,1,0.45,average,5v5
SQ_18987_P100105_34,18987,P100105,34,15.0,1,0.45,average,5v4
SQ_18987_P100105_35,18987,P100105,35,4.0,1,0.45,average,5v4
SQ_18987_P100105_36,18987,P100105,36,4.0,1,0.45,average,5v4
SQ_18987_P100105_37,18987,P100105,37,7.0,1,0.45,average,5v4
SQ_18987_P100105_38,18987,P100105,38,36.0,1,0.6,good,5v4
SQ_18987_P100105_39,18987,P100105,39,40.0,1,0.75,good,5v5
SQ_18987_P100105_40,18987,P100105,40,94.0,1,0.45,average,5v5
SQ_18987_P100105_41,18987,P100105,41,34.99,1,0.6,good,5v5
SQ_18987_P100105_46,18987,P100105,46,51.0,2,0.75,good,5v5
SQ_18987_P100105_47,18987,P100105,47,115.0,2,0.45,average,5v5
SQ_18987_P100105_48,18987,P100105,48,9.0,2,0.45,average,5v5
SQ_18987_P100105_49,18987,P100105,49,6.0,2,0.45,average,5v5
SQ_18987_P100105_50,18987,P100105,50,10.0,2,0.45,average,5v5
SQ_18987_P100105_51,18987,P100105,51,12.0,2,0.45,average,5v5
SQ_18987_P100105_58,18987,P100105,58,85.0,2,0.45,average,5v5
SQ_18987_P100105_59,18987,P100105,59,17.0,2,0.45,average,5v5
SQ_18987_P100105_60,18987,P100105,60,11.0,2,0.45,average,5v5
SQ_18987_P100105_61,18987,P100105,61,3.0,2,0.45,average,5v5
SQ_18987_P100105_62,18987,P100105,62,6.0,2,0.45,average,5v5
SQ_18987_P100105_63,18987,P100105,63,6.0,2,0.45,average,5v5
SQ_18987_P100105_68,18987,P100105,68,51.0,2,0.75,good,5v5
SQ_18987_P100105_69,18987,P100105,69,83.0,2,0.45,average,5v5
SQ_18987_P100105_70,18987,P100105,70,4.0,2,0.45,average,5v5
SQ_18987_P100105_71,18987,P100105,71,26.0,2,0.45,average,5v5
SQ_18987_P100105_72,18987,P100105,72,13.0,2,0.45,average,5v5
SQ_18987_P100105_82,18987,P100105,82,99.0,3,0.45,average,5v5
SQ_18987_P100105_89,18987,P100105,89,43.0,3,0.75,good,5v5
SQ_18987_P100105_90,18987,P100105,90,126.0,3,0.45,average,5v4
SQ_18987_P100105_98,18987,P100105,98,12.0,3,0.45,average,5v5
SQ_18987_P100105_99,18987,P100105,99,75.0,3,0.6,good,5v5
SQ_18987_P100105_100,18987,P100105,100,67.0,3,0.6,good,5v5
SQ_18987_P100108_3,18987,P100108,3,9.0,1,0.45,average,5v5
SQ_18987_P100108_4,18987,P100108,4,7.0,1,0.45,average,5v5
SQ_18987_P100108_5,18987,P100108,5,9.0,1,0.45,average,5v5
SQ_18987_P100108_6,18987,P100108,6,35.0,1,0.6,good,5v5
SQ_18987_P100108_7,18987,P100108,7,51.0,1,0.75,good,5v5
SQ_18987_P100108_8,18987,P100108,8,33.0,1,0.6,good,5v5
SQ_18987_P100108_9,18987,P100108,9,11.0,1,0.45,average,5v5
SQ_18987_P100108_10,18987,P100108,10,13.0,1,0.45,average,5v5
SQ_18987_P100108_11,18987,P100108,11,16.0,1,0.45,average,5v5
SQ_18987_P100108_19,18987,P100108,19,17.0,1,0.45,average,5v5
SQ_18987_P100108_20,18987,P100108,20,4.0,1,0.45,average,5v5
SQ_18987_P100108_21,18987,P100108,21,31.0,1,0.6,good,5v5
SQ_18987_P100108_22,18987,P100108,22,40.0,1,0.75,good,5v5
SQ_18987_P100108_23,18987,P100108,23,24.0,1,0.45,average,5v5
SQ_18987_P100108_24,18987,P100108,24,4.0,1,0.45,average,5v5
SQ_18987_P100108_28,18987,P100108,28,9.0,1,0.45,average,5v5
SQ_18987_P100108_29,18987,P100108,29,11.0,1,0.45,average,5v5
SQ_18987_P100108_30,18987,P100108,30,10.0,1,0.45,average,5v5
SQ_18987_P100108_31,18987,P100108,31,20.0,1,0.45,average,5v5
SQ_18987_P100108_32,18987,P100108,32,88.0,1,0.45,average,5v4
SQ_18987_P100108_33,18987,P100108,33,62.0,1,0.6,good,5v4
SQ_18987_P100108_40,18987,P100108,40,94.0,1,0.45,average,5v5
SQ_18987_P100108_41,18987,P100108,41,34.99,1,0.6,good,5v5
SQ_18987_P100108_46,18987,P100108,46,51.0,2,0.75,good,5v5
SQ_18987_P100108_47,18987,P100108,47,115.0,2,0.45,average,5v5
SQ_18987_P100108_48,18987,P100108,48,9.0,2,0.45,average,5v5
SQ_18987_P100108_49,18987,P100108,49,6.0,2,0.45,average,5v5
SQ_18987_P100108_50,18987,P100108,50,10.0,2,0.45,average,5v5
SQ_18987_P100108_51,18987,P100108,51,12.0,2,0.45,average,5v5
SQ_18987_P100108_52,18987,P100108,52,5.0,2,0.45,average,5v5
SQ_18987_P100108_55,18987,P100108,55,29.0,2,0.45,average,5v5
SQ_18987_P100108_56,18987,P100108,56,19.0,2,0.45,average,5v5
SQ_18987_P100108_57,18987,P100108,57,12.0,2,0.45,average,5v5
SQ_18987_P100108_58,18987,P100108,58,85.0,2,0.45,average,5v5
SQ_18987_P100108_59,18987,P100108,59,17.0,2,0.45,average,5v5
SQ_18987_P100108_60,18987,P100108,60,11.0,2,0.45,average,5v5
SQ_18987_P100108_61,18987,P100108,61,3.0,2,0.45,average,5v5
SQ_18987_P100108_62,18987,P100108,62,6.0,2,0.45,average,5v5
SQ_18987_P100108_63,18987,P100108,63,6.0,2,0.45,average,5v5
SQ_18987_P100108_68,18987,P100108,68,51.0,2,0.75,good,5v5
SQ_18987_P100108_69,18987,P100108,69,83.0,2,0.45,average,5v5
SQ_18987_P100108_70,18987,P100108,70,4.0,2,0.45,average,5v5
SQ_18987_P100108_71,18987,P100108,71,26.0,2,0.45,average,5v5
SQ_18987_P100108_72,18987,P100108,72,13.0,2,0.45,average,5v5
SQ_18987_P100108_73,18987,P100108,73,17.0,2,0.45,average,5v5
SQ_18987_P100108_74,18987,P100108,74,13.0,2,0.45,average,5v5
SQ_18987_P100108_75,18987,P100108,75,23.0,2,0.45,average,5v5
SQ_18987_P100108_76,18987,P100108,76,7.0,2,0.45,average,5v5
SQ_18987_P100108_77,18987,P100108,77,38.99,2,0.6,good,5v5
SQ_18987_P100108_82,18987,P100108,82,99.0,3,0.45,average,5v5
SQ_18987_P100108_83,18987,P100108,83,35.0,3,0.6,good,5v5
SQ_18987_P100108_84,18987,P100108,84,7.0,3,0.45,average,5v5
SQ_18987_P100108_90,18987,P100108,90,126.0,3,0.45,average,5v4
SQ_18987_P100108_91,18987,P100108,91,44.0,3,0.75,good,5v4
SQ_18987_P100108_99,18987,P100108,99,75.0,3,0.6,good,5v5
SQ_18987_P100108_100,18987,P100108,100,67.0,3,0.6,good,5v5
SQ_18987_P100128_1,18987,P100128,1,67.0,1,0.6,good,5v5
SQ_18987_P100128_2,18987,P100128,2,4.0,1,0.45,average,5v5
SQ_18987_P100128_3,18987,P100128,3,9.0,1,0.45,average,5v5
SQ_18987_P100128_4,18987,P100128,4,7.0,1,0.45,average,5v5
SQ_18987_P100128_5,18987,P100128,5,9.0,1,0.45,average,5v5
SQ_18987_P100128_13,18987,P100128,13,41.0,1,0.75,good,5v5
SQ_18987_P100128_14,18987,P100128,14,25.0,1,0.45,average,5v5
SQ_18987_P100128_15,18987,P100128,15,12.0,1,0.45,average,5v5
SQ_18987_P100128_16,18987,P100128,16,19.0,1,0.45,average,5v5
SQ_18987_P100128_17,18987,P100128,17,10.0,1,0.45,average,5v5
SQ_18987_P100128_18,18987,P100128,18,25.0,1,0.45,average,5v5
SQ_18987_P100128_31,18987,P100128,31,20.0,1,0.45,average,5v5
SQ_18987_P100128_32,18987,P100128,32,88.0,1,0.45,average,5v4
SQ_18987_P100128_33,18987,P100128,33,62.0,1,0.6,good,5v4
SQ_18987_P100128_34,18987,P100128,34,15.0,1,0.45,average,5v4
SQ_18987_P100128_35,18987,P100128,35,4.0,1,0.45,average,5v4
SQ_18987_P100128_41,18987,P100128,41,34.99,1,0.6,good,5v5
SQ_18987_P100128_43,18987,P100128,43,40.0,2,0.75,good,5v5
SQ_18987_P100128_44,18987,P100128,44,49.0,2,0.75,good,5v5
SQ_18987_P100128_49,18987,P100128,49,6.0,2,0.45,average,5v5
SQ_18987_P100128_50,18987,P100128,50,10.0,2,0.45,average,5v5
SQ_18987_P100128_51,18987,P100128,51,12.0,2,0.45,average,5v5
SQ_18987_P100128_52,18987,P100128,52,5.0,2,0.45,average,5v5
SQ_18987_P100128_53,18987,P100128,53,103.0,2,0.45,average,5v5
SQ_18987_P100128_61,18987,P100128,61,3.0,2,0.45,average,5v5
SQ_18987_P100128_62,18987,P100128,62,6.0,2,0.45,average,5v5
SQ_18987_P100128_63,18987,P100128,63,6.0,2,0.45,average,5v5
SQ_18987_P100128_64,18987,P100128,64,4.0,2,0.45,average,5v5
SQ_18987_P100128_65,18987,P100128,65,63.0,2,0.6,good,5v5
SQ_18987_P100128_66,18987,P100128,66,14.0,2,0.45,average,5v5
SQ_18987_P100128_77,18987,P100128,77,38.99,2,0.6,good,5v5
SQ_18987_P100128_79,18987,P100128,79,80.0,3,0.6,good,5v5
SQ_18987_P100128_88,18987,P100128,88,56.0,3,0.75,good,5v5
SQ_18987_P100128_89,18987,P100128,89,43.0,3,0.75,good,5v5
SQ_18987_P100128_91,18987,P100128,91,44.0,3,0.75,good,5v4
SQ_18987_P100128_92,18987,P100128,92,27.0,3,0.45,average,5v4
SQ_18987_P100128_93,18987,P100128,93,12.0,3,0.45,average,5v4
SQ_18987_P100128_94,18987,P100128,94,16.0,3,0.45,average,5v4
SQ_18987_P100128_95,18987,P100128,95,18.0,3,0.45,average,5v5
SQ_18987_P100128_101,18987,P100128,101,7.0,3,0.45,average,5v5
SQ_18987_P100128_102,18987,P100128,102,27.0,3,0.45,average,5v5
SQ_18987_P100128_103,18987,P100128,103,28.0,3,0.45,average,5v5
SQ_18987_P100128_104,18987,P100128,104,32.0,3,0.6,good,5v5
SQ_18987_P100128_105,18987,P100128,105,12.0,3,0.45,average,5v5
SQ_18987_P100132_1,18987,P100132,1,67.0,1,0.6,good,5v5
SQ_18987_P100132_2,18987,P100132,2,4.0,1,0.45,average,5v5
SQ_18987_P100132_9,18987,P100132,9,11.0,1,0.45,average,5v5
SQ_18987_P100132_10,18987,P100132,10,13.0,1,0.45,average,5v5
SQ_18987_P100132_11,18987,P100132,11,16.0,1,0.45,average,5v5
SQ_18987_P100132_12,18987,P100132,12,28.0,1,0.45,average,5v5
SQ_18987_P100132_13,18987,P100132,13,41.0,1,0.75,good,5v5
SQ_18987_P100132_26,18987,P100132,26,83.0,1,0.45,average,5v5
SQ_18987_P100132_27,18987,P100132,27,14.0,1,0.45,average,5v5
SQ_18987_P100132_28,18987,P100132,28,9.0,1,0.45,average,5v5
SQ_18987_P100132_29,18987,P100132,29,11.0,1,0.45,average,5v5
SQ_18987_P100132_40,18987,P100132,40,94.0,1,0.45,average,5v5
SQ_18987_P100132_41,18987,P100132,41,34.99,1,0.6,good,5v5
SQ_18987_P100132_43,18987,P100132,43,40.0,2,0.75,good,5v5
SQ_18987_P100132_50,18987,P100132,50,10.0,2,0.45,average,5v5
SQ_18987_P100132_51,18987,P100132,51,12.0,2,0.45,average,5v5
SQ_18987_P100132_52,18987,P100132,52,5.0,2,0.45,average,5v5
SQ_18987_P100132_53,18987,P100132,53,103.0,2,0.45,average,5v5
SQ_18987_P100132_58,18987,P100132,58,85.0,2,0.45,average,5v5
SQ_18987_P100132_59,18987,P100132,59,17.0,2,0.45,average,5v5
SQ_18987_P100132_60,18987,P100132,60,11.0,2,0.45,average,5v5
SQ_18987_P100132_61,18987,P100132,61,3.0,2,0.45,average,5v5
SQ_18987_P100132_62,18987,P100132,62,6.0,2,0.45,average,5v5
SQ_18987_P100132_63,18987,P100132,63,6.0,2,0.45,average,5v5
SQ_18987_P100132_69,18987,P100132,69,83.0,2,0.45,average,5v5
SQ_18987_P100132_70,18987,P100132,70,4.0,2,0.45,average,5v5
SQ_18987_P100132_79,18987,P100132,79,80.0,3,0.6,good,5v5
