event_tracking_key,event_key,event_id,game_id,event_index,player_id,player_game_number,period,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,event_type_raw,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team
ETK010871,EV1898702437,E_18987_2437,18987,2437,P100201,42.0,3,,2437,5.0,55.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Pass-AssistPrimary,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,event_team_player_1,1.0,Velodrome
ETK010872,EV1898702437,E_18987_2437,18987,2437,P100224,61.0,3,,2437,5.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,event_team_player_2,2.0,Velodrome
ETK010873,EV1898702437,E_18987_2437,18987,2437,P100002,91.0,3,,2437,5.0,55.0,,,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,opp_team_player_1,1.0,Outlaws
ETK010874,EV1898709223,E_18987_9223,18987,9223,P100224,61.0,3,9223.0,9223,5.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,238.0,Velodrome,Outlaws,Shot,Shot_Goal,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,event_team_player_1,1.0,Velodrome
ETK010875,EV1898709223,E_18987_9223,18987,9223,P100009,30.0,3,9223.0,9223,5.0,55.0,,,o,,,,Home,h,Defensive,,,,,,,238.0,Velodrome,Outlaws,Shot,Shot_Goal,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,opp_team_player_1,1.0,Outlaws
ETK010876,EV1898709223,E_18987_9223,18987,9223,P100224,61.0,3,9223.0,9223,5.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,238.0,Velodrome,Outlaws,Goal,Goal_Scored,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,event_team_player_1,1.0,Velodrome
ETK010877,EV1898709223,E_18987_9223,18987,9223,P100009,30.0,3,9223.0,9223,5.0,55.0,,,o,,,,Home,h,Defensive,,,,,,,238.0,Velodrome,Outlaws,Goal,Goal_Scored,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,opp_team_player_1,1.0,Outlaws
ETK010878,EV1898709223,E_18987_9223,18987,9223,P100224,61.0,3,9223.0,9223,5.0,55.0,,,e,,,,Home,h,,,,,,,1,238.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,96.0,0.0,355.0,355.0,143.0,2303.0,3028.0,3023.0,3028.0,event_team_player_1,1.0,Velodrome
ETK010879,EV1898709223,E_18987_9223,18987,9223,P100224,61.0,3,9223.0,9223,5.0,55.0,5.0,31.0,e,,,,Home,h,,,,,,,1,238.0,Velodrome,Outlaws,DeadIce,,,,97.0,24.0,355.0,331.0,143.0,2303.0,3028.0,3023.0,3052.0,event_team_player_1,1.0,Velodrome
ETK010880,EV1898702442,E_18987_2442,18987,2442,P100232,91.0,3,,2442,5.0,31.0,,,e,,,,Away,a,Offensive,,,,,,,238.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterGoal,,,97.0,0.0,331.0,331.0,143.0,2303.0,3052.0,3047.0,3052.0,event_team_player_1,1.0,Outlaws
ETK010881,EV1898702442,E_18987_2442,18987,2442,P100201,42.0,3,,2442,5.0,31.0,,,o,,,,Away,a,Defensive,,,,,,,238.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterGoal,,,97.0,0.0,331.0,331.0,143.0,2303.0,3052.0,3047.0,3052.0,opp_team_player_1,1.0,Velodrome
ETK010882,EV1898702443,E_18987_2443,18987,2443,P100223,80.0,3,,2443,5.0,29.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryFaceoff,,u,,238.0,Velodrome,Outlaws,Possession,PuckRecovery,,,97.0,0.0,329.0,329.0,143.0,2303.0,3054.0,3049.0,3054.0,event_team_player_1,1.0,Outlaws
ETK010883,EV1898702444,E_18987_2444,18987,2444,P100223,80.0,3,,2444,5.0,28.0,,,e,,,,Away,a,Offensive,,,,,,,239.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,97.0,0.0,328.0,328.0,143.0,2303.0,3055.0,3050.0,3055.0,event_team_player_1,1.0,Outlaws
ETK010884,EV1898702445,E_18987_2445,18987,2445,P100232,91.0,3,,2445,5.0,25.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryDumpIn,,u,1,239.0,Velodrome,Outlaws,Possession,PuckRecovery,,,97.0,0.0,325.0,325.0,143.0,2303.0,3058.0,3053.0,3058.0,event_team_player_1,1.0,Outlaws
ETK010885,EV1898702445,E_18987_2445,18987,2445,P100198,84.0,3,,2445,5.0,25.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayZone-PuckRetrievalDumpIn,,u,1,239.0,Velodrome,Outlaws,Possession,PuckRecovery,,,97.0,0.0,325.0,325.0,143.0,2303.0,3058.0,3053.0,3058.0,opp_team_player_1,1.0,Velodrome
ETK010886,EV1898702446,E_18987_2446,18987,2446,P100232,91.0,3,,2446,5.0,24.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-Dump/RimInZone,,u,,239.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,97.0,0.0,324.0,324.0,143.0,2303.0,3059.0,3054.0,3059.0,event_team_player_1,1.0,Outlaws
ETK010887,EV1898702447,E_18987_2447,18987,2447,P100002,91.0,3,,2447,5.0,20.0,5.0,17.0,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetrievalDumpIn,,s,1,239.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,97.0,3.0,320.0,317.0,143.0,2303.0,3063.0,3058.0,3066.0,event_team_player_1,1.0,Velodrome
ETK010888,EV1898702447,E_18987_2447,18987,2447,P100223,80.0,3,,2447,5.0,20.0,5.0,17.0,o,,,,Home,h,Defensive,,,Defensive_PlayZone-PuckRecoveryDumpIn,,u,1,239.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,97.0,3.0,320.0,317.0,143.0,2303.0,3063.0,3058.0,3066.0,opp_team_player_1,1.0,Outlaws
ETK010889,EV1898702448,E_18987_2448,18987,2448,P100002,91.0,3,,2448,5.0,17.0,5.0,14.0,e,,,,Home,h,Offensive,,,,,,,239.0,Velodrome,Outlaws,Possession,Regroup,,,97.0,3.0,317.0,314.0,143.0,2303.0,3066.0,3061.0,3069.0,event_team_player_1,1.0,Velodrome
ETK010890,EV1898702449,E_18987_2449,18987,2449,P100002,91.0,3,,2449,5.0,14.0,5.0,12.0,e,,,,Home,h,Offensive,,,,,,,239.0,Velodrome,Outlaws,Possession,,,,97.0,2.0,314.0,312.0,143.0,2303.0,3069.0,3064.0,3071.0,event_team_player_1,1.0,Velodrome
ETK010891,EV1898702450,E_18987_2450,18987,2450,P100002,91.0,3,,2450,5.0,12.0,5.0,11.0,e,,,,Home,h,Offensive,,,,,,,240.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,97.0,1.0,312.0,311.0,143.0,2303.0,3071.0,3066.0,3072.0,event_team_player_1,1.0,Velodrome
ETK010892,EV1898702451,E_18987_2451,18987,2451,P100002,91.0,3,,2451,5.0,11.0,5.0,9.0,e,,,,Home,h,Offensive,,,OffensivePlay_Possession-Deke,,s,1,240.0,Velodrome,Outlaws,Possession,,,,97.0,2.0,311.0,309.0,143.0,2303.0,3072.0,3067.0,3074.0,event_team_player_1,1.0,Velodrome
ETK010893,EV1898702451,E_18987_2451,18987,2451,P100080,89.0,3,,2451,5.0,11.0,5.0,9.0,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-BeatDeke,,u,1,240.0,Velodrome,Outlaws,Possession,,,,97.0,2.0,311.0,309.0,143.0,2303.0,3072.0,3067.0,3074.0,opp_team_player_1,1.0,Outlaws
ETK010894,EV1898702452,E_18987_2452,18987,2452,P100002,91.0,3,,2452,5.0,9.0,5.0,5.0,e,,,,Home,h,Offensive,,,OffensivePlay_Possession-DriveWide,,,1,241.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,98.0,4.0,309.0,305.0,143.0,2303.0,3074.0,3069.0,3078.0,event_team_player_1,1.0,Velodrome
ETK010895,EV1898702452,E_18987_2452,18987,2452,P100002,91.0,3,,2452,5.0,9.0,5.0,5.0,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,241.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,98.0,4.0,309.0,305.0,143.0,2303.0,3074.0,3069.0,3078.0,opp_team_player_1,1.0,Outlaws
ETK010896,EV1898702452,E_18987_2452,18987,2452,P100033,44.0,3,,2452,5.0,9.0,5.0,5.0,o,,,,Home,h,Defensive,,,Defensive_Zone-CededZoneEntry,,,,241.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,98.0,4.0,309.0,305.0,143.0,2303.0,3074.0,3069.0,3078.0,opp_team_player_2,2.0,Outlaws
ETK010897,EV1898702453,E_18987_2453,18987,2453,P100002,91.0,3,,2453,5.0,5.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Pass,Pass_Deflected,,,98.0,0.0,305.0,305.0,143.0,2303.0,3078.0,3073.0,3078.0,event_team_player_1,1.0,Velodrome
ETK010898,EV1898702453,E_18987_2453,18987,2453,P100201,42.0,3,,2453,5.0,5.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Pass,Pass_Deflected,,,98.0,0.0,305.0,305.0,143.0,2303.0,3078.0,3073.0,3078.0,event_team_player_2,2.0,Velodrome
ETK010899,EV1898702453,E_18987_2453,18987,2453,P100033,44.0,3,,2453,5.0,5.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayPass-PassDeflected,,s,,241.0,Velodrome,Outlaws,Pass,Pass_Deflected,,,98.0,0.0,305.0,305.0,143.0,2303.0,3078.0,3073.0,3078.0,opp_team_player_1,1.0,Outlaws
ETK010900,EV1898702454,E_18987_2454,18987,2454,P100201,42.0,3,,2454,5.0,5.0,5.0,2.0,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRecoveryPass,,s,,241.0,Velodrome,Outlaws,Possession,PuckRecovery,,,98.0,3.0,305.0,302.0,143.0,2303.0,3078.0,3073.0,3081.0,event_team_player_1,1.0,Velodrome
ETK010901,EV1898702455,E_18987_2455,18987,2455,P100201,42.0,3,,2455,5.0,2.0,5.0,1.0,e,,,,Home,h,Offensive,,,OffensivePlay_Possession-Deke,,s,1,241.0,Velodrome,Outlaws,Possession,,,,98.0,1.0,302.0,301.0,143.0,2303.0,3081.0,3076.0,3082.0,event_team_player_1,1.0,Velodrome
ETK010902,EV1898702455,E_18987_2455,18987,2455,P100002,91.0,3,,2455,5.0,2.0,5.0,1.0,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-BeatDeke,,u,1,241.0,Velodrome,Outlaws,Possession,,,,98.0,1.0,302.0,301.0,143.0,2303.0,3081.0,3076.0,3082.0,opp_team_player_1,1.0,Outlaws
ETK010903,EV1898709224,E_18987_9224,18987,9224,P100201,42.0,3,9224.0,9224,5.0,1.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,98.0,0.0,301.0,301.0,143.0,2303.0,3082.0,3077.0,3082.0,event_team_player_1,1.0,Velodrome
ETK010904,EV1898709224,E_18987_9224,18987,9224,P100009,30.0,3,9224.0,9224,5.0,1.0,,,o,,,,Home,h,Defensive,,,,,,,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,98.0,0.0,301.0,301.0,143.0,2303.0,3082.0,3077.0,3082.0,opp_team_player_1,1.0,Outlaws
ETK010905,EV1898709224,E_18987_9224,18987,9224,P100009,30.0,3,9224.0,9224,5.0,1.0,,,e,,,,Away,a,Defensive,,,,,,,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,98.0,0.0,301.0,301.0,143.0,2303.0,3082.0,3077.0,3082.0,event_team_player_1,1.0,Outlaws
ETK010906,EV1898709224,E_18987_9224,18987,9224,P100201,42.0,3,9224.0,9224,5.0,1.0,,,o,,,,Away,a,Offensive,,,,,,,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,98.0,0.0,301.0,301.0,143.0,2303.0,3082.0,3077.0,3082.0,opp_team_player_1,1.0,Velodrome
ETK010907,EV1898709224,E_18987_9224,18987,9224,P100009,30.0,3,9224.0,9224,5.0,1.0,,,e,,,,Away,a,,,,,,,,241.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,98.0,0.0,301.0,301.0,143.0,2303.0,3082.0,3077.0,3082.0,event_team_player_1,1.0,Outlaws
ETK010908,EV1898709224,E_18987_9224,18987,9224,P100009,30.0,3,9224.0,9224,5.0,1.0,4.0,35.0,e,,,,Away,a,,,,,,,,241.0,Velodrome,Outlaws,DeadIce,,,,98.0,26.0,301.0,275.0,143.0,2303.0,3082.0,3077.0,3108.0,event_team_player_1,1.0,Outlaws
ETK010909,EV1898702460,E_18987_2460,18987,2460,P100001,70.0,3,,2460,4.0,35.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,275.0,275.0,143.0,2303.0,3108.0,3103.0,3108.0,event_team_player_1,1.0,Velodrome
ETK010910,EV1898702460,E_18987_2460,18987,2460,P100105,9.0,3,,2460,4.0,35.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,275.0,275.0,143.0,2303.0,3108.0,3103.0,3108.0,event_team_player_2,2.0,Velodrome
ETK010911,EV1898702460,E_18987_2460,18987,2460,P100004,3.0,3,,2460,4.0,35.0,,,o,,,,Home,h,Defensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,275.0,275.0,143.0,2303.0,3108.0,3103.0,3108.0,opp_team_player_1,1.0,Outlaws
ETK010912,EV1898702461,E_18987_2461,18987,2461,P100105,9.0,3,,2461,4.0,34.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Pass-SecondTouch,,,,241.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,274.0,274.0,143.0,2303.0,3109.0,3104.0,3109.0,event_team_player_1,1.0,Velodrome
ETK010913,EV1898702461,E_18987_2461,18987,2461,P100039,75.0,3,,2461,4.0,34.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,274.0,274.0,143.0,2303.0,3109.0,3104.0,3109.0,event_team_player_2,2.0,Velodrome
ETK010914,EV1898702462,E_18987_2462,18987,2462,P100039,75.0,3,,2462,4.0,27.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Pass-SecondTouch,,,,241.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,267.0,267.0,143.0,2303.0,3116.0,3111.0,3116.0,event_team_player_1,1.0,Velodrome
ETK010915,EV1898702462,E_18987_2462,18987,2462,P100108,22.0,3,,2462,4.0,27.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,267.0,267.0,143.0,2303.0,3116.0,3111.0,3116.0,event_team_player_2,2.0,Velodrome
ETK010916,EV1898709225,E_18987_9225,18987,9225,P100108,22.0,3,9225.0,9225,4.0,26.0,,,e,,,,Home,h,Offensive,,,,,,1,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,event_team_player_1,1.0,Velodrome
ETK010917,EV1898709225,E_18987_9225,18987,9225,P100132,14.0,3,9225.0,9225,4.0,26.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Shot-Screen,,,,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,event_team_player_2,2.0,Velodrome
ETK010918,EV1898709225,E_18987_9225,18987,9225,P100009,30.0,3,9225.0,9225,4.0,26.0,,,o,,,,Home,h,Defensive,,,,,,,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,opp_team_player_1,1.0,Outlaws
ETK010919,EV1898709225,E_18987_9225,18987,9225,P100214,12.0,3,9225.0,9225,4.0,26.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,241.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,opp_team_player_2,2.0,Outlaws
ETK010920,EV1898709225,E_18987_9225,18987,9225,P100009,30.0,3,9225.0,9225,4.0,26.0,,,e,,,,Away,a,Defensive,,,,,,,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,event_team_player_1,1.0,Outlaws
ETK010921,EV1898709225,E_18987_9225,18987,9225,P100214,12.0,3,9225.0,9225,4.0,26.0,,,e,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,event_team_player_2,2.0,Outlaws
ETK010922,EV1898709225,E_18987_9225,18987,9225,P100108,22.0,3,9225.0,9225,4.0,26.0,,,o,,,,Away,a,Offensive,,,,,,1,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,opp_team_player_1,1.0,Velodrome
ETK010923,EV1898709225,E_18987_9225,18987,9225,P100132,14.0,3,9225.0,9225,4.0,26.0,,,o,,,,Away,a,Offensive,,,OffensivePlay_Shot-Screen,,,,241.0,Velodrome,Outlaws,Save,Save_Freeze,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,opp_team_player_2,2.0,Velodrome
ETK010924,EV1898709225,E_18987_9225,18987,9225,P100009,30.0,3,9225.0,9225,4.0,26.0,,,e,,,,Away,a,,,,,,,,241.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,99.0,0.0,266.0,266.0,143.0,2303.0,3117.0,3112.0,3117.0,event_team_player_1,1.0,Outlaws
ETK010925,EV1898709225,E_18987_9225,18987,9225,P100009,30.0,3,9225.0,9225,4.0,26.0,4.0,12.0,e,,,,Away,a,,,,,,,,241.0,Velodrome,Outlaws,DeadIce,,,,99.0,14.0,266.0,252.0,143.0,2303.0,3117.0,3112.0,3131.0,event_team_player_1,1.0,Outlaws
ETK010926,EV1898702467,E_18987_2467,18987,2467,P100004,3.0,3,,2467,4.0,12.0,,,e,,,,Away,a,Offensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,252.0,252.0,143.0,2303.0,3131.0,3126.0,3131.0,event_team_player_1,1.0,Outlaws
ETK010927,EV1898702467,E_18987_2467,18987,2467,P100032,4.0,3,,2467,4.0,12.0,,,e,,,,Away,a,Offensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,252.0,252.0,143.0,2303.0,3131.0,3126.0,3131.0,event_team_player_2,2.0,Outlaws
ETK010928,EV1898702467,E_18987_2467,18987,2467,P100001,70.0,3,,2467,4.0,12.0,,,o,,,,Away,a,Defensive,,,,,,,241.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,99.0,0.0,252.0,252.0,143.0,2303.0,3131.0,3126.0,3131.0,opp_team_player_1,1.0,Velodrome
ETK010929,EV1898702468,E_18987_2468,18987,2468,P100032,4.0,3,,2468,4.0,11.0,,,e,,,,Away,a,Offensive,,,Defensive_Zone-AttemptedBreakOutClear,,u,,241.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,99.0,0.0,251.0,251.0,143.0,2303.0,3132.0,3127.0,3132.0,event_team_player_1,1.0,Outlaws
ETK010930,EV1898709226,E_18987_9226,18987,9226,P100108,22.0,3,9226.0,9226,4.0,9.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Keepin,,,99.0,0.0,249.0,249.0,143.0,2303.0,3134.0,3129.0,3134.0,event_team_player_1,1.0,Velodrome
ETK010931,EV1898709226,E_18987_9226,18987,9226,P100039,75.0,3,9226.0,9226,4.0,8.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetrievalDumpIn,,s,,241.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,99.0,0.0,248.0,248.0,143.0,2303.0,3135.0,3130.0,3135.0,event_team_player_1,1.0,Velodrome
ETK010932,EV1898702471,E_18987_2471,18987,2471,P100039,75.0,3,,2471,4.0,7.0,,,e,,,,Home,h,Offensive,,,,,,,241.0,Velodrome,Outlaws,Shot,Shot_Missed,,,99.0,0.0,247.0,247.0,143.0,2303.0,3136.0,3131.0,3136.0,event_team_player_1,1.0,Velodrome
ETK010933,EV1898702472,E_18987_2472,18987,2472,P100032,4.0,3,,2472,4.0,3.0,,,e,,,,Away,a,Defensive,,,Defensive_Zone-AttemptedBreakOutClear,,u,,241.0,Velodrome,Outlaws,Play,Play_Defensive,,,99.0,0.0,243.0,243.0,143.0,2303.0,3140.0,3135.0,3140.0,event_team_player_1,1.0,Outlaws
ETK010934,EV1898702473,E_18987_2473,18987,2473,P100132,14.0,3,,2473,4.0,1.0,,,e,,,,Home,h,Offensive,,,Offensive_Zone-AttemptedKeepin,,u,,241.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_KeepinFailed,,,99.0,0.0,241.0,241.0,143.0,2303.0,3142.0,3137.0,3142.0,event_team_player_1,1.0,Velodrome
ETK010935,EV1898702474,E_18987_2474,18987,2474,P100099,56.0,3,,2474,4.0,0.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRetreivalTurnover,,s,,241.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,99.0,0.0,240.0,240.0,143.0,2303.0,3143.0,3138.0,3143.0,event_team_player_1,1.0,Outlaws
ETK010936,EV1898702475,E_18987_2475,18987,2475,P100099,56.0,3,,2475,4.0,0.0,3.0,59.0,e,,,,Away,a,Offensive,,,,,,,242.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,99.0,1.0,240.0,239.0,143.0,2303.0,3143.0,3138.0,3144.0,event_team_player_1,1.0,Outlaws
ETK010937,EV1898702476,E_18987_2476,18987,2476,P100099,56.0,3,,2476,3.0,59.0,3.0,56.0,e,,,,Away,a,Offensive,,,,,,,242.0,Velodrome,Outlaws,Possession,,,,99.0,3.0,239.0,236.0,143.0,2303.0,3144.0,3139.0,3147.0,event_team_player_1,1.0,Outlaws
ETK010938,EV1898702477,E_18987_2477,18987,2477,P100099,56.0,3,,2477,3.0,56.0,3.0,52.0,e,,,,Away,a,Offensive,,,OffensivePlay_Possession-DriveMiddle,,,1,243.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,99.0,4.0,236.0,232.0,143.0,2303.0,3147.0,3142.0,3151.0,event_team_player_1,1.0,Outlaws
ETK010939,EV1898702477,E_18987_2477,18987,2477,P100105,9.0,3,,2477,3.0,56.0,3.0,52.0,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-FroceWide,,s,1,243.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,99.0,4.0,236.0,232.0,143.0,2303.0,3147.0,3142.0,3151.0,opp_team_player_1,1.0,Velodrome
ETK010940,EV1898702477,E_18987_2477,18987,2477,P100108,22.0,3,,2477,3.0,56.0,3.0,52.0,o,,,,Away,a,Defensive,,,,,,,243.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,99.0,4.0,236.0,232.0,143.0,2303.0,3147.0,3142.0,3151.0,opp_team_player_2,2.0,Velodrome
ETK010941,EV1898702478,E_18987_2478,18987,2478,P100099,56.0,3,,2478,3.0,52.0,,,e,,,,Away,a,Offensive,,,,,,1,243.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,99.0,0.0,232.0,232.0,143.0,2303.0,3151.0,3146.0,3151.0,event_team_player_1,1.0,Outlaws
ETK010942,EV1898702478,E_18987_2478,18987,2478,P100108,22.0,3,,2478,3.0,52.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPass-PassIntercepted,,s,1,243.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,99.0,0.0,232.0,232.0,143.0,2303.0,3151.0,3146.0,3151.0,opp_team_player_1,1.0,Velodrome
ETK010943,EV1898702478,E_18987_2478,18987,2478,P100105,9.0,3,,2478,3.0,52.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,,243.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,99.0,0.0,232.0,232.0,143.0,2303.0,3151.0,3146.0,3151.0,opp_team_player_2,2.0,Velodrome
ETK010944,EV1898702479,E_18987_2479,18987,2479,P100108,22.0,3,,2479,3.0,52.0,3.0,49.0,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetreivalPass,,s,,243.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,99.0,3.0,232.0,229.0,143.0,2303.0,3151.0,3146.0,3154.0,event_team_player_1,1.0,Velodrome
ETK010945,EV1898702480,E_18987_2480,18987,2480,P100108,22.0,3,,2480,3.0,49.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-Breakout,,s,,243.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,229.0,229.0,143.0,2303.0,3154.0,3149.0,3154.0,event_team_player_1,1.0,Velodrome
ETK010946,EV1898702480,E_18987_2480,18987,2480,P100001,70.0,3,,2480,3.0,49.0,,,e,,,,Home,h,Offensive,,,,,,,243.0,Velodrome,Outlaws,Pass,Pass_Completed,,,99.0,0.0,229.0,229.0,143.0,2303.0,3154.0,3149.0,3154.0,event_team_player_2,2.0,Velodrome
ETK010947,EV1898702481,E_18987_2481,18987,2481,P100108,22.0,3,,2481,3.0,49.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-Breakout,,,,244.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,99.0,0.0,229.0,229.0,143.0,2303.0,3154.0,3149.0,3154.0,event_team_player_1,1.0,Velodrome
ETK010948,EV1898702481,E_18987_2481,18987,2481,P100001,70.0,3,,2481,3.0,49.0,,,e,,,,Home,h,Offensive,,,,,,,244.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,99.0,0.0,229.0,229.0,143.0,2303.0,3154.0,3149.0,3154.0,event_team_player_2,2.0,Velodrome
