tracking_event_key,game_id,period,period_id,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,running_video_time,event_running_start,event_running_end,event_team_zone,event_zone_id,home_team_zone,home_zone_id,away_team_zone,away_zone_id,x_coord,y_coord,rink_zone,season_id,time_bucket_id,strength_id
TV1898701272,18987,1,P01,10.0,39.0,10.0,39.0,639.0,639.0,561.0,561.0,561.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701273,18987,1,P01,10.0,38.0,10.0,38.0,638.0,638.0,562.0,562.0,562.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701274,18987,1,P01,10.0,38.0,10.0,38.0,638.0,638.0,562.0,562.0,562.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701275,18987,1,P01,10.0,36.0,10.0,36.0,636.0,636.0,564.0,564.0,564.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701276,18987,1,P01,10.0,35.0,10.0,35.0,635.0,635.0,565.0,565.0,565.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701277,18987,1,P01,10.0,35.0,10.0,35.0,635.0,635.0,565.0,565.0,565.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701278,18987,1,P01,10.0,34.0,10.0,32.0,634.0,632.0,566.0,566.0,568.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701279,18987,1,P01,10.0,32.0,10.0,32.0,632.0,632.0,568.0,568.0,568.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701280,18987,1,P01,10.0,32.0,10.0,32.0,632.0,632.0,568.0,568.0,568.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1898701281,18987,1,P01,10.0,32.0,10.0,30.0,632.0,630.0,568.0,568.0,570.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701282,18987,1,P01,10.0,30.0,10.0,30.0,630.0,630.0,570.0,570.0,570.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1898701283,18987,1,P01,10.0,30.0,10.0,30.0,630.0,630.0,570.0,570.0,570.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1898701284,18987,1,P01,10.0,25.0,10.0,25.0,625.0,625.0,575.0,575.0,575.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701285,18987,1,P01,10.0,25.0,10.0,25.0,625.0,625.0,575.0,575.0,575.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701286,18987,1,P01,10.0,21.0,10.0,21.0,621.0,621.0,579.0,579.0,579.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701287,18987,1,P01,10.0,21.0,10.0,21.0,621.0,621.0,579.0,579.0,579.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701288,18987,1,P01,10.0,20.0,10.0,20.0,620.0,620.0,580.0,580.0,580.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1898701289,18987,1,P01,10.0,20.0,10.0,20.0,620.0,620.0,580.0,580.0,580.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1898701290,18987,1,P01,10.0,19.0,10.0,19.0,619.0,619.0,581.0,581.0,581.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1898701291,18987,1,P01,10.0,19.0,10.0,0.0,619.0,600.0,581.0,581.0,600.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1898701292,18987,1,P01,10.0,0.0,10.0,0.0,600.0,600.0,600.0,600.0,600.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1898701293,18987,1,P01,9.0,55.0,9.0,55.0,595.0,595.0,605.0,605.0,605.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701294,18987,1,P01,9.0,53.0,9.0,51.0,593.0,591.0,607.0,607.0,609.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701295,18987,1,P01,9.0,51.0,9.0,51.0,591.0,591.0,609.0,609.0,609.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701296,18987,1,P01,9.0,50.0,9.0,50.0,590.0,590.0,610.0,610.0,610.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701297,18987,1,P01,9.0,50.0,9.0,50.0,590.0,590.0,610.0,610.0,610.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701298,18987,1,P01,9.0,50.0,9.0,50.0,590.0,590.0,610.0,610.0,610.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701299,18987,1,P01,9.0,50.0,9.0,50.0,590.0,590.0,610.0,610.0,610.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701300,18987,1,P01,9.0,49.0,9.0,49.0,589.0,589.0,611.0,611.0,611.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701301,18987,1,P01,9.0,49.0,9.0,49.0,589.0,589.0,611.0,611.0,611.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701302,18987,1,P01,9.0,49.0,9.0,45.0,589.0,585.0,611.0,611.0,615.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701303,18987,1,P01,9.0,45.0,9.0,45.0,585.0,585.0,615.0,615.0,615.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701304,18987,1,P01,9.0,45.0,9.0,43.0,585.0,583.0,615.0,615.0,617.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701305,18987,1,P01,9.0,43.0,9.0,43.0,583.0,583.0,617.0,617.0,617.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701306,18987,1,P01,9.0,41.0,9.0,38.0,581.0,578.0,619.0,619.0,622.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701307,18987,1,P01,9.0,38.0,9.0,38.0,578.0,578.0,622.0,622.0,622.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701308,18987,1,P01,9.0,38.0,9.0,38.0,578.0,578.0,622.0,622.0,622.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701309,18987,1,P01,9.0,35.0,9.0,35.0,575.0,575.0,625.0,625.0,625.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701310,18987,1,P01,9.0,35.0,9.0,35.0,575.0,575.0,625.0,625.0,625.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701311,18987,1,P01,9.0,34.0,9.0,33.0,574.0,573.0,626.0,626.0,627.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701312,18987,1,P01,9.0,34.0,9.0,31.0,574.0,571.0,626.0,626.0,629.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701313,18987,1,P01,9.0,31.0,9.0,31.0,571.0,571.0,629.0,629.0,629.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701314,18987,1,P01,9.0,27.0,9.0,27.0,567.0,567.0,633.0,633.0,633.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701315,18987,1,P01,9.0,26.0,9.0,25.0,566.0,565.0,634.0,634.0,635.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701316,18987,1,P01,9.0,24.0,9.0,24.0,564.0,564.0,636.0,636.0,636.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701317,18987,1,P01,9.0,24.0,9.0,24.0,564.0,564.0,636.0,636.0,636.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701318,18987,1,P01,9.0,24.0,9.0,24.0,564.0,564.0,636.0,636.0,636.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701319,18987,1,P01,9.0,24.0,9.0,24.0,564.0,564.0,636.0,636.0,636.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701320,18987,1,P01,9.0,18.0,9.0,18.0,558.0,558.0,642.0,642.0,642.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701321,18987,1,P01,9.0,18.0,9.0,18.0,558.0,558.0,642.0,642.0,642.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701322,18987,1,P01,9.0,15.0,9.0,14.0,555.0,554.0,645.0,645.0,646.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701323,18987,1,P01,9.0,14.0,9.0,14.0,554.0,554.0,646.0,646.0,646.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701324,18987,1,P01,9.0,14.0,9.0,14.0,554.0,554.0,646.0,646.0,646.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701325,18987,1,P01,9.0,12.0,9.0,12.0,552.0,552.0,648.0,648.0,648.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701326,18987,1,P01,9.0,12.0,9.0,12.0,552.0,552.0,648.0,648.0,648.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701327,18987,1,P01,9.0,12.0,9.0,12.0,552.0,552.0,648.0,648.0,648.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701328,18987,1,P01,9.0,8.0,9.0,8.0,548.0,548.0,652.0,652.0,652.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701329,18987,1,P01,9.0,8.0,9.0,8.0,548.0,548.0,652.0,652.0,652.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701330,18987,1,P01,9.0,8.0,9.0,8.0,548.0,548.0,652.0,652.0,652.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701331,18987,1,P01,9.0,8.0,9.0,8.0,548.0,548.0,652.0,652.0,652.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701332,18987,1,P01,9.0,5.0,9.0,5.0,545.0,545.0,655.0,655.0,655.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701333,18987,1,P01,9.0,4.0,9.0,4.0,544.0,544.0,656.0,656.0,656.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701334,18987,1,P01,9.0,3.0,9.0,1.0,543.0,541.0,657.0,657.0,659.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701335,18987,1,P01,9.0,1.0,9.0,1.0,541.0,541.0,659.0,659.0,659.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701336,18987,1,P01,9.0,1.0,9.0,1.0,541.0,541.0,659.0,659.0,659.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701337,18987,1,P01,8.0,59.0,8.0,59.0,539.0,539.0,661.0,661.0,661.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701338,18987,1,P01,8.0,55.0,8.0,55.0,535.0,535.0,665.0,665.0,665.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701339,18987,1,P01,8.0,55.0,8.0,55.0,535.0,535.0,665.0,665.0,665.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701340,18987,1,P01,8.0,55.0,8.0,55.0,535.0,535.0,665.0,665.0,665.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701341,18987,1,P01,8.0,54.0,8.0,54.0,534.0,534.0,666.0,666.0,666.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701342,18987,1,P01,8.0,54.0,8.0,54.0,534.0,534.0,666.0,666.0,666.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701343,18987,1,P01,8.0,52.0,8.0,52.0,532.0,532.0,668.0,668.0,668.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701344,18987,1,P01,8.0,52.0,8.0,32.0,532.0,512.0,668.0,668.0,688.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701345,18987,1,P01,8.0,32.0,8.0,32.0,512.0,512.0,688.0,688.0,688.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701346,18987,1,P01,8.0,30.0,8.0,30.0,510.0,510.0,690.0,690.0,690.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701347,18987,1,P01,8.0,30.0,8.0,30.0,510.0,510.0,690.0,690.0,690.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1898701348,18987,1,P01,8.0,27.0,8.0,23.0,507.0,503.0,693.0,693.0,697.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701349,18987,1,P01,8.0,23.0,8.0,23.0,503.0,503.0,697.0,697.0,697.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701350,18987,1,P01,8.0,23.0,8.0,23.0,503.0,503.0,697.0,697.0,697.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701351,18987,1,P01,8.0,23.0,8.0,23.0,503.0,503.0,697.0,697.0,697.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1898701352,18987,1,P01,8.0,15.0,8.0,15.0,495.0,495.0,705.0,705.0,705.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701353,18987,1,P01,8.0,15.0,8.0,12.0,495.0,492.0,705.0,705.0,708.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1898701354,18987,1,P01,8.0,12.0,8.0,12.0,492.0,492.0,708.0,708.0,708.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
