shift_id,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time
S_18991_33,18991,33,1,2,26,2,14,,Home Icing,73,71,69,41,19,,1,70,24,91,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_34,18991,34,1,2,14,0,0.01,OtherFaceoff,Period End,73,71,37,57,10,,1,70,24,91,22,84,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_35,18991,35,1,0,0.01,,,Intermission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_36,18991,36,2,18,0,17,30,PeriodStart,Home Goal,73,12,16,41,19,,1,87,61,55,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_37,18991,37,2,17,30,16,17,FaceoffAfterGoal,Away Goal,73,12,16,41,19,,1,87,61,55,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_38,18991,38,2,16,17,14,50,FaceoffAfterGoal,Away Goal,21,90,69,10,57,,1,70,75,14,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_39,18991,39,2,14,50,14,09,FaceoffAfterGoal,Away Goalie Stopped (after Home SOG),21,90,69,10,57,,1,70,24,14,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_40,18991,40,2,14,09,13,11,OtherFaceoff,Away Goal,21,37,71,41,19,,1,70,24,91,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_41,18991,41,2,13,11,11,47,FaceoffAfterGoal,,73,37,71,10,57,,1,87,61,91,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_42,18991,42,2,11,47,11,32,,,73,37,71,10,57,,1,87,61,55,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_43,18991,43,2,11,32,11,15,,Home Icing,73,12,16,10,57,,1,87,61,55,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_44,18991,44,2,11,15,9,09,OtherFaceoff,Away Goalie Stopped (after Home SOG),73,12,16,41,19,,1,70,61,55,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_45,18991,45,2,9,09,7,45,OtherFaceoff,Away Goalie Stopped (after Home SOG),21,69,90,10,57,,1,87,14,75,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_46,18991,46,2,7,45,7,14,OtherFaceoff,,73,69,90,41,19,,1,87,14,75,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_47,18991,47,2,7,14,6,38,,Away Icing,73,69,90,41,19,,1,70,91,24,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_48,18991,48,2,6,38,5,10,OtherFaceoff,Away Goalie Stopped (after Home SOG),73,37,71,41,19,,1,70,91,24,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_49,18991,49,2,5,10,4,12,OtherFaceoff,,73,37,16,10,57,,1,70,91,24,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_50,18991,50,2,4,12,4,04,,Home Goalie Stopped (after Away SOG),73,37,16,10,57,,1,70,91,24,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_51,18991,51,2,4,04,2,35,OtherFaceoff,,21,12,16,10,57,,1,87,61,55,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_52,18991,52,2,2,35,2,28,,,21,12,16,10,41,,1,87,61,55,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_53,18991,53,2,2,28,2,10,,,73,12,16,10,41,,1,87,61,55,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_54,18991,54,2,2,10,1,53,,,73,12,16,19,41,,1,87,75,55,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_55,18991,55,2,1,53,1,35,,,73,12,90,19,41,,1,87,75,55,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_56,18991,56,2,1,35,1,32,,Home Goalie Stopped (after Away SOG),73,12,90,19,41,,1,87,75,14,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_57,18991,57,2,1,32,0,0.01,OtherFaceoff,Period End,73,69,90,19,41,,1,70,75,14,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_58,18991,58,2,0,0.01,,,Intermission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_59,18991,59,3,18,0,16,39,PeriodStart,Away Offside,73,37,71,10,57,,1,70,91,24,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_60,18991,60,3,16,39,15,52,OtherFaceoff,Home Goalie Stopped (after Away SOG),21,37,71,10,57,,1,87,91,24,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_61,18991,61,3,15,52,15,10,OtherFaceoff,Home Goalie Stopped (after Away SOG),21,12,16,10,57,,1,87,61,55,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_62,18991,62,3,15,10,13,55,OtherFaceoff,Home Goalie Stopped (after Away SOG),21,12,16,19,41,,1,87,61,55,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_63,18991,63,3,13,55,12,16,OtherFaceoff,,73,12,16,19,41,,1,70,61,55,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_64,18991,64,3,12,16,12,11,,,73,12,90,19,41,,1,70,61,55,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_65,18991,65,3,12,11,11,19,,Home Goalie Stopped (after Away SOG),73,69,90,10,57,,1,70,14,75,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_66,18991,66,3,11,19,10,14,OtherFaceoff,,73,69,90,10,57,,1,87,14,75,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_67,18991,67,3,10,14,10,03,,,73,69,90,19,57,,1,87,14,75,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_68,18991,68,3,10,03,9,47,,,73,37,90,19,41,,1,87,14,75,84,22,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_69,18991,69,3,9,47,9,32,,,73,37,71,19,41,,1,87,14,24,84,22,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_70,18991,70,3,9,32,8,57,,Away Goalie Stopped (after Home SOG),21,37,71,19,41,,1,87,14,24,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_71,18991,71,3,8,57,7,31,OtherFaceoff,Away Goal,21,37,71,19,41,,1,70,91,24,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_72,18991,72,3,7,31,6,03,FaceoffAfterGoal,Away Icing,21,12,16,10,57,,1,70,61,55,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_73,18991,73,3,6,03,5,09,OtherFaceoff,Away Icing,73,12,16,10,57,,1,87,61,55,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_74,18991,74,3,5,09,4,17,OtherFaceoff,Puck Out of Play,73,12,16,41,19,,1,87,14,75,84,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_75,18991,75,3,4,17,2,21,OtherFaceoff,,73,69,90,41,19,,1,87,14,75,84,22,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_76,18991,76,3,2,21,2,01,,Home Goalie Stopped (after Away SOG),21,69,90,41,19,,1,87,14,75,93,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_77,18991,77,3,2,01,0,0.01,OtherFaceoff,GameEnd,21,37,71,10,57,,1,70,91,24,93,9,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_78,18991,78,3,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
