shift_key,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,situation_id,shift_start_type_id,shift_stop_type_id,home_team_id,away_team_id,period_id,shift_tracking_key,shift_id
SH1898100027,18981,27,1.0,7.0,21.0,6.0,48.0,,Away Goalie Stopped (after Home SOG),10.0,3.0,16.0,80.0,8.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,441.0,408.0,33.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,634.0,670.0,STR0001,SIT0003,,SE0016,N10004,N10010,P0001,ST1898100027,S_18981_27
SH1898100028,18981,28,1.0,6.0,48.0,6.0,0.0,OtherFaceoff,,10.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,408.0,360.0,48.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,667.0,718.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100028,S_18981_28
SH1898100029,18981,29,1.0,6.0,0.0,5.0,29.0,,Home Goal,79.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,360.0,329.0,31.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,720.0,715.0,749.0,STR0001,SIT0003,,SE0003,N10004,N10010,P0001,ST1898100029,S_18981_29
SH1898100030,18981,30,1.0,5.0,29.0,5.0,2.0,FaceoffAfterGoal,Away Goal,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,329.0,302.0,27.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,751.0,746.0,776.0,STR0001,SIT0003,SS0003,SE0004,N10004,N10010,P0001,ST1898100030,S_18981_30
SH1898100031,18981,31,1.0,5.0,2.0,3.0,33.0,,,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,93.0,52.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,302.0,213.0,89.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,778.0,773.0,865.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100031,S_18981_31
SH1898100032,18981,32,1.0,3.0,33.0,3.0,25.0,,,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,91.0,24.0,93.0,52.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,213.0,205.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,867.0,862.0,873.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100032,S_18981_32
SH1898100033,18981,33,1.0,3.0,25.0,3.0,12.0,,,79.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,205.0,192.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,875.0,870.0,886.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100033,S_18981_33
SH1898100034,18981,34,1.0,3.0,12.0,2.0,59.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,192.0,179.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,888.0,883.0,899.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100034,S_18981_34
SH1898100035,18981,35,1.0,2.0,59.0,2.0,48.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,1.0,,,,,1.0,Nelson,Velodrome,179.0,168.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,901.0,896.0,910.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100035,S_18981_35
SH1898100036,18981,36,1.0,2.0,48.0,2.0,24.0,,Away Icing,10.0,15.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,,,,1.0,1.0,,Nelson,Velodrome,168.0,144.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,912.0,907.0,934.0,STR0001,SIT0003,,SE0011,N10004,N10010,P0001,ST1898100036,S_18981_36
SH1898100037,18981,37,1.0,2.0,24.0,1.0,47.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),10.0,3.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,144.0,107.0,37.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,936.0,931.0,971.0,STR0001,SIT0003,SS0001,SE0015,N10004,N10010,P0001,ST1898100037,S_18981_37
SH1898100038,18981,38,1.0,1.0,47.0,0.0,58.0,OtherFaceoff,Away Penalty,10.0,3.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,84.0,9.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,107.0,58.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,973.0,968.0,1020.0,STR0001,SIT0003,SS0001,SE0006,N10004,N10010,P0001,ST1898100038,S_18981_38
SH1898100039,18981,39,1.0,0.0,58.0,0.0,0.01,FaceoffAfterPenalty,Period End,10.0,3.0,16.0,80.0,8.0,,31.0,14.0,61.0,,84.0,52.0,,39.0,0.0,,,1.0,,,,Nelson,Velodrome,58.0,0.01,58.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1022.0,1017.0,1078.0,STR0002,SIT0005,SS0004,SE0007,N10004,N10010,P0001,ST1898100039,S_18981_39
SH1898100040,18981,40,1.0,0.0,0.01,,,Intermission,,,,,,,,,,,,,,,,0.0,,,,,1.0,,Nelson,Velodrome,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Home EmptyNet,0v0 Home EN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1022.0,1017.0,1020.0,STR0018,SIT0004,SS0006,,N10004,N10010,P0001,ST1898100040,S_18981_40
SH1898100041,18981,41,2.0,18.0,0.0,17.0,25.0,PeriodStart,Home Goal,10.0,3.0,16.0,80.0,8.0,,31.0,14.0,61.0,,84.0,52.0,,39.0,0.0,,,,1.0,,,Nelson,Velodrome,1080.0,1045.0,35.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,1.0,1.0,0.0,0.0,0.0,0.0,1152.0,1152.0,1147.0,1185.0,STR0002,SIT0005,SS0005,SE0003,N10004,N10010,P0002,ST1898100041,S_18981_41
SH1898100042,18981,42,2.0,17.0,25.0,16.0,22.0,FaceoffAfterGoal,Home Icing,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,87.0,75.0,22.0,93.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,1045.0,982.0,63.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1187.0,1182.0,1248.0,STR0001,SIT0003,SS0003,SE0010,N10004,N10010,P0002,ST1898100042,S_18981_42
SH1898100043,18981,43,2.0,16.0,22.0,15.0,34.0,OtherFaceoff,Away Penalty,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,87.0,75.0,22.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,982.0,934.0,48.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1250.0,1245.0,1296.0,STR0001,SIT0003,SS0001,SE0006,N10004,N10010,P0002,ST1898100043,S_18981_43
SH1898100044,18981,44,2.0,15.0,34.0,14.0,25.0,FaceoffAfterPenalty,,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,49.0,,22.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,934.0,865.0,69.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1298.0,1293.0,1365.0,STR0002,SIT0005,SS0004,,N10004,N10010,P0002,ST1898100044,S_18981_44
SH1898100045,18981,45,2.0,14.0,25.0,14.0,14.0,,,79.0,15.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,865.0,854.0,11.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1367.0,1362.0,1376.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100045,S_18981_45
SH1898100046,18981,46,2.0,14.0,14.0,14.0,0.0,,,79.0,3.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,854.0,840.0,14.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1378.0,1373.0,1390.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100046,S_18981_46
SH1898100047,18981,47,2.0,14.0,0.0,13.0,34.0,,,10.0,3.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,840.0,814.0,26.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1392.0,1387.0,1416.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100047,S_18981_47
SH1898100048,18981,48,2.0,13.0,34.0,12.0,36.0,,,10.0,3.0,44.0,37.0,80.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,814.0,756.0,58.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1418.0,1413.0,1474.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100048,S_18981_48
SH1898100049,18981,49,2.0,12.0,36.0,12.0,24.0,,,10.0,3.0,44.0,80.0,8.0,,31.0,42.0,24.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,756.0,744.0,12.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1476.0,1471.0,1486.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100049,S_18981_49
SH1898100050,18981,50,2.0,12.0,24.0,12.0,5.0,,,10.0,7.0,44.0,80.0,8.0,,31.0,42.0,24.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,744.0,725.0,19.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1488.0,1483.0,1505.0,STR0002,SIT0005,,,N10004,N10010,P0002,ST1898100050,S_18981_50
SH1898100051,18981,51,2.0,12.0,5.0,11.0,7.0,,,10.0,7.0,16.0,80.0,8.0,,31.0,70.0,91.0,24.0,52.0,84.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,725.0,667.0,58.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1507.0,1502.0,1563.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100051,S_18981_51
SH1898100052,18981,52,2.0,11.0,7.0,10.0,55.0,,,10.0,7.0,16.0,80.0,8.0,,31.0,49.0,91.0,24.0,52.0,84.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,667.0,655.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1565.0,1560.0,1575.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100052,S_18981_52
SH1898100053,18981,53,2.0,10.0,55.0,10.0,39.0,,,10.0,15.0,16.0,80.0,8.0,,31.0,49.0,91.0,24.0,52.0,84.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,655.0,639.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1577.0,1572.0,1591.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100053,S_18981_53
SH1898100054,18981,54,2.0,10.0,39.0,10.0,35.0,DelayedPenalty,Away Penalty,10.0,15.0,16.0,80.0,8.0,79.0,,49.0,91.0,24.0,52.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,639.0,635.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Home EmptyNet,6v5 Home EN,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1593.0,1588.0,1595.0,STR0017,SIT0004,SS0009,SE0006,N10004,N10010,P0002,ST1898100054,S_18981_54
SH1898100055,18981,55,2.0,10.0,35.0,9.0,20.0,FaceoffAfterPenalty,,79.0,15.0,16.0,37.0,23.0,7.0,31.0,14.0,61.0,,52.0,84.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,635.0,560.0,75.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,6v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1597.0,1592.0,1670.0,STR0015,SIT0005,SS0004,,N10004,N10010,P0002,ST1898100055,S_18981_55
SH1898100056,18981,56,2.0,9.0,20.0,8.0,30.0,,Away Goalie Stopped (after Home SOG),79.0,15.0,44.0,37.0,23.0,,31.0,14.0,61.0,,52.0,22.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,560.0,510.0,50.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1672.0,1667.0,1720.0,STR0002,SIT0005,,SE0016,N10004,N10010,P0002,ST1898100056,S_18981_56
SH1898100057,18981,57,2.0,8.0,30.0,7.0,29.0,OtherFaceoff,,79.0,3.0,44.0,37.0,23.0,,31.0,87.0,75.0,,93.0,22.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,510.0,449.0,61.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1722.0,1717.0,1781.0,STR0002,SIT0005,SS0001,,N10004,N10010,P0002,ST1898100057,S_18981_57
SH1898100058,18981,58,2.0,7.0,29.0,7.0,21.0,,Away Goalie Stopped (after Home SOG),10.0,3.0,44.0,37.0,23.0,,31.0,87.0,75.0,,93.0,22.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,449.0,441.0,8.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1783.0,1778.0,1789.0,STR0002,SIT0005,,SE0016,N10004,N10010,P0002,ST1898100058,S_18981_58
SH1898100059,18981,59,2.0,7.0,21.0,6.0,39.0,OtherFaceoff,,10.0,3.0,44.0,80.0,8.0,,31.0,87.0,75.0,,93.0,9.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,441.0,399.0,42.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1791.0,1786.0,1831.0,STR0002,SIT0005,SS0001,,N10004,N10010,P0002,ST1898100059,S_18981_59
SH1898100060,18981,60,2.0,6.0,39.0,6.0,11.0,,,10.0,3.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,93.0,9.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,399.0,371.0,28.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1833.0,1828.0,1859.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100060,S_18981_60
SH1898100061,18981,61,2.0,6.0,11.0,5.0,21.0,,Home Offside,10.0,7.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,93.0,9.0,,39.0,0.0,1.0,,,,,1.0,Nelson,Velodrome,371.0,321.0,50.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1861.0,1856.0,1909.0,STR0001,SIT0003,,SE0012,N10004,N10010,P0002,ST1898100061,S_18981_61
SH1898100062,18981,62,2.0,5.0,21.0,4.0,27.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),79.0,15.0,16.0,80.0,8.0,,31.0,42.0,91.0,24.0,84.0,9.0,,39.0,0.0,,,,1.0,1.0,,Nelson,Velodrome,321.0,267.0,54.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1911.0,1906.0,1963.0,STR0001,SIT0003,SS0001,SE0016,N10004,N10010,P0002,ST1898100062,S_18981_62
SH1898100063,18981,63,2.0,4.0,27.0,3.0,35.0,OtherFaceoff,,79.0,15.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,84.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,267.0,215.0,52.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1965.0,1960.0,2015.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0002,ST1898100063,S_18981_63
SH1898100064,18981,64,2.0,3.0,35.0,3.0,32.0,,Puck Out of Play,10.0,15.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,84.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,215.0,212.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2017.0,2012.0,2018.0,STR0001,SIT0003,,SE0014,N10004,N10010,P0002,ST1898100064,S_18981_64
SH1898100065,18981,65,2.0,3.0,32.0,2.0,14.0,OtherFaceoff,,10.0,3.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,22.0,52.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,212.0,134.0,78.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2020.0,2015.0,2096.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0002,ST1898100065,S_18981_65
SH1898100066,18981,66,2.0,2.0,14.0,2.0,7.0,,,10.0,3.0,44.0,37.0,23.0,41.4,31.0,49.0,91.0,24.0,22.0,52.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,134.0,127.0,7.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,6v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2098.0,2093.0,2103.0,STR0016,SIT0005,,,N10004,N10010,P0002,ST1898100066,S_18981_66
SH1898100067,18981,67,2.0,2.0,7.0,2.0,2.0,,,10.0,3.0,44.0,37.0,23.0,,31.0,49.0,14.0,24.0,22.0,52.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,127.0,122.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2105.0,2100.0,2108.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100067,S_18981_67
SH1898100068,18981,68,2.0,2.0,2.0,1.0,55.0,,,10.0,3.0,44.0,37.0,23.0,,31.0,49.0,14.0,24.0,93.0,52.0,,39.0,0.0,1.0,,,,,1.0,Nelson,Velodrome,122.0,115.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2110.0,2105.0,2115.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100068,S_18981_68
SH1898100069,18981,69,2.0,1.0,55.0,1.0,38.0,,,10.0,3.0,44.0,37.0,23.0,,31.0,49.0,14.0,61.0,93.0,52.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,115.0,98.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2117.0,2112.0,2132.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100069,S_18981_69
SH1898100070,18981,70,2.0,1.0,38.0,0.0,59.0,,,10.0,7.0,44.0,37.0,23.0,,31.0,49.0,14.0,61.0,93.0,52.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,98.0,59.0,39.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2134.0,2129.0,2171.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100070,S_18981_70
SH1898100071,18981,71,2.0,0.0,59.0,0.0,44.0,,,10.0,7.0,16.0,37.0,23.0,,31.0,49.0,14.0,61.0,93.0,52.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,59.0,44.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2173.0,2168.0,2186.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100071,S_18981_71
SH1898100072,18981,72,2.0,0.0,44.0,0.0,22.0,,,79.0,7.0,16.0,80.0,8.0,,31.0,49.0,14.0,61.0,93.0,52.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,44.0,22.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2188.0,2183.0,2208.0,STR0001,SIT0003,,,N10004,N10010,P0002,ST1898100072,S_18981_72
SH1898100073,18981,73,2.0,0.0,22.0,0.0,0.01,,Period End,79.0,7.0,16.0,80.0,8.0,,31.0,49.0,14.0,61.0,93.0,9.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,22.0,0.01,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2210.0,2205.0,2230.0,STR0001,SIT0003,,SE0007,N10004,N10010,P0002,ST1898100073,S_18981_73
SH1898100074,18981,74,2.0,0.0,0.01,,,Intermission,,,,,,,,31.0,,,,,,,39.0,0.0,,,,,1.0,,Nelson,Velodrome,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0v0,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,2210.0,2205.0,2208.0,STR0011,,SS0006,,N10004,N10010,P0002,ST1898100074,S_18981_74
SH1898100075,18981,75,3.0,18.0,0.0,17.0,2.0,PeriodStart,,79.0,15.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,84.0,9.0,,39.0,0.0,,1.0,,,,,Nelson,Velodrome,1080.0,1022.0,58.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,2302.0,2302.0,2297.0,2358.0,STR0001,SIT0003,SS0005,,N10004,N10010,P0003,ST1898100075,S_18981_75
SH1898100076,18981,76,3.0,17.0,2.0,16.0,38.0,,,79.0,15.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,84.0,22.0,,39.0,0.0,1.0,,,,,1.0,Nelson,Velodrome,1022.0,998.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,2302.0,2360.0,2355.0,2382.0,STR0001,SIT0003,,,N10004,N10010,P0003,ST1898100076,S_18981_76
SH1898100077,18981,77,3.0,16.0,38.0,16.0,34.0,,,79.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,84.0,22.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,998.0,994.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,2302.0,2384.0,2379.0,2386.0,STR0001,SIT0003,,,N10004,N10010,P0003,ST1898100077,S_18981_77
SH1898100078,18981,78,3.0,16.0,34.0,16.0,19.0,,,79.0,3.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,84.0,22.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,994.0,979.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,2302.0,2388.0,2383.0,2401.0,STR0001,SIT0003,,,N10004,N10010,P0003,ST1898100078,S_18981_78
SH1898100079,18981,79,3.0,16.0,19.0,16.0,1.0,,,79.0,3.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,52.0,22.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,979.0,961.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,2302.0,2403.0,2398.0,2419.0,STR0001,SIT0003,,,N10004,N10010,P0003,ST1898100079,S_18981_79
