game_id,season,season_id,game_url,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts
10048,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-b-vs-4th-pool-b/,2022-04-03 00:00:00,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,2,,,,,,,,,4,1,0,0,1,1,0,0,1,1
10007,20212022,N20212022F,https://www.noradhockey.com/event/2nd-pool-b-vs-3rd-pool-b/,2022-04-03 00:00:00,,Triple J,AMOS,N10009,N10001,N10001_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,7,3,,,,,,,,,3,2,1,0,0,2,0,1,0,0
10039,20212022,N20212022F,https://www.noradhockey.com/event/2nd-pool-a-vs-3rd-pool-a/,2022-04-03 00:00:00,,Nelson,Orphans,N10004,N10006,N10004_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,7,,,,,,,,,3,2,0,1,0,0,1,0,0,2
10021,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-a-vs-4th-pool-a/,2022-04-03 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,8,,,,,,,,,4,1,0,1,0,0,1,0,0,2
10006,20212022,N20212022F,https://www.noradhockey.com/event/amos-at-hollowbrook-dental/,2022-03-27 00:00:00,,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,7,,,,,,,,,,,0,1,0,0,1,0,0,2
10038,20212022,N20212022F,https://www.noradhockey.com/event/nelson-company-at-platinum-group/,2022-03-27 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,,,,,,,,,0,1,0,0,1,0,0,2
10061,20212022,N20212022F,https://www.noradhockey.com/event/canada-colorado-at-world-orphans/,2022-03-27 00:00:00,,Canada,Orphans,N10012,N10006,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,4,,,,,,,,,,,0,0,1,1,0,0,1,1
10047,20212022,N20212022F,https://www.noradhockey.com/event/triple-j-at-office-scapes/,2022-03-27 00:00:00,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,,,,,,,,,,,1,0,0,2,0,1,0,0
10053,20212022,N20212022F,https://www.noradhockey.com/event/platinum-group-at-canada-colorado/,2022-03-20 00:00:00,,Platinum,Canada,N10008,N10012,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,9,6,,,,,,,,,,,1,0,0,2,0,1,0,0
10037,20212022,N20212022F,https://www.noradhockey.com/event/office-scapes-at-nelson-company/,2022-03-20 00:00:00,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,7,1,,,,,,,,,,,1,0,0,2,0,1,0,0
10020,20212022,N20212022F,https://www.noradhockey.com/event/hollowbrook-dental-at-world-orphans/,2022-03-20 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,6,,,,,,,,,,,0,1,0,0,1,0,0,2
10005,20212022,N20212022F,https://www.noradhockey.com/event/amos-at-triple-j/,2022-03-20 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,6,,,,,,,,,,,0,0,1,1,0,0,1,1
13495,20212022,N20212022F,https://www.noradhockey.com/event/13495/,2022-03-20 00:00:00,,Nelson,AMOS,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,4,,,,,,,,,,,0,0,1,1,0,0,1,1
13498,20212022,N20212022F,https://www.noradhockey.com/event/13498/,2022-03-13 00:00:00,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,6,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13494,20212022,N20212022F,https://www.noradhockey.com/event/13494/,2022-03-13 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,7,,,,,,,,,,,0,1,0,0,1,0,0,2
13493,20212022,N20212022F,https://www.noradhockey.com/event/13493/,2022-03-06 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13497,20212022,N20212022F,https://www.noradhockey.com/event/13497/,2022-03-06 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,9,,,,,,,,,,,0,0,1,1,0,0,1,1
13496,20212022,N20212022F,https://www.noradhockey.com/event/13496/,2022-03-06 00:00:00,,Canada,Orphans,N10012,N10006,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13489,20212022,N20212022F,https://www.noradhockey.com/event/13489/,2022-03-06 00:00:00,,AMOS,Canada,N10001,N10012,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13485,20212022,N20212022F,https://www.noradhockey.com/event/13485/,2022-03-06 00:00:00,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,6,,,,,,,,,,,1,0,0,2,0,1,0,0
13491,20212022,N20212022F,https://www.noradhockey.com/event/13491/,2022-02-27 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,5,,,,,,,,,,,1,0,0,2,0,1,0,0
13488,20212022,N20212022F,https://www.noradhockey.com/event/13488/,2022-02-27 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,7,,,,,,,,,,,0,1,0,0,1,0,0,2
13492,20212022,N20212022F,https://www.noradhockey.com/event/13492/,2022-02-27 00:00:00,,Canada,Triple J,N10012,N10009,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,7,10,,,,,,,,,,,0,1,0,0,1,0,0,2
13484,20212022,N20212022F,https://www.noradhockey.com/event/13484/,2022-02-27 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,2,8,,,,,,,,,,,0,1,0,0,1,0,0,2
13482,20212022,N20212022F,https://www.noradhockey.com/event/13482/,2022-02-20 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,1,8,,,,,,,,,,,0,1,0,0,1,0,0,2
13490,20212022,N20212022F,https://www.noradhockey.com/event/13490/,2022-02-20 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13487,20212022,N20212022F,https://www.noradhockey.com/event/13487/,2022-02-20 00:00:00,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13481,20212022,N20212022F,https://www.noradhockey.com/event/13481/,2022-02-13 00:00:00,,Orphans,AMOS,N10006,N10001,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13486,20212022,N20212022F,https://www.noradhockey.com/event/13486/,2022-02-13 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,5,,,,,,,,,,,0,1,0,0,1,0,0,2
13478,20212022,N20212022F,https://www.noradhockey.com/event/13478/,2022-02-06 00:00:00,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,13,,,,,,,,,,,0,1,0,0,1,0,0,2
13480,20212022,N20212022F,https://www.noradhockey.com/event/13480/,2022-02-06 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,11,6,,,,,,,,,,,1,0,0,2,0,1,0,0
13479,20212022,N20212022F,https://www.noradhockey.com/event/13479/,2022-02-06 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,1,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13475,20212022,N20212022F,https://www.noradhockey.com/event/13475/,2022-01-30 00:00:00,,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13477,20212022,N20212022F,https://www.noradhockey.com/event/13477/,2022-01-30 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,11,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13476,20212022,N20212022F,https://www.noradhockey.com/event/13476/,2022-01-30 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,10,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13474,20212022,N20212022F,https://www.noradhockey.com/event/13474/,2022-01-23 00:00:00,,Canada,OS Offices,N10012,N10005,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,8,,,,,,,,,,,0,1,0,0,1,0,0,2
13473,20212022,N20212022F,https://www.noradhockey.com/event/13473/,2022-01-23 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,10,13,,,,,,,,,,,0,1,0,0,1,0,0,2
13472,20212022,N20212022F,https://www.noradhockey.com/event/13472/,2022-01-23 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,5,,,,,,,,,,,1,0,0,2,0,1,0,0
13471,20212022,N20212022F,https://www.noradhockey.com/event/13471/,2022-01-23 00:00:00,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13466,20212022,N20212022F,https://www.noradhockey.com/event/13466/,2022-01-09 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13465,20212022,N20212022F,https://www.noradhockey.com/event/13465/,2022-01-09 00:00:00,,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13464,20212022,N20212022F,https://www.noradhockey.com/event/13464/,2022-01-09 00:00:00,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,5,,,,,,,,,,,0,0,1,1,0,0,1,1
13463,20212022,N20212022F,https://www.noradhockey.com/event/13463/,2022-01-09 00:00:00,,Canada,Triple J,N10012,N10009,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13460,20212022,N20212022F,https://www.noradhockey.com/event/13460/,2022-01-02 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,1,,,,,,,,,,,1,0,0,2,0,1,0,0
13459,20212022,N20212022F,https://www.noradhockey.com/event/13459/,2021-12-26 00:00:00,,Triple J,AMOS,N10009,N10001,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13458,20212022,N20212022F,https://www.noradhockey.com/event/13458/,2021-12-19 00:00:00,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13462,20212022,N20212022F,https://www.noradhockey.com/event/13462/,2021-12-19 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,0,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13461,20212022,N20212022F,https://www.noradhockey.com/event/13461/,2021-12-19 00:00:00,,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,8,,,,,,,,,,,0,1,0,0,1,0,0,2
13455,20212022,N20212022F,https://www.noradhockey.com/event/13455/,2021-12-19 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,6,,,,,,,,,,,1,0,0,2,0,1,0,0
13454,20212022,N20212022F,https://www.noradhockey.com/event/13454/,2021-12-12 00:00:00,,Orphans,AMOS,N10006,N10001,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,7,,,,,,,,,,,0,1,0,0,1,0,0,2
13457,20212022,N20212022F,https://www.noradhockey.com/event/13457/,2021-12-12 00:00:00,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,8,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13456,20212022,N20212022F,https://www.noradhockey.com/event/13456/,2021-12-12 00:00:00,,AMOS,Canada,N10001,N10012,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,3,,,,,,,,,,,0,1,0,0,1,0,0,2
13453,20212022,N20212022F,https://www.noradhockey.com/event/13453/,2021-12-05 00:00:00,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13452,20212022,N20212022F,https://www.noradhockey.com/event/13452/,2021-12-05 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,1,,,,,,,,,,,1,0,0,2,0,1,0,0
13451,20212022,N20212022F,https://www.noradhockey.com/event/13451/,2021-12-05 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13445,20212022,N20212022F,https://www.noradhockey.com/event/13445/,2021-12-05 00:00:00,,Platinum,AMOS,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13448,20212022,N20212022F,https://www.noradhockey.com/event/13448/,2021-11-28 00:00:00,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13444,20212022,N20212022F,https://www.noradhockey.com/event/13444/,2021-11-28 00:00:00,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,0,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13447,20212022,N20212022F,https://www.noradhockey.com/event/13447/,2021-11-21 00:00:00,,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,6,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13443,20212022,N20212022F,https://www.noradhockey.com/event/13443/,2021-11-21 00:00:00,,OS Offices,Canada,N10005,N10012,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,9,1,,,,,,,,,,,1,0,0,2,0,1,0,0
13450,20212022,N20212022F,https://www.noradhockey.com/event/13450/,2021-11-21 00:00:00,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,8,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13449,20212022,N20212022F,https://www.noradhockey.com/event/13449/,2021-11-21 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,6,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13436,20212022,N20212022F,https://www.noradhockey.com/event/13436/,2021-11-21 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13442,20212022,N20212022F,https://www.noradhockey.com/event/13442/,2021-11-14 00:00:00,,Canada,Nelson,N10012,N10004,N10004_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13446,20212022,N20212022F,https://www.noradhockey.com/event/13446/,2021-11-14 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,14,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13435,20212022,N20212022F,https://www.noradhockey.com/event/13435/,2021-11-14 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,12,3,,,,,,,,,,,1,0,0,2,0,1,0,0
13434,20212022,N20212022F,https://www.noradhockey.com/event/13434/,2021-11-07 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,8,,,,,,,,,,,1,0,0,2,0,1,0,0
13439,20212022,N20212022F,https://www.noradhockey.com/event/13439/,2021-11-07 00:00:00,,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,8,7,,,,,,,,,,,1,0,0,2,0,1,0,0
13441,20212022,N20212022F,https://www.noradhockey.com/event/13441/,2021-11-07 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,10,,,,,,,,,,,0,1,0,0,1,0,0,2
13440,20212022,N20212022F,https://www.noradhockey.com/event/13440/,2021-11-07 00:00:00,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,5,,,,,,,,,,,0,1,0,0,1,0,0,2
13433,20212022,N20212022F,https://www.noradhockey.com/event/13433/,2021-10-31 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,1,11,,,,,,,,,,,0,1,0,0,1,0,0,2
13438,20212022,N20212022F,https://www.noradhockey.com/event/13438/,2021-10-31 00:00:00,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,10,6,,,,,,,,,,,1,0,0,2,0,1,0,0
13437,20212022,N20212022F,https://www.noradhockey.com/event/13437/,2021-10-31 00:00:00,,Triple J,Canada,N10009,N10012,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,6,2,,,,,,,,,,,1,0,0,2,0,1,0,0
13430,20212022,N20212022F,https://www.noradhockey.com/event/13430/,2021-10-24 00:00:00,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,1,3,,,,,,,,,,,0,1,0,0,1,0,0,2
13432,20212022,N20212022F,https://www.noradhockey.com/event/13432/,2021-10-24 00:00:00,,Platinum,Canada,N10008,N10012,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,6,5,,,,,,,,,,,1,0,0,2,0,1,0,0
13431,20212022,N20212022F,https://www.noradhockey.com/event/13431/,2021-10-24 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,6,4,,,,,,,,,,,1,0,0,2,0,1,0,0
13427,20212022,N20212022F,https://www.noradhockey.com/event/13427/,2021-10-24 00:00:00,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,3,,,,,,,,,,,1,0,0,2,0,1,0,0
10004,20212022,N20212022F,https://www.noradhockey.com/event/canada-colorado-at-amos/,2021-10-17 00:00:00,,Canada,AMOS,N10012,N10001,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,3,9,,,,,,,,,,,0,1,0,0,1,0,0,2
13426,20212022,N20212022F,https://www.noradhockey.com/event/13426/,2021-10-17 00:00:00,,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,8,,,,,,,,,,,0,1,0,0,1,0,0,2
13428,20212022,N20212022F,https://www.noradhockey.com/event/13428/,2021-10-17 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,7,,,,,,,,,,,0,1,0,0,1,0,0,2
13424,20212022,N20212022F,https://www.noradhockey.com/event/13424/,2021-10-17 00:00:00,,HollowBrook,Canada,N10003,N10012,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,14,1,,,,,,,,,,,1,0,0,2,0,1,0,0
13425,20212022,N20212022F,https://www.noradhockey.com/event/13425/,2021-10-10 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,5,,,,,,,,,,,0,1,0,0,1,0,0,2
13423,20212022,N20212022F,https://www.noradhockey.com/event/13423/,2021-10-10 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,4,,,,,,,,,,,0,1,0,0,1,0,0,2
13243,20212022,N20212022F,https://www.noradhockey.com/event/13243/,2021-10-03 00:00:00,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,9,5,,,,,,,,,,,1,0,0,2,0,1,0,0
13242,20212022,N20212022F,https://www.noradhockey.com/event/13242/,2021-10-03 00:00:00,,Nelson,AMOS,N10004,N10001,N10001_N10004,Playoffs,,Regulation,00:18:00,0:00:00,,3,10,,,,,,,,,,,0,1,0,0,1,0,0,2
13241,20212022,N20212022F,https://www.noradhockey.com/event/13241/,2021-10-02 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,6,,,,,,,,,,,0,1,0,0,1,0,0,2
13244,20212022,N20212022F,https://www.noradhockey.com/event/13244/,2021-03-03 00:00:00,,Canada,Orphans,N10012,N10006,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,4,,,,,,,,,,,1,0,0,2,0,1,0,0
18953,20252026,N20252026F,https://www.noradhockey.com/event/18953/,2025-08-10 00:00:00,16:00:00,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,5,1,1,1,,1,2,2,,,,0,1,0,0,1,0,0,2
18954,20252026,N20252026F,https://www.noradhockey.com/event/18954/,2025-08-10 00:00:00,17:15:00,Ace,OS Offices,N10002,N10005,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,6,1,2,1,,2,3,1,,,,0,1,0,0,1,0,0,2
18955,20252026,N20252026F,https://www.noradhockey.com/event/18955/,2025-08-10 00:00:00,18:30:00,Velodrome,Orphans,N10010,N10006,N10006_N10010,Regular,,Regulation,00:18:00,0:00:00,,5,1,3,1,1,,,,1,,,,1,0,0,2,0,1,0,0
18956,20252026,N20252026F,https://www.noradhockey.com/event/18956/,2025-08-10 00:00:00,19:54:00,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,3,3,,,,2,,,,,1,0,0,2,0,1,0,0
18957,20252026,N20252026F,https://www.noradhockey.com/event/18957/,2025-08-10 00:00:00,21:00:00,Outlaws,Platinum,N10007,N10008,N10007_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,4,2,1,1,,1,,3,,,,0,0,1,1,0,0,1,1
18958,20252026,N20252026F,https://www.noradhockey.com/event/18958/,2025-08-17 00:00:00,16:00:00,Outlaws,OS Offices,N10007,N10005,N10005_N10007,Regular,,Regulation,00:18:00,0:00:00,,7,4,4,2,1,,1,1,2,,,,1,0,0,2,0,1,0,0
18959,20252026,N20252026F,https://www.noradhockey.com/event/18959/,2025-08-17 00:00:00,17:15:00,AMOS,Velodrome,N10001,N10010,N10001_N10010,Regular,,Regulation,00:18:00,0:00:00,,1,8,,1,,,2,1,5,,,,0,1,0,0,1,0,0,2
18960,20252026,N20252026F,https://www.noradhockey.com/event/18960/,2025-08-17 00:00:00,18:30:00,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,5,1,,,,2,2,1,,,,0,1,0,0,1,0,0,2
18961,20252026,N20252026F,https://www.noradhockey.com/event/18961/,2025-08-17 00:00:00,19:54:00,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,3,,2,,1,,1,,,,1,0,0,2,0,1,0,0
18962,20252026,N20252026F,https://www.noradhockey.com/event/18962/,2025-08-17 00:00:00,21:00:00,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,1,1,1,2,,,,1,,,,1,0,0,2,0,1,0,0
18963,20252026,N20252026F,https://www.noradhockey.com/event/18963/,2025-08-24 00:00:00,16:00:00,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,5,4,1,2,,,4,1,,,,1,0,0,2,0,1,0,0
18964,20252026,N20252026F,https://www.noradhockey.com/event/18964/,2025-08-24 00:00:00,17:15:00,Outlaws,Orphans,N10007,N10006,N10006_N10007,Regular,,Regulation,00:18:00,0:00:00,,1,7,1,,,,1,3,3,,,,0,1,0,0,1,0,0,2
18965,20252026,N20252026F,https://www.noradhockey.com/event/18965/,2025-08-24 00:00:00,18:30:00,Velodrome,OS Offices,N10010,N10005,N10005_N10010,Regular,,Regulation,00:18:00,0:00:00,,2,4,,2,,,1,2,1,,,,0,1,0,0,1,0,0,2
18966,20252026,N20252026F,https://www.noradhockey.com/event/18966/,2025-08-24 00:00:00,19:54:00,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,7,2,1,1,,2,4,1,,,,0,1,0,0,1,0,0,2
18967,20252026,N20252026F,https://www.noradhockey.com/event/18967/,2025-08-24 00:00:00,21:00:00,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,4,4,,1,3,,2,,2,,,,0,0,1,1,0,0,1,1
18968,20252026,N20252026F,https://www.noradhockey.com/event/18968/,2025-09-07 00:00:00,16:00:00,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,9,6,1,4,4,,2,1,3,,,,1,0,0,2,0,1,0,0
18969,20252026,N20252026F,https://www.noradhockey.com/event/18969/,2025-09-07 00:00:00,17:15:00,Platinum,Velodrome,N10008,N10010,N10008_N10010,Regular,,Regulation,00:18:00,0:00:00,,4,3,1,1,2,,2,,1,,,,1,0,0,2,0,1,0,0
18970,20252026,N20252026F,https://www.noradhockey.com/event/18970/,2025-09-07 00:00:00,18:30:00,Ace,Outlaws,N10002,N10007,N10002_N10007,Regular,,Regulation,00:18:00,0:00:00,,3,3,3,,,,1,,2,,,,0,0,1,1,0,0,1,1
18971,20252026,N20252026F,https://www.noradhockey.com/event/18971/,2025-09-07 00:00:00,19:54:00,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,3,1,1,,,1,1,,,,1,0,0,2,0,1,0,0
18972,20252026,N20252026F,https://www.noradhockey.com/event/18972/,2025-09-07 00:00:00,21:00:00,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,1,1,,,1,,,1,,,,,0,0,1,1,0,0,1,1
