event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,strength_id,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,breakout_key,breakout_successful,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1896901554,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900056,PL1896905607,EC18969001554,TV1896901554,Platinum,N10008,Velodrome,N10010,1.0,P100022,,16.0,10.0,16.0,9.0,970.0,969.0,1430.0,1431.0,2330.0,1200,900,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,34.0,5v5,,,,,0,0,STR01,Chris Dube,N20252026F,4.0,,,ZX0001,,,,,,TB01,4.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901046,Possession,PuckRecovery,Platinum,1,EV1896901555,Possession,,Platinum,1,0.0,1.0,21.0,2.0,34.0,6.0,save,0,0,0,259.0,78.0,416.0,94.0,0,33.0,31.0,32.0,9.0,21.0,998.0,0,0,1,0,1.0,2,2.0,2.0,4.0,9.0,0,,BO189690149,,,,,2.0,0.0,-1.0,78.0,259.0,622.0,3.0,92.0,977.99,,,,,,,,,,,,977.99,977.99,977.99,,,
EV1896902094,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Other,ED170,True,SC01,Defensive,ZN02,SQ1896900097,PL1896909706,EC18969002094,TV1896902094,Platinum,N10008,Velodrome,N10010,0.0,P100001,,16.0,2.0,16.0,2.0,962.0,962.0,2638.0,2638.0,4438.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB01,6.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896902093,Faceoff,Faceoff_AfterStoppage,Velodrome,1,EV1896902095,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,0.0,13.0,10.0,25.0,15.0,save,1,0,0,251.0,86.0,407.0,103.0,0,5.0,6.0,8.0,13.0,21.0,130.0,0,0,1,0,3.0,3,0.0,1.0,0.0,1.0,0,,BO189690158,,,,,0.0,1.0,86.0,-1.0,614.0,251.0,11.0,84.0,1564.97,,,,,,,,,,,,1564.97,1564.97,1564.97,,,
EV1896901559,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900056,PL1896905604,EC18969001559,TV1896901559,Platinum,N10008,Velodrome,N10010,1.0,P100001,,15.0,58.0,15.0,57.0,958.0,957.0,1442.0,1443.0,2342.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901051,Possession,PuckRecovery,Platinum,0,EV1896901560,Possession,,Velodrome,1,1.0,1.0,9.0,14.0,21.0,19.0,save,0,0,0,247.0,90.0,403.0,107.0,0,4.0,3.0,4.0,14.0,21.0,998.0,0,0,1,0,1.0,1,4.0,5.0,4.0,5.0,0,,BO189690162,,,,,1.0,1.0,90.0,-1.0,610.0,247.0,15.0,80.0,1564.97,,,,,,,,,,,,1564.97,1564.97,1564.97,,,
EV1896901053,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_OppTeam,ED169,True,SC01,Defensive,ZN02,SQ1896900005,PL1896900504,EC18969001053,TV1896901053,Platinum,N10008,Velodrome,N10010,0.0,P100201,,15.0,55.0,15.0,55.0,955.0,955.0,245.0,245.0,245.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,STR01,Garrett Ashcroft,N20252026F,4.0,,,ZX0006,,,,,,TB01,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901052,Pass,Pass_Missed,Platinum,0,EV1896902099,Pass,Pass_Intercepted,Platinum,0,0.0,3.0,6.0,17.0,12.0,28.0,save,0,0,0,244.0,93.0,394.0,116.0,0,7.0,12.0,3.0,11.0,69.0,265.0,0,0,1,0,1.0,1,7.0,14.0,7.0,14.0,0,,BO189690171,,,,,0.0,3.0,93.0,-1.0,607.0,244.0,18.0,77.0,1506.99,,,,,,,,,,,,1506.99,1506.99,1506.99,,,
EV1896902106,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Chip,ED166,True,SC01,Defensive,ZN02,SQ1896900100,PL1896910002,EC18969002106,TV1896902106,Platinum,N10008,Velodrome,N10010,0.0,P100027,P100198,15.0,44.0,15.0,44.0,944.0,944.0,2656.0,2656.0,4456.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,12.0,5v5,,,u,1.0,0,0,STR01,Karen Zietlow,N20252026F,4.0,,,ZX0003,,,,,,TB01,2.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1896901569,Possession,PuckRetrieval,Platinum,1,EV1896901059,Turnover,Turnover_Giveaway,Platinum,1,1.0,1.0,7.0,5.0,16.0,7.0,save,1,0,0,233.0,104.0,375.0,135.0,0,4.0,4.0,11.0,5.0,63.0,1012.0,0,0,1,0,1.0,7,5.0,8.0,18.0,33.0,0,,BO189690190,,,,,1.0,1.0,-1.0,104.0,233.0,596.0,29.0,66.0,957.98,,,,,,1383.98,,,,,,957.98,957.98,957.98,1383.98,1383.98,1383.98
EV1896901064,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1896900005,PL1896900510,EC18969001064,TV1896901064,Platinum,N10008,Velodrome,N10010,0.0,"P100002,P100198",,15.0,39.0,15.0,39.0,939.0,939.0,261.0,261.0,261.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,84.0,5v5,Breakout,,s,,0,0,STR01,Maxwell Donaty,N20252026F,5.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901063,Pass,Pass_Completed,Velodrome,1,EV1896901065,Possession,,Velodrome,1,0.0,0.0,2.0,10.0,5.0,18.0,save,0,0,0,228.0,109.0,364.0,146.0,0,1.0,2.0,5.0,20.0,69.0,265.0,0,0,1,0,1.0,8,4.0,8.0,23.0,44.0,0,,BO189690201,,,,,0.0,0.0,109.0,-1.0,591.0,228.0,34.0,61.0,914.98,1383.98,,,,,,,,,,,1149.48,914.98,1383.98,,,
EV1896901579,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900058,PL1896905803,EC18969001579,TV1896901579,Platinum,N10008,Velodrome,N10010,1.0,P100117,,15.0,33.0,15.0,32.0,933.0,932.0,1467.0,1468.0,2367.0,1200,900,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,0,0,STR01,Keegan Mantaro,N20252026F,5.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901578,Pass,Pass_Completed,Platinum,1,EV1896902112,Possession,PuckRecovery,Velodrome,0,0.0,0.0,5.0,3.0,11.0,6.0,save,1,0,0,222.0,115.0,350.0,160.0,0,4.0,11.0,6.0,14.0,25.0,1000.0,0,0,1,0,2.0,6,4.0,10.0,29.0,58.0,0,,BO189690215,,,,,0.0,1.0,-1.0,115.0,222.0,585.0,40.0,55.0,1499.97,,,,,,,,,,,,1499.97,1499.97,1499.97,,,
EV1896901070,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1896900005,PL1896900507,EC18969001070,TV1896901070,Platinum,N10008,Velodrome,N10010,0.0,"P100023,P100110",,15.0,32.0,15.0,32.0,932.0,932.0,268.0,268.0,268.0,0,0,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,STR01,Alex Considine,N20252026F,5.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901069,Pass,Pass_Missed,Platinum,1,EV1896901071,Turnover,Turnover_Giveaway,Platinum,1,0.0,0.0,4.0,4.0,8.0,9.0,save,0,0,0,221.0,116.0,347.0,163.0,0,5.0,14.0,1.0,26.0,69.0,265.0,0,0,1,0,1.0,2,5.0,13.0,30.0,61.0,0,,BO189690218,,,,,0.0,0.0,-1.0,116.0,221.0,584.0,41.0,54.0,1585.99,737.0,,,,,,,,,,,1161.495,737.0,1585.99,,,
EV1896901589,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1896900059,PL1896905901,EC18969001589,TV1896901589,Platinum,N10008,Velodrome,N10010,0.0,"P100001,P100070,P100161",P100030,15.0,15.0,15.0,15.0,915.0,915.0,1485.0,1485.0,2385.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,52.0,5v5,,,s,,0,0,STR01,Galen Wood,N20252026F,4.0,,,ZX0008,,,,,,TB01,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901588,Pass,Pass_Completed,Velodrome,1,EV1896902127,Zone_Entry_Exit,Zone_Exit,Platinum,0,0.0,0.0,3.0,13.0,6.0,24.0,save,1,0,0,204.0,133.0,315.0,195.0,0,8.0,13.0,17.0,1.0,31.0,332.0,1,0,1,0,2.0,3,5.0,6.0,47.0,93.0,0,,BO189690250,,,,,0.0,0.0,133.0,-1.0,567.0,204.0,58.0,37.0,1429.97,1383.98,1139.99,,,,1529.98,,,,,,1317.9799999999998,1139.99,1429.97,1529.98,1529.98,1529.98
EV1896902127,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900100,PL1896910015,EC18969002127,TV1896902127,Platinum,N10008,Velodrome,N10010,1.0,P100192,,15.0,15.0,15.0,14.0,915.0,914.0,2685.0,2686.0,4485.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,53.0,5v5,,,,,0,0,STR01,Chris Premo,N20252026F,4.0,,,ZX0001,,,,,,TB01,5.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901589,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1896901079,Possession,PuckRecovery,Platinum,1,0.0,1.0,3.0,13.0,5.0,25.0,save,0,0,0,204.0,133.0,314.0,196.0,0,8.0,14.0,0.0,26.0,63.0,1012.0,0,0,1,0,1.0,1,5.0,7.0,47.0,94.0,0,,BO189690251,,,,,2.0,0.0,-1.0,133.0,204.0,567.0,58.0,37.0,1422.0,,,,,,,,,,,,1422.0,1422.0,1422.0,,,
EV1896901595,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1896900059,PL1896905905,EC18969001595,TV1896901595,Platinum,N10008,Velodrome,N10010,0.0,"P100022,P100025",,15.0,4.0,15.0,4.0,904.0,904.0,1496.0,1496.0,2396.0,1200,900,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,21.0,5v5,Breakout,,s,,0,0,STR01,Andrew Marshall,N20252026F,4.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901084,Turnover,Turnover_Giveaway,Velodrome,0,EV1896901596,Pass,Pass_Completed,Platinum,1,0.0,0.0,13.0,8.0,24.0,11.0,save,0,0,0,193.0,144.0,298.0,212.0,0,19.0,30.0,11.0,6.0,31.0,332.0,0,0,1,0,2.0,1,0.0,1.0,58.0,110.0,0,,BO189690267,,,,,0.0,0.0,-1.0,144.0,193.0,556.0,69.0,26.0,803.99,1379.98,,,,,,,,,,,1091.985,803.99,1379.98,,,
EV1896902140,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Defensive,ZN02,SQ1896900100,PL1896910007,EC18969002140,TV1896902140,Platinum,N10008,Velodrome,N10010,0.0,P100030,,14.0,55.0,14.0,55.0,895.0,895.0,2705.0,2705.0,4505.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,8.0,5v5,SecondTouch,,u,,0,0,STR01,Jesse Chambless,N20252026F,5.0,,,ZX0004,,,,,,TB02,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896902139,Possession,PuckRetrieval,Platinum,1,EV1896902141,Turnover,Turnover_Giveaway,Platinum,1,0.0,0.0,4.0,17.0,7.0,28.0,save,0,0,0,184.0,153.0,281.0,229.0,0,6.0,10.0,9.0,31.0,63.0,1012.0,0,0,1,0,1.0,5,4.0,8.0,67.0,127.0,0,,BO189690284,,,,,0.0,0.0,-1.0,153.0,184.0,547.0,78.0,17.0,1482.98,,,,,,,,,,,,1482.98,1482.98,1482.98,,,
EV1896901094,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1896900005,PL1896900516,EC18969001094,TV1896901094,Platinum,N10008,Velodrome,N10010,0.0,"P100117,P100210",,14.0,45.0,14.0,45.0,885.0,885.0,315.0,315.0,315.0,0,0,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,0,0,STR01,Josh Simonds,N20252026F,4.0,,,ZX0008,,,,,,TB02,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901093,Pass,Pass_Completed,Platinum,1,EV1896901095,Possession,,Platinum,1,0.0,0.0,49.0,1.0,68.0,4.0,save,0,0,0,174.0,163.0,259.0,251.0,0,5.0,10.0,10.0,50.0,69.0,265.0,0,0,1,0,1.0,4,2.0,6.0,77.0,149.0,0,,BO189690306,,,,,0.0,0.0,-1.0,163.0,174.0,537.0,88.0,7.0,1325.97,1233.99,,,,,,,,,,,1279.98,1233.99,1325.97,,,
EV1896902146,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900100,PL1896910013,EC18969002146,TV1896902146,Platinum,N10008,Velodrome,N10010,2.0,P100022,,14.0,44.0,14.0,42.0,884.0,882.0,2716.0,2718.0,4516.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,34.0,5v5,,,,,0,0,STR01,Chris Dube,N20252026F,4.0,,,ZX0001,,,,,,TB02,4.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896902145,Turnover,Turnover_Takeaway,Platinum,1,EV1896901613,Zone_Entry_Exit,Zone_Exit,Velodrome,0,0.0,1.0,48.0,2.0,64.0,8.0,save,0,0,0,173.0,164.0,255.0,255.0,0,6.0,14.0,1.0,36.0,63.0,1012.0,0,0,1,0,1.0,2,0.0,1.0,78.0,153.0,0,,BO189690310,,,,,0.0,1.0,-1.0,164.0,173.0,536.0,89.0,6.0,723.99,,,,,,,,,,,,723.99,723.99,723.99,,,
EV1896901613,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900059,PL1896905906,EC18969001613,TV1896901613,Platinum,N10008,Velodrome,N10010,1.0,P100001,,14.0,43.0,14.0,42.0,883.0,882.0,1517.0,1518.0,2417.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB02,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896902146,Zone_Entry_Exit,Zone_Exit,Platinum,0,EV1896901096,Zone_Entry_Exit,Zone_Entry,Platinum,0,1.0,1.0,47.0,3.0,63.0,9.0,save,0,0,0,172.0,165.0,254.0,256.0,0,7.0,15.0,1.0,16.0,31.0,332.0,0,0,1,0,2.0,1,1.0,2.0,79.0,154.0,0,,BO189690311,,,,,1.0,1.0,165.0,-1.0,535.0,172.0,90.0,5.0,1393.97,,,,,,,,,,,,1393.97,1393.97,1393.97,,,
EV1896901098,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_CausedTurnover,ED165,True,SC01,Defensive,ZN02,SQ1896900005,PL1896900513,EC18969001098,TV1896901098,Platinum,N10008,Velodrome,N10010,0.0,P100105,P100210,14.0,40.0,14.0,40.0,880.0,880.0,320.0,320.0,320.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,9.0,5v5,,,,1.0,0,0,STR01,Ronnie Pinnell,N20252026F,5.0,,,ZX0002,,,,,,TB02,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1896901097,Turnover,Turnover_Takeaway,Velodrome,1,EV1896902148,Zone_Entry_Exit,Zone_Entry,Platinum,0,0.0,1.0,44.0,6.0,57.0,15.0,save,0,0,0,169.0,168.0,248.0,262.0,0,1.0,2.0,3.0,54.0,69.0,265.0,0,0,1,0,1.0,3,0.0,1.0,82.0,160.0,0,,BO189690317,,,,,1.0,0.0,168.0,-1.0,532.0,169.0,93.0,2.0,939.0,,,,,,1204.99,,,,,,939.0,939.0,939.0,1204.99,1204.99,1204.99
EV1896902152,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Defensive,ZN02,SQ1896900100,PL1896910010,EC18969002152,TV1896902152,Platinum,N10008,Velodrome,N10010,1.0,P100161,,14.0,31.0,14.0,30.0,871.0,870.0,2729.0,2730.0,4529.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,STR01,Galen Wood,N20252026F,4.0,,,ZX0001,,,,,,TB02,5.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901105,DeadIce,,Velodrome,1,EV1896902153,Possession,,Velodrome,1,0.0,1.0,35.0,15.0,41.0,31.0,save,0,0,0,160.0,177.0,232.0,278.0,0,8.0,15.0,9.0,42.0,63.0,1012.0,0,0,1,0,1.0,4,2.0,5.0,91.0,176.0,0,,BO189690333,,,,,0.0,1.0,177.0,-1.0,523.0,160.0,7.0,29.0,1052.99,,,,,,,,,,,,1052.99,1052.99,1052.99,,,
EV1896901621,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,True,SC01,Defensive,ZN02,SQ1896900062,PL1896906202,EC18969001621,TV1896901621,Platinum,N10008,Velodrome,N10010,0.0,P100025,,14.0,12.0,14.0,12.0,852.0,852.0,1548.0,1548.0,2448.0,1200,900,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,21.0,5v5,,,,,0,0,STR01,Andrew Marshall,N20252026F,4.0,,,ZX0004,,,,,,TB02,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896902163,Possession,PuckRecovery,Platinum,1,EV1896901622,Zone_Entry_Exit,Zone_KeepinFailed,Velodrome,0,1.0,0.0,16.0,34.0,27.0,45.0,save,0,0,0,141.0,196.0,218.0,292.0,0,16.0,12.0,19.0,2.0,6.0,10.0,0,0,0,0,0.0,2,3.0,6.0,3.0,6.0,0,,BO189690347,,,,,0.0,3.0,-1.0,196.0,141.0,504.0,19.0,10.0,1328.98,,,,,,,,,,,,1328.98,1328.98,1328.98,,,
EV1896902165,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1896900103,PL1896910310,EC18969002165,TV1896902165,Platinum,N10008,Velodrome,N10010,0.0,"P100022,P100192",P100161,14.0,12.0,14.0,12.0,852.0,852.0,2748.0,2748.0,4548.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Offensive,1,e1,53.0,5v5,,,,1.0,0,0,STR01,Chris Premo,N20252026F,4.0,,,ZX0008,,,,,,TB02,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1896902164,Pass,Pass_Completed,Platinum,1,EV1896902166,Zone_Entry_Exit,Zone_Entry,Platinum,1,0.0,3.0,16.0,34.0,24.0,48.0,save,1,0,0,141.0,196.0,215.0,295.0,0,16.0,15.0,0.0,9.0,58.0,911.0,0,0,1,0,1.0,2,3.0,9.0,3.0,9.0,0,,BO189690350,,,,,0.0,0.0,-1.0,196.0,141.0,504.0,19.0,10.0,719.99,1312.0,,,,,1052.99,,,,,,1015.995,719.99,1312.0,1052.99,1052.99,1052.99
EV1896901641,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Defensive,ZN02,SQ1896900065,PL1896906501,EC18969001641,TV1896901641,Platinum,N10008,Velodrome,N10010,0.0,P100105,,13.0,32.0,13.0,32.0,812.0,812.0,1588.0,1588.0,2488.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,9.0,5v5,,,,,0,0,STR01,Ronnie Pinnell,N20252026F,5.0,,,ZX0004,,,,,,TB02,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1896901640,Possession,PuckRetrieval,Velodrome,1,EV1896901642,Turnover,Turnover_Giveaway,Velodrome,1,0.0,0.0,4.0,1.0,7.0,8.0,save,0,0,0,101.0,236.0,156.0,354.0,0,34.0,54.0,40.0,8.0,12.0,308.0,0,0,0,0,0.0,2,1.0,4.0,1.0,4.0,0,,BO189690409,,,,,0.0,2.0,236.0,-1.0,464.0,101.0,23.0,40.0,864.0,,,,,,,,,,,,864.0,864.0,864.0,,,
EV1896902182,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_CausedTurnover,ED165,True,SC01,Defensive,ZN02,SQ1896900103,PL1896910302,EC18969002182,TV1896902182,Platinum,N10008,Velodrome,N10010,0.0,P100002,"P100107,P100210",13.0,30.0,13.0,30.0,810.0,810.0,2790.0,2790.0,4590.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,91.0,5v5,,,,1.0,0,0,STR01,Kevin White,N20252026F,4.0,,,ZX0002,,,,,,TB02,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1896902181,Turnover,Turnover_Giveaway,Platinum,0,EV1896901134,Shot,Shot_OnNetSaved,Platinum,0,0.0,2.0,2.0,3.0,1.0,14.0,save,0,0,0,99.0,238.0,150.0,360.0,0,36.0,60.0,2.0,20.0,58.0,911.0,0,0,1,0,1.0,1,0.0,1.0,3.0,10.0,0,,BO189690415,,,,,2.0,0.0,238.0,-1.0,462.0,99.0,25.0,38.0,785.98,,,,,,1115.99,1159.99,,,,,785.98,785.98,785.98,1137.99,1115.99,1159.99
