shift_player_key,shift_key,game_id,shift_index,player_number,venue,slot,period,shift_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,team_pp,team_pk,player_id,player_name,logical_shift_number,shift_segment,cumulative_shift_duration,running_toi,playing_duration,running_playing_toi,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,period_id,venue_id,situation_id,slot_id,team_id
L18977000704,S18977000007,18977,7,87,home,defense_1,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,2,2,15.0,95.0,9.0,73.0,362.0,357.0,369.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977000804,S18977000008,18977,8,87,home,defense_1,1.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,2,3,39.0,119.0,24.0,97.0,371.0,366.0,393.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977000904,S18977000009,18977,9,87,home,defense_1,1.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,2,4,84.0,164.0,45.0,142.0,395.0,390.0,438.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977001004,S18977000010,18977,10,87,home,defense_1,1.0,32.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,2,5,116.0,196.0,19.0,161.0,440.0,435.0,470.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977001104,S18977000011,18977,11,87,home,defense_1,1.0,81.0,Away PowerPlay,4v5,29.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,P100159,Josh Cronk,2,6,197.0,277.0,52.0,213.0,472.0,467.0,551.0,STR0004,P0001,VN0001,SIT0002,SL0001,N10010
L18977001804,S18977000018,18977,18,87,home,defense_1,1.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,3,1,93.0,370.0,93.0,306.0,730.0,725.0,821.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977001904,S18977000019,18977,19,87,home,defense_1,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,3,2,116.0,393.0,23.0,329.0,823.0,818.0,844.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977002004,S18977000020,18977,20,87,home,defense_1,1.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,3,3,127.0,404.0,11.0,340.0,846.0,841.0,855.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977002104,S18977000021,18977,21,87,home,defense_1,1.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,3,4,149.0,426.0,22.0,362.0,857.0,852.0,877.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977003305,S18977000033,18977,33,87,home,defense_2,2.0,59.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,1,59.0,485.0,41.0,403.0,0.0,0.0,62.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003405,S18977000034,18977,34,87,home,defense_2,2.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,2,131.0,557.0,72.0,475.0,59.0,54.0,129.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003505,S18977000035,18977,35,87,home,defense_2,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,3,144.0,570.0,13.0,488.0,131.0,126.0,142.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003605,S18977000036,18977,36,87,home,defense_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,4,160.0,586.0,16.0,504.0,144.0,139.0,158.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003705,S18977000037,18977,37,87,home,defense_2,2.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,5,169.0,595.0,9.0,513.0,160.0,155.0,167.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003805,S18977000038,18977,38,87,home,defense_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,6,185.0,611.0,16.0,529.0,169.0,164.0,183.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977003905,S18977000039,18977,39,87,home,defense_2,2.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,4,7,192.0,618.0,7.0,536.0,185.0,180.0,190.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977004304,S18977000043,18977,43,87,home,defense_1,2.0,97.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,5,1,97.0,715.0,97.0,633.0,401.0,396.0,496.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004404,S18977000044,18977,44,87,home,defense_1,2.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,5,2,119.0,737.0,22.0,655.0,498.0,493.0,518.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004805,S18977000048,18977,48,87,home,defense_2,2.0,72.0,Full Strength,5v5,26.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,6,1,72.0,809.0,46.0,701.0,701.0,696.0,771.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977004905,S18977000049,18977,49,87,home,defense_2,2.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,6,2,90.0,827.0,18.0,719.0,773.0,768.0,789.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977005005,S18977000050,18977,50,87,home,defense_2,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,6,3,103.0,840.0,13.0,732.0,791.0,786.0,802.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977005904,S18977000059,18977,59,87,home,defense_1,2.0,71.0,Full Strength,5v5,113.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,7,1,71.0,911.0,-42.0,690.0,1009.0,1004.0,1078.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977006104,S18977000061,18977,61,87,home,defense_1,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,8,1,45.0,956.0,45.0,735.0,0.0,0.0,48.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977006204,S18977000062,18977,62,87,home,defense_1,3.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,8,2,84.0,995.0,39.0,774.0,45.0,40.0,82.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977006804,S18977000068,18977,68,87,home,defense_1,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,1,9.0,1004.0,9.0,783.0,379.0,374.0,386.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977006904,S18977000069,18977,69,87,home,defense_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,2,16.0,1011.0,7.0,790.0,388.0,383.0,393.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007004,S18977000070,18977,70,87,home,defense_1,3.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,3,29.0,1024.0,13.0,803.0,395.0,390.0,406.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007104,S18977000071,18977,71,87,home,defense_1,3.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,4,78.0,1073.0,49.0,852.0,408.0,403.0,455.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007204,S18977000072,18977,72,87,home,defense_1,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,5,90.0,1085.0,12.0,864.0,457.0,452.0,467.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007304,S18977000073,18977,73,87,home,defense_1,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,9,6,107.0,1102.0,17.0,881.0,469.0,464.0,484.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007804,S18977000078,18977,78,87,home,defense_1,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,1,45.0,1147.0,45.0,926.0,739.0,734.0,782.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977007904,S18977000079,18977,79,87,home,defense_1,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,2,60.0,1162.0,15.0,941.0,784.0,779.0,797.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977008004,S18977000080,18977,80,87,home,defense_1,3.0,51.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,3,111.0,1213.0,51.0,992.0,799.0,794.0,848.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977008104,S18977000081,18977,81,87,home,defense_1,3.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,4,163.0,1265.0,52.0,1044.0,850.0,845.0,900.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977008204,S18977000082,18977,82,87,home,defense_1,3.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,5,169.0,1271.0,6.0,1050.0,902.0,897.0,906.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977008304,S18977000083,18977,83,87,home,defense_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,10,6,176.0,1278.0,7.0,1057.0,908.0,903.0,913.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10010
L18977000303,S18977000003,18977,3,91,home,forward_3,1.0,119.0,Full Strength,5v5,44.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,1,1,119.0,119.0,75.0,75.0,80.0,75.0,197.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977000403,S18977000004,18977,4,91,home,forward_3,1.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,1,2,146.0,146.0,27.0,102.0,199.0,194.0,224.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977001503,S18977000015,18977,15,91,home,forward_3,1.0,70.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,P100002,Kevin White,2,1,70.0,216.0,70.0,172.0,615.0,610.0,683.0,STR0004,P0001,VN0001,SIT0002,SL0005,N10010
L18977001603,S18977000016,18977,16,91,home,forward_3,1.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,2,2,75.0,221.0,5.0,177.0,685.0,680.0,688.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977001703,S18977000017,18977,17,91,home,forward_3,1.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,2,3,115.0,261.0,40.0,217.0,690.0,685.0,728.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002902,S18977000029,18977,29,91,home,forward_2,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,3,1,16.0,277.0,16.0,233.0,1036.0,1031.0,1050.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977003002,S18977000030,18977,30,91,home,forward_2,1.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,3,2,23.0,284.0,7.0,240.0,1052.0,1047.0,1057.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977003102,S18977000031,18977,31,91,home,forward_2,1.0,21.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,3,3,44.0,305.0,21.0,261.0,1059.0,1054.0,1078.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977003302,S18977000033,18977,33,91,home,forward_2,2.0,59.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,4,1,59.0,364.0,41.0,302.0,0.0,0.0,62.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977004202,S18977000042,18977,42,91,home,forward_2,2.0,13.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100002,Kevin White,5,1,13.0,377.0,13.0,315.0,388.0,383.0,399.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977004302,S18977000043,18977,43,91,home,forward_2,2.0,97.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,5,2,110.0,474.0,97.0,412.0,401.0,396.0,496.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005202,S18977000052,18977,52,91,home,forward_2,2.0,89.0,Full Strength,5v5,42.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,1,89.0,563.0,47.0,459.0,840.0,835.0,927.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005302,S18977000053,18977,53,91,home,forward_2,2.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,2,101.0,575.0,12.0,471.0,929.0,924.0,939.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005402,S18977000054,18977,54,91,home,forward_2,2.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,3,108.0,582.0,7.0,478.0,941.0,936.0,946.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005502,S18977000055,18977,55,91,home,forward_2,2.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,4,141.0,615.0,33.0,511.0,948.0,943.0,979.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005602,S18977000056,18977,56,91,home,forward_2,2.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,5,164.0,638.0,23.0,534.0,981.0,976.0,1002.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005702,S18977000057,18977,57,91,home,forward_2,2.0,1.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,6,165.0,639.0,1.0,535.0,1004.0,999.0,1003.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005802,S18977000058,18977,58,91,home,forward_2,2.0,4.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100002,Kevin White,6,7,169.0,643.0,4.0,539.0,1005.0,1000.0,1007.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977006502,S18977000065,18977,65,91,home,forward_2,3.0,120.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,7,1,120.0,763.0,100.0,639.0,198.0,193.0,316.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977006602,S18977000066,18977,66,91,home,forward_2,3.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,7,2,140.0,783.0,20.0,659.0,318.0,313.0,336.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977006702,S18977000067,18977,67,91,home,forward_2,3.0,41.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,7,3,181.0,824.0,41.0,700.0,338.0,333.0,377.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007602,S18977000076,18977,76,91,home,forward_2,3.0,49.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100002,Kevin White,8,1,49.0,873.0,49.0,749.0,625.0,620.0,672.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007702,S18977000077,18977,77,91,home,forward_2,3.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100002,Kevin White,8,2,114.0,938.0,65.0,814.0,674.0,669.0,737.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977008802,S18977000088,18977,88,91,home,forward_2,3.0,55.0,Away EmptyNet,5v6 Away EN,26.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,P100002,Kevin White,9,1,55.0,993.0,29.0,843.0,1025.0,1020.0,1078.0,STR0014,P0003,VN0001,SIT0001,SL0004,N10010
L18977000117,S18977000001,18977,1,99,away,goalie,1.0,64.0,Full Strength,5v5,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,1,64.0,64.0,42.0,42.0,0.0,0.0,67.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000217,S18977000002,18977,2,99,away,goalie,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,2,80.0,80.0,16.0,58.0,0.0,0.0,19.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000317,S18977000003,18977,3,99,away,goalie,1.0,119.0,Full Strength,5v5,44.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,3,199.0,199.0,75.0,133.0,80.0,75.0,197.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000417,S18977000004,18977,4,99,away,goalie,1.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,4,226.0,226.0,27.0,160.0,199.0,194.0,224.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000517,S18977000005,18977,5,99,away,goalie,1.0,130.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,5,356.0,356.0,110.0,270.0,226.0,221.0,354.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000617,S18977000006,18977,6,99,away,goalie,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,6,362.0,362.0,6.0,276.0,356.0,351.0,360.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000717,S18977000007,18977,7,99,away,goalie,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,7,371.0,371.0,9.0,285.0,362.0,357.0,369.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000817,S18977000008,18977,8,99,away,goalie,1.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,8,395.0,395.0,24.0,309.0,371.0,366.0,393.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977000917,S18977000009,18977,9,99,away,goalie,1.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,9,440.0,440.0,45.0,354.0,395.0,390.0,438.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977001017,S18977000010,18977,10,99,away,goalie,1.0,32.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,10,472.0,472.0,19.0,373.0,440.0,435.0,470.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977001117,S18977000011,18977,11,99,away,goalie,1.0,81.0,Away PowerPlay,4v5,29.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100096,Jared Wolf,1,11,553.0,553.0,52.0,425.0,472.0,467.0,551.0,STR0004,P0001,VN0002,SIT0002,SL0006,N10003
L18977001217,S18977000012,18977,12,99,away,goalie,1.0,11.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100096,Jared Wolf,1,12,564.0,564.0,11.0,436.0,553.0,548.0,562.0,STR0004,P0001,VN0002,SIT0002,SL0006,N10003
L18977001317,S18977000013,18977,13,99,away,goalie,1.0,29.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100096,Jared Wolf,1,13,593.0,593.0,29.0,465.0,564.0,559.0,591.0,STR0004,P0001,VN0002,SIT0002,SL0006,N10003
L18977001417,S18977000014,18977,14,99,away,goalie,1.0,22.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100096,Jared Wolf,1,14,615.0,615.0,22.0,487.0,593.0,588.0,613.0,STR0004,P0001,VN0002,SIT0002,SL0006,N10003
L18977001517,S18977000015,18977,15,99,away,goalie,1.0,70.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100096,Jared Wolf,1,15,685.0,685.0,70.0,557.0,615.0,610.0,683.0,STR0004,P0001,VN0002,SIT0002,SL0006,N10003
L18977001617,S18977000016,18977,16,99,away,goalie,1.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,16,690.0,690.0,5.0,562.0,685.0,680.0,688.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977001717,S18977000017,18977,17,99,away,goalie,1.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,17,730.0,730.0,40.0,602.0,690.0,685.0,728.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977001817,S18977000018,18977,18,99,away,goalie,1.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,18,823.0,823.0,93.0,695.0,730.0,725.0,821.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977001917,S18977000019,18977,19,99,away,goalie,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,19,846.0,846.0,23.0,718.0,823.0,818.0,844.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002017,S18977000020,18977,20,99,away,goalie,1.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,20,857.0,857.0,11.0,729.0,846.0,841.0,855.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002117,S18977000021,18977,21,99,away,goalie,1.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,21,879.0,879.0,22.0,751.0,857.0,852.0,877.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002217,S18977000022,18977,22,99,away,goalie,1.0,7.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,22,886.0,886.0,7.0,758.0,879.0,874.0,884.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002317,S18977000023,18977,23,99,away,goalie,1.0,77.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,23,963.0,963.0,77.0,835.0,886.0,881.0,961.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002417,S18977000024,18977,24,99,away,goalie,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,24,986.0,986.0,23.0,858.0,963.0,958.0,984.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002517,S18977000025,18977,25,99,away,goalie,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,25,995.0,995.0,9.0,867.0,986.0,981.0,993.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002617,S18977000026,18977,26,99,away,goalie,1.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,26,1007.0,1007.0,12.0,879.0,995.0,990.0,1005.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002717,S18977000027,18977,27,99,away,goalie,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,27,1013.0,1013.0,6.0,885.0,1007.0,1002.0,1011.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002817,S18977000028,18977,28,99,away,goalie,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,28,1036.0,1036.0,23.0,908.0,1013.0,1008.0,1034.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977002917,S18977000029,18977,29,99,away,goalie,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,29,1052.0,1052.0,16.0,924.0,1036.0,1031.0,1050.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977003017,S18977000030,18977,30,99,away,goalie,1.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,30,1059.0,1059.0,7.0,931.0,1052.0,1047.0,1057.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977003117,S18977000031,18977,31,99,away,goalie,1.0,21.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,1,31,1080.0,1080.0,21.0,952.0,1059.0,1054.0,1078.0,STR0001,P0001,VN0002,SIT0003,SL0006,N10003
L18977003317,S18977000033,18977,33,99,away,goalie,2.0,59.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100096,Jared Wolf,2,1,59.0,1139.0,41.0,993.0,0.0,0.0,62.0,STR0001,P0002,VN0002,SIT0003,SL0006,N10003
