event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898102069,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100101,PL1898110101,EC18981002069,TV1898102069,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,10.0,9.0,10.0,9.0,609.0,609.0,2991.0,2991.0,4791.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101204,Shot,Shot_Missed,Nelson,0,EV1898101205,Pass,Pass_Deflected,Nelson,0,0.0,2.0,34.0,47.0,27.0,42.0,save,0,0,0,307.0,439.0,340.0,522.0,0,20.0,8.0,3.0,1.0,2.0,134.0,1,0,0,0,0.0,1,9.0,5.0,88.0,104.0,0,,FO189813525,after_stoppage,3.0,0.0,-1.0,439.0,307.0,394.0,21.0,8.0,678.99,,,,,,1083.98,,,,,,678.99,678.99,678.99,1083.98,1083.98,1083.98
EV1898101623,18981,2,P02,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898100064,PL1898106401,EC18981001623,TV1898101623,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100132,10.0,5.0,10.0,5.0,605.0,605.0,1795.0,1795.0,2695.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101206,Turnover,Turnover_Giveaway,Nelson,1,EV1898101207,Possession,,Velodrome,0,2.0,1.0,30.0,51.0,24.0,45.0,save,0,0,0,303.0,443.0,337.0,525.0,0,24.0,11.0,7.0,2.0,2.0,31.0,0,1,0,0,0.0,3,2.0,1.0,4.0,3.0,0,,FO189813528,other,2.0,1.0,443.0,-1.0,390.0,303.0,25.0,4.0,968.0,710.99,,,,,521.98,,,,,,839.495,710.99,968.0,521.98,521.98,521.98
EV1898101627,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100063,PL1898106301,EC18981001627,TV1898101627,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100132,9.0,47.0,9.0,47.0,587.0,587.0,1813.0,1813.0,2713.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101216,Possession,,Nelson,1,EV1898101217,Pass,Pass_Deflected,Nelson,1,0.0,2.0,12.0,69.0,8.0,61.0,save,1,0,0,285.0,461.0,321.0,541.0,0,1.0,3.0,7.0,78.0,102.0,706.0,0,0,1,0,7.0,2,0.0,2.0,18.0,16.0,0,,FO189813544,after_stoppage,0.0,2.0,461.0,-1.0,372.0,285.0,13.0,2.0,842.0,699.99,,,,,521.98,,,,,,770.995,699.99,842.0,521.98,521.98,521.98
EV1898102072,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100099,PL1898109901,EC18981002072,TV1898102072,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100070",P100078,9.0,40.0,9.0,40.0,580.0,580.0,3020.0,3020.0,4820.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Hayden Perea,N20252026F,5.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101628,Play,Play_Offensive,Nelson,0,EV1898101629,Possession,,Nelson,0,5.0,1.0,5.0,76.0,3.0,66.0,save,0,0,0,278.0,468.0,316.0,546.0,0,8.0,8.0,14.0,10.0,11.0,133.0,0,0,0,0,0.0,1,7.0,5.0,7.0,5.0,0,,FO189813549,after_stoppage,5.0,1.0,-1.0,468.0,278.0,365.0,5.0,35.0,678.99,1000.98,,,,,1083.98,,,,,,839.985,678.99,1000.98,1083.98,1083.98,1083.98
EV1898101220,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100048,PL1898104801,EC18981001220,TV1898101220,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100119",P100201,9.0,23.0,9.0,23.0,563.0,563.0,637.0,637.0,637.0,0,0,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101638,Zone_Entry_Exit,Zone_Entry,Velodrome,0,EV1898101221,Turnover,Turnover_Giveaway,Nelson,1,1.0,1.0,20.0,12.0,22.0,15.0,save,0,0,0,261.0,485.0,298.0,564.0,0,1.0,1.0,1.0,1.0,6.0,548.0,1,0,0,0,0.0,1,6.0,7.0,17.0,18.0,0,,FO189813567,after_stoppage,1.0,1.0,485.0,-1.0,348.0,261.0,22.0,18.0,684.99,823.99,,,,,555.99,,,,,,754.49,684.99,823.99,555.99,555.99,555.99
EV1898102087,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100107,PL1898110701,EC18981002087,TV1898102087,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100039",P100078,8.0,40.0,8.0,40.0,520.0,520.0,3080.0,3080.0,4880.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101662,Possession,,Nelson,0,EV1898102088,Pass,Pass_Missed,Velodrome,1,1.0,0.0,6.0,1.0,5.0,6.0,save,0,0,0,218.0,528.0,244.0,618.0,0,3.0,8.0,6.0,13.0,23.0,214.0,0,0,1,0,3.0,1,2.0,7.0,43.0,54.0,0,,FO189813621,after_stoppage,1.0,0.0,-1.0,528.0,218.0,305.0,1.0,6.0,678.99,736.99,,,,,1083.98,,,,,,707.99,678.99,736.99,1083.98,1083.98,1083.98
EV1898101243,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100024,PL1898102401,EC18981001243,TV1898101243,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100078",P100161,8.0,19.0,8.0,19.0,499.0,499.0,701.0,701.0,701.0,0,0,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102099,Rebound,Rebound_TeamRecovered,Velodrome,0,EV1898101244,Possession,,Nelson,1,3.0,0.0,7.0,3.0,10.0,3.0,save,0,0,0,197.0,549.0,226.0,636.0,0,10.0,7.0,14.0,39.0,54.0,652.0,0,0,1,0,1.0,1,17.0,15.0,21.0,18.0,0,,FO189813639,after_stoppage,3.0,0.0,549.0,-1.0,284.0,197.0,15.0,24.0,711.0,968.98,,,,,360.99,,,,,,839.99,711.0,968.98,360.99,360.99,360.99
EV1898101668,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100073,PL1898107301,EC18981001668,TV1898101668,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100159,8.0,9.0,8.0,9.0,489.0,489.0,1911.0,1911.0,2811.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101250,Possession,,Nelson,1,EV1898101669,Possession,,Nelson,1,2.0,1.0,3.0,3.0,5.0,4.0,save,0,0,0,187.0,559.0,212.0,650.0,0,5.0,5.0,5.0,2.0,2.0,25.0,0,1,0,0,0.0,4,5.0,6.0,10.0,14.0,0,,FO189813653,after_stoppage,2.0,1.0,559.0,-1.0,274.0,187.0,25.0,14.0,628.0,568.99,,,,,497.0,,,,,,598.495,568.99,628.0,497.0,497.0,497.0
EV1898102117,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100106,PL1898110601,EC18981002117,TV1898102117,Nelson,N10004,Velodrome,N10010,0.0,P100066,P100001,7.0,29.0,7.0,29.0,449.0,449.0,3151.0,3151.0,4951.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101688,Zone_Entry_Exit,Zone_Entry,Nelson,1,EV1898101270,Play,Play_Defensive,Nelson,1,1.0,1.0,5.0,26.0,6.0,27.0,save,0,0,0,147.0,599.0,161.0,701.0,0,1.0,1.0,8.0,12.0,12.0,108.0,0,1,1,0,1.0,3,5.0,4.0,40.0,51.0,0,,FO189813704,after_stoppage,1.0,1.0,599.0,-1.0,234.0,147.0,26.0,5.0,507.99,,,,,,526.99,,,,,,507.99,507.99,507.99,526.99,526.99,526.99
EV1898101694,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100087,PL1898108701,EC18981001694,TV1898101694,Nelson,N10004,Velodrome,N10010,0.0,"P100074,P100078",P100159,7.0,2.0,7.0,2.0,422.0,422.0,1978.0,1978.0,2878.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Josh Cronk,N20252026F,5.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101284,Possession,,Nelson,1,EV1898101695,Shot,Shot_BlockedSameTeam,Nelson,1,0.0,1.0,6.0,22.0,9.0,26.0,save,0,0,0,120.0,626.0,129.0,733.0,0,7.0,7.0,11.0,1.0,15.0,397.0,1,0,1,0,1.0,7,4.0,6.0,27.0,32.0,0,,FO189813736,after_stoppage,0.0,1.0,626.0,-1.0,207.0,120.0,22.0,10.0,781.97,846.98,,,,,470.0,,,,,,814.475,781.97,846.98,470.0,470.0,470.0
EV1898101293,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100019,PL1898101901,EC18981001293,TV1898101293,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,6.0,27.0,6.0,27.0,387.0,387.0,813.0,813.0,813.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102146,Possession,,Nelson,0,EV1898101712,Play,Play_Offensive,Nelson,0,2.0,1.0,41.0,25.0,55.0,30.0,save,0,0,0,85.0,661.0,85.0,777.0,0,5.0,7.0,4.0,5.0,5.0,272.0,0,1,0,0,0.0,1,5.0,5.0,35.0,44.0,0,,FO189813780,after_stoppage,2.0,1.0,-1.0,661.0,85.0,172.0,25.0,25.0,481.99,,,,,,771.98,,,,,,481.99,481.99,481.99,771.98,771.98,771.98
EV1898102162,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100110,PL1898111001,EC18981002162,TV1898102162,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100201,5.0,39.0,5.0,39.0,339.0,339.0,3261.0,3261.0,5061.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101740,Turnover,Turnover_Giveaway,Nelson,1,EV1898102163,Possession,,Nelson,1,0.0,3.0,15.0,7.0,10.0,13.0,save,0,0,0,37.0,709.0,17.0,845.0,0,0.0,3.0,4.0,2.0,2.0,23.0,0,1,0,0,0.0,4,0.0,1.0,48.0,68.0,0,,FO189813848,after_stoppage,0.0,0.0,709.0,-1.0,124.0,37.0,23.0,11.0,634.98,,,,,,420.99,,,,,,634.98,634.98,634.98,420.99,420.99,420.99
EV1898101321,18981,1,P01,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1898100029,PL1898102901,EC18981001321,TV1898101321,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,5.0,5.0,5.0,5.0,305.0,305.0,895.0,895.0,895.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102170,DeadIce,,Velodrome,1,EV1898101322,Zone_Entry_Exit,Zone_Entry,Velodrome,1,19.0,1.0,3.0,19.0,2.0,4.0,goal,0,0,0,3.0,743.0,3.0,859.0,0,22.0,5.0,27.0,1.0,3.0,90.0,1,0,0,0,0.0,4,30.0,11.0,34.0,14.0,0,,FO189813862,after_goal,19.0,1.0,-1.0,743.0,3.0,90.0,19.0,3.0,324.99,,,,,,373.99,,,,,,324.99,324.99,324.99,373.99,373.99,373.99
EV1898101746,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100085,PL1898108501,EC18981001746,TV1898101746,Nelson,N10004,Velodrome,N10010,0.0,P100066,P100201,4.0,59.0,4.0,59.0,299.0,299.0,2101.0,2101.0,3001.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101326,DeadIce,,Velodrome,0,EV1898101747,Zone_Entry_Exit,Zone_Entry,Nelson,1,3.0,1.0,4.0,3.0,4.0,4.0,save,1,0,0,84.0,3.0,121.0,3.0,0,5.0,5.0,33.0,12.0,41.0,917.0,0,0,1,0,2.0,1,6.0,6.0,6.0,6.0,0,,FO189813868,after_stoppage,3.0,1.0,749.0,3.0,84.0,-1.0,3.0,30.0,346.99,,,,,,379.99,,,,,,346.99,346.99,346.99,379.99,379.99,379.99
EV1898102171,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100082,PL1898108201,EC18981002171,TV1898102171,Nelson,N10004,Velodrome,N10010,0.0,"P100070,P100161",P100001,4.0,58.0,4.0,58.0,298.0,298.0,3302.0,3302.0,5102.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101747,Zone_Entry_Exit,Zone_Entry,Nelson,0,EV1898102172,Pass,Pass_Completed,Velodrome,1,0.0,1.0,3.0,4.0,2.0,6.0,save,0,0,0,83.0,4.0,119.0,5.0,0,0.0,1.0,34.0,2.0,3.0,40.0,0,0,0,0,0.0,1,1.0,2.0,1.0,2.0,0,,FO189813870,after_stoppage,1.0,0.0,4.0,750.0,-1.0,83.0,4.0,29.0,647.98,250.99,,,,,297.99,,,,,,449.485,250.99,647.98,297.99,297.99,297.99
EV1898101327,18981,1,P01,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1898100041,PL1898104101,EC18981001327,TV1898101327,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,4.0,37.0,4.0,37.0,277.0,277.0,923.0,923.0,923.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102180,Zone_Entry_Exit,Zone_Entry,Nelson,0,EV1898101443,Intermission,,Nelson,0,3.0,0.0,7.0,18.0,15.0,18.0,save,0,0,0,62.0,25.0,99.0,25.0,0,3.0,1.0,9.0,2.0,2.0,25.0,0,1,0,0,0.0,1,7.0,5.0,21.0,20.0,0,,FO189813890,after_goal,0.0,0.0,25.0,771.0,-1.0,62.0,25.0,8.0,297.99,,,,,,346.99,,,,,,297.99,297.99,297.99,346.99,346.99,346.99
EV1898102189,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100088,PL1898108801,EC18981002189,TV1898102189,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100119",P100161,4.0,10.0,4.0,10.0,250.0,250.0,3350.0,3350.0,5150.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101343,Possession,,Velodrome,0,EV1898101344,Turnover,Turnover_Giveaway,Velodrome,0,1.0,1.0,20.0,18.0,32.0,11.0,save,0,0,0,35.0,52.0,65.0,59.0,0,8.0,3.0,8.0,37.0,37.0,790.0,0,1,0,0,0.0,1,1.0,2.0,27.0,34.0,0,,FO189813924,after_stoppage,1.0,1.0,798.0,52.0,35.0,-1.0,18.0,34.0,593.98,495.99,,,,,250.99,,,,,,544.985,495.99,593.98,250.99,250.99,250.99
EV1898101766,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100076,PL1898107601,EC18981001766,TV1898101766,Nelson,N10004,Velodrome,N10010,0.0,"P100070,P100201",P100066,4.0,7.0,4.0,7.0,247.0,247.0,2153.0,2153.0,3053.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101345,Zone_Entry_Exit,Zone_Keepin,Nelson,0,EV1898101767,Possession,,Velodrome,1,2.0,1.0,17.0,21.0,29.0,14.0,save,0,0,0,32.0,55.0,62.0,62.0,0,11.0,6.0,11.0,2.0,2.0,22.0,0,1,0,0,0.0,1,2.0,2.0,3.0,3.0,0,,FO189813927,after_stoppage,2.0,1.0,55.0,801.0,-1.0,32.0,21.0,31.0,647.98,325.99,,,,,292.99,,,,,,486.985,325.99,647.98,292.99,292.99,292.99
EV1898101789,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100068,PL1898106801,EC18981001789,TV1898101789,Nelson,N10004,Velodrome,N10010,0.0,P100201,P100078,3.0,12.0,3.0,12.0,192.0,192.0,2208.0,2208.0,3108.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101378,Possession,,Nelson,0,EV1898101379,Pass,Pass_Missed,Nelson,0,3.0,1.0,19.0,11.0,21.0,12.0,save,0,0,0,,23.0,,29.0,0,13.0,14.0,6.0,2.0,2.0,24.0,0,1,0,0,0.0,1,6.0,3.0,55.0,91.0,0,,FO189814018,after_stoppage,3.0,1.0,110.0,23.0,-1.0,-1.0,8.0,48.0,179.99,,,,,,395.98,,,,,,179.99,179.99,179.99,395.98,395.98,395.98
EV1898102221,18981,3,P03,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898100130,PL1898113001,EC18981002221,TV1898102221,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100001,2.0,54.0,2.0,54.0,174.0,174.0,3426.0,3426.0,5226.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101799,Possession,,Nelson,1,EV1898101800,Shot,Shot_OnNetSaved,Nelson,1,0.0,1.0,1.0,29.0,1.0,32.0,save,0,0,0,,41.0,,49.0,0,2.0,4.0,8.0,2.0,10.0,414.0,0,0,1,0,1.0,7,2.0,5.0,18.0,20.0,0,,FO189814038,other,0.0,1.0,41.0,128.0,-1.0,-1.0,26.0,30.0,130.99,302.97,,,,,200.99,,,,,,216.98,130.99,302.97,200.99,200.99,200.99
EV1898101399,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100037,PL1898103701,EC18981001399,TV1898101399,Nelson,N10004,Velodrome,N10010,0.0,"P100105,P100201",P100078,2.0,0.0,2.0,0.0,120.0,120.0,1080.0,1080.0,1080.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102243,Possession,,Nelson,0,EV1898101400,Pass,Pass_Completed,Velodrome,1,1.0,1.0,10.0,33.0,14.0,38.0,save,0,0,0,,95.0,,115.0,0,4.0,4.0,4.0,3.0,3.0,56.0,0,1,0,0,0.0,1,4.0,3.0,54.0,66.0,0,,FO189814104,after_stoppage,1.0,1.0,182.0,95.0,-1.0,-1.0,24.0,2.0,107.99,131.99,,,,,298.98,,,,,,119.99,107.99,131.99,298.98,298.98,298.98
EV1898102247,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100120,PL1898112001,EC18981002247,TV1898102247,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100198",P100078,1.0,37.0,1.0,37.0,97.0,97.0,3503.0,3503.0,5303.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101843,Play,Play_Defensive,Velodrome,1,EV1898101409,Faceoff,Faceoff_AfterStoppage,Nelson,0,0.0,2.0,16.0,13.0,21.0,11.0,save,0,0,0,,118.0,,140.0,0,3.0,3.0,7.0,2.0,2.0,21.0,0,1,0,0,0.0,8,7.0,4.0,23.0,25.0,0,,FO189814129,after_stoppage,3.0,0.0,205.0,118.0,-1.0,-1.0,13.0,40.0,113.99,106.99,,,,,274.98,,,,,,110.49,106.99,113.99,274.98,274.98,274.98
