game_id,game_date,home_team,away_team,official_home_goals,official_away_goals,official_total_goals,game_url,tracking_status,tracking_pct,events_row_count,shifts_row_count,player_id_fill_pct,goal_events,periods_covered,tracking_start_period,tracking_start_time,tracking_end_period,tracking_end_time,is_loaded,goals_in_stats,goal_match,player_count,issues,suspicious_stats_flag,suspicious_stats_count,suspicious_stats_summary
17933,2024-09-01 00:00:00,Outlaws,HollowBrook,1,7,8,https://www.noradhockey.com/event/17933/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17931,2024-08-25 00:00:00,Ace,Platinum,5,12,17,https://www.noradhockey.com/event/17931/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17930,2024-08-25 00:00:00,Orphans,OS Offices,1,6,7,https://www.noradhockey.com/event/17930/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17929,2024-08-25 00:00:00,Outlaws,AMOS,1,6,7,https://www.noradhockey.com/event/17929/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17928,2024-08-25 00:00:00,HollowBrook,Nelson,6,4,10,https://www.noradhockey.com/event/17928/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17926,2024-08-18 00:00:00,Orphans,Triple J,1,6,7,https://www.noradhockey.com/event/17926/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17925,2024-08-18 00:00:00,Outlaws,Platinum,2,6,8,https://www.noradhockey.com/event/17925/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17924,2024-08-18 00:00:00,HollowBrook,OS Offices,6,2,8,https://www.noradhockey.com/event/17924/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17923,2024-08-18 00:00:00,Nelson,AMOS,0,6,6,https://www.noradhockey.com/event/17923/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17921,2024-08-11 00:00:00,Outlaws,Ace,4,5,9,https://www.noradhockey.com/event/17921/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17920,2024-08-11 00:00:00,HollowBrook,Triple J,2,2,4,https://www.noradhockey.com/event/17920/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17919,2024-08-11 00:00:00,Nelson,Platinum,3,8,11,https://www.noradhockey.com/event/17919/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17918,2024-08-11 00:00:00,AMOS,OS Offices,4,5,9,https://www.noradhockey.com/event/17918/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10019,2024-05-12 00:00:00,HollowBrook,AMOS,3,0,3,https://www.noradhockey.com/event/event-12/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10018,2024-05-11 00:00:00,OS Offices,AMOS,3,4,7,https://www.noradhockey.com/event/event-11/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10036,2024-05-09 00:00:00,HollowBrook,OS Offices,2,1,3,https://www.noradhockey.com/event/event-5/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10017,2024-05-08 00:00:00,AMOS,Nelson,7,4,11,https://www.noradhockey.com/event/event-10/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10016,2024-05-05 00:00:00,Platinum,AMOS,2,6,8,https://www.noradhockey.com/event/event-8/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10046,2024-05-05 00:00:00,Nelson,Triple J,4,1,5,https://www.noradhockey.com/event/event-9/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10052,2024-05-02 00:00:00,OS Offices,Platinum,5,4,9,https://www.noradhockey.com/event/event-4/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10035,2024-05-02 00:00:00,Nelson,HollowBrook,2,6,8,https://www.noradhockey.com/event/event-3/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10015,2024-04-30 00:00:00,Orphans,AMOS,4,5,9,https://www.noradhockey.com/event/event-6/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10003,2024-04-30 00:00:00,Triple J,Ace,6,4,10,https://www.noradhockey.com/event/event-7/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10014,2024-04-28 00:00:00,AMOS,HollowBrook,2,4,6,https://www.noradhockey.com/event/event/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10045,2024-04-28 00:00:00,Orphans,Nelson,3,5,8,https://www.noradhockey.com/event/nelson-company/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
10051,2024-04-28 00:00:00,OS Offices,Triple J,6,2,8,https://www.noradhockey.com/event/event-2/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
16894,2024-04-21 00:00:00,HollowBrook,Ace,10,4,14,https://www.noradhockey.com/event/16894/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
