table_name,table_type,column_name,data_type
fact_event_chains,BASE TABLE,event_id,text
fact_event_chains,BASE TABLE,event_type,text
fact_event_chains,BASE TABLE,event_detail,text
fact_event_chains,BASE TABLE,player_id,text
fact_event_chains,BASE TABLE,sequence_position,bigint
fact_event_chains,BASE TABLE,_export_timestamp,text
fact_event_players,BASE TABLE,event_player_key,text
fact_event_players,BASE TABLE,game_id,bigint
fact_event_players,BASE TABLE,event_id,text
fact_event_players,BASE TABLE,event_index,bigint
fact_event_players,BASE TABLE,player_id,text
fact_event_players,BASE TABLE,player_role,text
fact_event_players,BASE TABLE,player_game_number,bigint
fact_event_players,BASE TABLE,sequence_key,text
fact_event_players,BASE TABLE,play_key,text
fact_event_players,BASE TABLE,event_chain_key,text
fact_event_players,BASE TABLE,tracking_event_key,text
fact_event_players,BASE TABLE,period_id,text
fact_event_players,BASE TABLE,event_type_id,text
fact_event_players,BASE TABLE,event_detail_id,text
fact_event_players,BASE TABLE,event_detail_2_id,text
fact_event_players,BASE TABLE,home_team_id,text
fact_event_players,BASE TABLE,away_team_id,text
fact_event_players,BASE TABLE,player_team_id,text
fact_event_players,BASE TABLE,play_detail_id,text
fact_event_players,BASE TABLE,play_detail_2_id,text
fact_event_players,BASE TABLE,linked_event_index_flag,bigint
fact_event_players,BASE TABLE,event_type,text
fact_event_players,BASE TABLE,period,bigint
fact_event_players,BASE TABLE,home_team,text
fact_event_players,BASE TABLE,away_team,text
fact_event_players,BASE TABLE,strength,text
fact_event_players,BASE TABLE,event_team_zone,text
fact_event_players,BASE TABLE,event_start_min,bigint
fact_event_players,BASE TABLE,event_start_sec,bigint
fact_event_players,BASE TABLE,event_end_min,bigint
fact_event_players,BASE TABLE,event_end_sec,bigint
fact_event_players,BASE TABLE,event_detail,text
fact_event_players,BASE TABLE,event_detail_2,text
fact_event_players,BASE TABLE,event_successful,boolean
fact_event_players,BASE TABLE,is_highlight,bigint
fact_event_players,BASE TABLE,puck_x_1,double precision
fact_event_players,BASE TABLE,puck_y_1,double precision
fact_event_players,BASE TABLE,puck_x_2,double precision
fact_event_players,BASE TABLE,puck_y_2,double precision
fact_event_players,BASE TABLE,role_abrev_binary,text
fact_event_players,BASE TABLE,player_name,text
fact_event_players,BASE TABLE,play_detail1,text
fact_event_players,BASE TABLE,play_detail_2,text
fact_event_players,BASE TABLE,play_detail_successful,text
fact_event_players,BASE TABLE,pressured_pressurer,bigint
fact_event_players,BASE TABLE,side_of_puck,text
fact_event_players,BASE TABLE,player_x_1,double precision
fact_event_players,BASE TABLE,player_y_1,double precision
fact_event_players,BASE TABLE,puck_x_3,double precision
fact_event_players,BASE TABLE,puck_y_3,double precision
fact_event_players,BASE TABLE,puck_x_4,double precision
fact_event_players,BASE TABLE,puck_y_4,double precision
fact_event_players,BASE TABLE,puck_x_5,double precision
fact_event_players,BASE TABLE,puck_y_5,double precision
fact_event_players,BASE TABLE,puck_x_6,double precision
fact_event_players,BASE TABLE,puck_y_6,double precision
fact_event_players,BASE TABLE,puck_x_7,double precision
fact_event_players,BASE TABLE,puck_y_7,double precision
fact_event_players,BASE TABLE,puck_x_8,double precision
fact_event_players,BASE TABLE,puck_y_8,double precision
fact_event_players,BASE TABLE,puck_x_9,double precision
fact_event_players,BASE TABLE,puck_y_9,double precision
fact_event_players,BASE TABLE,puck_x_10,double precision
fact_event_players,BASE TABLE,puck_y_10,double precision
fact_event_players,BASE TABLE,player_x_2,double precision
fact_event_players,BASE TABLE,player_y_2,double precision
fact_event_players,BASE TABLE,player_x_3,double precision
fact_event_players,BASE TABLE,player_y_3,double precision
fact_event_players,BASE TABLE,player_x_4,double precision
fact_event_players,BASE TABLE,player_y_4,double precision
fact_event_players,BASE TABLE,player_x_5,double precision
fact_event_players,BASE TABLE,player_y_5,double precision
fact_event_players,BASE TABLE,player_x_6,double precision
fact_event_players,BASE TABLE,player_y_6,double precision
fact_event_players,BASE TABLE,player_x_7,double precision
fact_event_players,BASE TABLE,player_y_7,double precision
fact_event_players,BASE TABLE,player_x_8,double precision
fact_event_players,BASE TABLE,player_y_8,double precision
fact_event_players,BASE TABLE,player_x_9,double precision
fact_event_players,BASE TABLE,player_y_9,double precision
fact_event_players,BASE TABLE,player_x_10,double precision
fact_event_players,BASE TABLE,player_y_10,double precision
fact_event_players,BASE TABLE,net_x,bigint
fact_event_players,BASE TABLE,net_y,bigint
fact_event_players,BASE TABLE,time_start_total_seconds,bigint
fact_event_players,BASE TABLE,time_end_total_seconds,bigint
fact_event_players,BASE TABLE,duration,bigint
fact_event_players,BASE TABLE,event_running_start,bigint
fact_event_players,BASE TABLE,event_running_end,bigint
fact_event_players,BASE TABLE,period_start_total_running_seconds,bigint
fact_event_players,BASE TABLE,running_video_time,bigint
fact_event_players,BASE TABLE,running_intermission_duration,bigint
fact_event_players,BASE TABLE,team_venue,text
fact_event_players,BASE TABLE,player_team,text
fact_event_players,BASE TABLE,home_team_zone,text
fact_event_players,BASE TABLE,away_team_zone,text
fact_event_players,BASE TABLE,is_goal,bigint
fact_event_players,BASE TABLE,season_id,text
fact_event_players,BASE TABLE,position_id,bigint
fact_event_players,BASE TABLE,shot_type_id,text
fact_event_players,BASE TABLE,zone_entry_type_id,text
fact_event_players,BASE TABLE,zone_exit_type_id,text
fact_event_players,BASE TABLE,stoppage_type_id,text
fact_event_players,BASE TABLE,giveaway_type_id,text
fact_event_players,BASE TABLE,takeaway_type_id,text
fact_event_players,BASE TABLE,turnover_type_id,text
fact_event_players,BASE TABLE,pass_type_id,text
fact_event_players,BASE TABLE,time_bucket_id,text
fact_event_players,BASE TABLE,strength_id,text
fact_event_players,BASE TABLE,player_rating,bigint
fact_event_players,BASE TABLE,cycle_key,text
fact_event_players,BASE TABLE,is_cycle,bigint
fact_event_players,BASE TABLE,venue_id,text
fact_event_players,BASE TABLE,success_id,text
fact_event_players,BASE TABLE,zone_id,text
fact_event_players,BASE TABLE,team_id,text
fact_event_players,BASE TABLE,game_state_id,text
fact_event_players,BASE TABLE,competition_tier_id,text
fact_event_players,BASE TABLE,turnover_quality_id,text
fact_event_players,BASE TABLE,turnover_weight,text
fact_event_players,BASE TABLE,turnover_zone_multiplier,text
fact_event_players,BASE TABLE,turnover_category,text
fact_event_players,BASE TABLE,shift_id,text
fact_event_players,BASE TABLE,time_to_next_event,bigint
fact_event_players,BASE TABLE,time_from_last_event,bigint
fact_event_players,BASE TABLE,time_to_next_goal_for,bigint
fact_event_players,BASE TABLE,time_to_next_goal_against,bigint
fact_event_players,BASE TABLE,time_from_last_goal_for,bigint
fact_event_players,BASE TABLE,time_from_last_goal_against,bigint
fact_event_players,BASE TABLE,time_to_next_stoppage,bigint
fact_event_players,BASE TABLE,time_from_last_stoppage,bigint
fact_event_players,BASE TABLE,player_toi,bigint
fact_event_players,BASE TABLE,team_on_ice_toi_avg,double precision
fact_event_players,BASE TABLE,team_on_ice_toi_min,bigint
fact_event_players,BASE TABLE,team_on_ice_toi_max,bigint
fact_event_players,BASE TABLE,opp_on_ice_toi_avg,double precision
fact_event_players,BASE TABLE,opp_on_ice_toi_min,bigint
fact_event_players,BASE TABLE,opp_on_ice_toi_max,bigint
fact_event_players,BASE TABLE,event_team_avg_rating,double precision
fact_event_players,BASE TABLE,opp_team_avg_rating,double precision
fact_event_players,BASE TABLE,rating_vs_opp,double precision
fact_events,BASE TABLE,event_id,text
fact_events,BASE TABLE,game_id,bigint
fact_events,BASE TABLE,period,bigint
fact_events,BASE TABLE,period_id,text
fact_events,BASE TABLE,event_type,text
fact_events,BASE TABLE,event_type_id,text
fact_events,BASE TABLE,event_detail,text
fact_events,BASE TABLE,event_detail_id,text
fact_events,BASE TABLE,event_detail_2,text
fact_events,BASE TABLE,event_detail_2_id,text
fact_events,BASE TABLE,event_successful,boolean
fact_events,BASE TABLE,success_id,text
fact_events,BASE TABLE,event_team_zone,text
fact_events,BASE TABLE,event_zone_id,text
fact_events,BASE TABLE,sequence_key,text
fact_events,BASE TABLE,play_key,text
fact_events,BASE TABLE,event_chain_key,text
fact_events,BASE TABLE,tracking_event_key,text
fact_events,BASE TABLE,home_team,text
fact_events,BASE TABLE,home_team_id,text
fact_events,BASE TABLE,away_team,text
fact_events,BASE TABLE,away_team_id,text
fact_events,BASE TABLE,duration,bigint
fact_events,BASE TABLE,event_player_ids,text
fact_events,BASE TABLE,opp_player_ids,text
fact_events,BASE TABLE,event_start_min,bigint
fact_events,BASE TABLE,event_start_sec,bigint
fact_events,BASE TABLE,event_end_min,bigint
fact_events,BASE TABLE,event_end_sec,bigint
fact_events,BASE TABLE,time_start_total_seconds,bigint
fact_events,BASE TABLE,time_end_total_seconds,bigint
fact_events,BASE TABLE,event_running_start,bigint
fact_events,BASE TABLE,event_running_end,bigint
fact_events,BASE TABLE,running_video_time,bigint
fact_events,BASE TABLE,period_start_total_running_seconds,bigint
fact_events,BASE TABLE,running_intermission_duration,bigint
fact_events,BASE TABLE,team_venue,text
fact_events,BASE TABLE,player_team,text
fact_events,BASE TABLE,home_team_zone,text
fact_events,BASE TABLE,away_team_zone,text
fact_events,BASE TABLE,player_role,text
fact_events,BASE TABLE,side_of_puck,text
fact_events,BASE TABLE,role_number,bigint
fact_events,BASE TABLE,role_abrev,text
fact_events,BASE TABLE,player_game_number,bigint
fact_events,BASE TABLE,strength,text
fact_events,BASE TABLE,play_detail1,text
fact_events,BASE TABLE,play_detail_2,text
fact_events,BASE TABLE,play_detail_successful,text
fact_events,BASE TABLE,pressured_pressurer,bigint
fact_events,BASE TABLE,is_goal,bigint
fact_events,BASE TABLE,is_highlight,bigint
fact_events,BASE TABLE,player_name,text
fact_events,BASE TABLE,season_id,text
fact_events,BASE TABLE,position_id,bigint
fact_events,BASE TABLE,shot_type_id,text
fact_events,BASE TABLE,zone_entry_type_id,text
fact_events,BASE TABLE,zone_exit_type_id,text
fact_events,BASE TABLE,stoppage_type_id,text
fact_events,BASE TABLE,giveaway_type_id,text
fact_events,BASE TABLE,takeaway_type_id,text
fact_events,BASE TABLE,turnover_type_id,text
fact_events,BASE TABLE,pass_type_id,text
fact_events,BASE TABLE,time_bucket_id,text
fact_events,BASE TABLE,strength_id,text
fact_events,BASE TABLE,player_rating,bigint
fact_events,BASE TABLE,cycle_key,text
fact_events,BASE TABLE,is_cycle,bigint
fact_events,BASE TABLE,is_rebound,bigint
fact_events,BASE TABLE,is_zone_entry,bigint
fact_events,BASE TABLE,is_zone_exit,bigint
fact_events,BASE TABLE,is_controlled_entry,bigint
fact_events,BASE TABLE,is_carried_entry,bigint
fact_events,BASE TABLE,is_controlled_exit,bigint
fact_events,BASE TABLE,is_carried_exit,bigint
fact_events,BASE TABLE,is_rush,bigint
fact_events,BASE TABLE,is_save,bigint
fact_events,BASE TABLE,is_turnover,bigint
fact_events,BASE TABLE,is_giveaway,bigint
fact_events,BASE TABLE,is_bad_giveaway,bigint
fact_events,BASE TABLE,is_takeaway,bigint
fact_events,BASE TABLE,is_faceoff,bigint
fact_events,BASE TABLE,is_penalty,bigint
fact_events,BASE TABLE,is_blocked_shot,bigint
fact_events,BASE TABLE,is_missed_shot,bigint
fact_events,BASE TABLE,is_deflected,bigint
fact_events,BASE TABLE,is_tipped,bigint
fact_events,BASE TABLE,is_sog,bigint
fact_events,BASE TABLE,is_corsi,bigint
fact_events,BASE TABLE,is_fenwick,bigint
fact_events,BASE TABLE,shot_outcome_id,text
fact_events,BASE TABLE,pass_outcome_id,text
fact_events,BASE TABLE,save_outcome_id,text
fact_events,BASE TABLE,zone_outcome_id,text
fact_events,BASE TABLE,is_scoring_chance,bigint
fact_events,BASE TABLE,is_high_danger,bigint
fact_events,BASE TABLE,is_pressured,bigint
fact_events,BASE TABLE,danger_level,text
fact_events,BASE TABLE,danger_level_id,text
fact_events,BASE TABLE,scoring_chance_key,text
fact_events,BASE TABLE,prev_event_id,text
fact_events,BASE TABLE,prev_event_type,text
fact_events,BASE TABLE,prev_event_detail,text
fact_events,BASE TABLE,prev_event_team,text
fact_events,BASE TABLE,prev_event_same_team,bigint
fact_events,BASE TABLE,next_event_id,text
fact_events,BASE TABLE,next_event_type,text
fact_events,BASE TABLE,next_event_detail,text
fact_events,BASE TABLE,next_event_team,text
fact_events,BASE TABLE,next_event_same_team,bigint
fact_events,BASE TABLE,time_since_prev,bigint
fact_events,BASE TABLE,time_to_next,bigint
fact_events,BASE TABLE,time_to_next_sog,bigint
fact_events,BASE TABLE,time_since_last_sog,bigint
fact_events,BASE TABLE,events_to_next_sog,bigint
fact_events,BASE TABLE,events_since_last_sog,bigint
fact_events,BASE TABLE,next_sog_result,text
fact_events,BASE TABLE,led_to_sog,bigint
fact_events,BASE TABLE,is_pre_shot_event,bigint
fact_events,BASE TABLE,is_shot_assist,bigint
fact_events,BASE TABLE,time_to_next_goal,bigint
fact_events,BASE TABLE,time_since_last_goal,bigint
fact_events,BASE TABLE,events_to_next_goal,bigint
fact_events,BASE TABLE,events_since_last_goal,bigint
fact_events,BASE TABLE,led_to_goal,bigint
fact_events,BASE TABLE,time_since_zone_entry,bigint
fact_events,BASE TABLE,events_since_zone_entry,bigint
fact_events,BASE TABLE,time_since_zone_exit,bigint
fact_events,BASE TABLE,sequence_event_num,bigint
fact_events,BASE TABLE,sequence_total_events,bigint
fact_events,BASE TABLE,sequence_duration,bigint
fact_events,BASE TABLE,is_sequence_first,bigint
fact_events,BASE TABLE,is_sequence_last,bigint
fact_events,BASE TABLE,sequence_has_sog,bigint
fact_events,BASE TABLE,sequence_has_goal,bigint
fact_events,BASE TABLE,sequence_shot_count,bigint
fact_events,BASE TABLE,consecutive_team_events,bigint
fact_events,BASE TABLE,time_since_possession_change,bigint
fact_events,BASE TABLE,events_since_possession_change,bigint
fact_events,BASE TABLE,time_since_faceoff,bigint
fact_events,BASE TABLE,events_since_faceoff,bigint
fact_events,BASE TABLE,is_rush_calculated,bigint
fact_events,BASE TABLE,time_from_entry_to_shot,bigint
fact_events,BASE TABLE,game_state_id,text
fact_events,BASE TABLE,competition_tier_id,text
fact_events,BASE TABLE,turnover_quality_id,text
fact_events,BASE TABLE,turnover_weight,text
fact_events,BASE TABLE,turnover_zone_multiplier,text
fact_events,BASE TABLE,turnover_category,text
fact_events,BASE TABLE,shift_id,text
fact_events,BASE TABLE,time_to_next_event,bigint
fact_events,BASE TABLE,time_from_last_event,bigint
fact_events,BASE TABLE,time_to_next_goal_for,bigint
fact_events,BASE TABLE,time_to_next_goal_against,bigint
fact_events,BASE TABLE,time_from_last_goal_for,bigint
fact_events,BASE TABLE,time_from_last_goal_against,bigint
fact_events,BASE TABLE,time_to_next_stoppage,bigint
fact_events,BASE TABLE,time_from_last_stoppage,bigint
fact_events,BASE TABLE,event_player_1_toi,double precision
fact_events,BASE TABLE,opp_player_1_toi,double precision
fact_events,BASE TABLE,event_player_2_toi,double precision
fact_events,BASE TABLE,opp_player_2_toi,double precision
fact_events,BASE TABLE,event_player_3_toi,double precision
fact_events,BASE TABLE,opp_player_3_toi,double precision
fact_events,BASE TABLE,event_player_4_toi,double precision
fact_events,BASE TABLE,opp_player_4_toi,double precision
fact_events,BASE TABLE,event_player_5_toi,text
fact_events,BASE TABLE,opp_player_5_toi,bigint
fact_events,BASE TABLE,event_player_6_toi,text
fact_events,BASE TABLE,opp_player_6_toi,text
fact_events,BASE TABLE,team_on_ice_toi_avg,double precision
fact_events,BASE TABLE,team_on_ice_toi_min,double precision
fact_events,BASE TABLE,team_on_ice_toi_max,double precision
fact_events,BASE TABLE,opp_on_ice_toi_avg,double precision
fact_events,BASE TABLE,opp_on_ice_toi_min,double precision
fact_events,BASE TABLE,opp_on_ice_toi_max,double precision
fact_events,BASE TABLE,event_team_avg_rating,double precision
fact_events,BASE TABLE,opp_team_avg_rating,double precision
fact_events,BASE TABLE,rating_vs_opp,double precision
fact_faceoffs,BASE TABLE,event_id,text
fact_faceoffs,BASE TABLE,game_id,bigint
fact_faceoffs,BASE TABLE,period,bigint
fact_faceoffs,BASE TABLE,period_id,text
fact_faceoffs,BASE TABLE,event_type,text
fact_faceoffs,BASE TABLE,event_type_id,text
fact_faceoffs,BASE TABLE,event_detail,text
fact_faceoffs,BASE TABLE,event_detail_id,text
fact_faceoffs,BASE TABLE,event_detail_2,text
fact_faceoffs,BASE TABLE,event_detail_2_id,text
fact_faceoffs,BASE TABLE,event_successful,text
fact_faceoffs,BASE TABLE,success_id,text
fact_faceoffs,BASE TABLE,event_team_zone,text
fact_faceoffs,BASE TABLE,event_zone_id,text
fact_faceoffs,BASE TABLE,sequence_key,text
fact_faceoffs,BASE TABLE,play_key,text
fact_faceoffs,BASE TABLE,event_chain_key,text
fact_faceoffs,BASE TABLE,tracking_event_key,text
fact_faceoffs,BASE TABLE,home_team,text
fact_faceoffs,BASE TABLE,home_team_id,text
fact_faceoffs,BASE TABLE,away_team,text
fact_faceoffs,BASE TABLE,away_team_id,text
fact_faceoffs,BASE TABLE,duration,bigint
fact_faceoffs,BASE TABLE,event_player_ids,text
fact_faceoffs,BASE TABLE,opp_player_ids,text
fact_faceoffs,BASE TABLE,event_start_min,bigint
fact_faceoffs,BASE TABLE,event_start_sec,bigint
fact_faceoffs,BASE TABLE,event_end_min,bigint
fact_faceoffs,BASE TABLE,event_end_sec,bigint
fact_faceoffs,BASE TABLE,time_start_total_seconds,bigint
fact_faceoffs,BASE TABLE,time_end_total_seconds,bigint
fact_faceoffs,BASE TABLE,event_running_start,bigint
fact_faceoffs,BASE TABLE,event_running_end,bigint
fact_faceoffs,BASE TABLE,running_video_time,bigint
fact_faceoffs,BASE TABLE,period_start_total_running_seconds,bigint
fact_faceoffs,BASE TABLE,running_intermission_duration,bigint
fact_faceoffs,BASE TABLE,team_venue,text
fact_faceoffs,BASE TABLE,team_venue_abv,text
fact_faceoffs,BASE TABLE,player_team,text
fact_faceoffs,BASE TABLE,home_team_zone,text
fact_faceoffs,BASE TABLE,away_team_zone,text
fact_faceoffs,BASE TABLE,player_role,text
fact_faceoffs,BASE TABLE,side_of_puck,text
fact_faceoffs,BASE TABLE,role_number,bigint
fact_faceoffs,BASE TABLE,role_abrev,text
fact_faceoffs,BASE TABLE,player_game_number,bigint
fact_faceoffs,BASE TABLE,strength,text
fact_faceoffs,BASE TABLE,play_detail1,text
fact_faceoffs,BASE TABLE,play_detail_2,text
fact_faceoffs,BASE TABLE,play_detail_successful,text
fact_faceoffs,BASE TABLE,pressured_pressurer,text
fact_faceoffs,BASE TABLE,is_goal,bigint
fact_faceoffs,BASE TABLE,is_highlight,bigint
fact_faceoffs,BASE TABLE,player_name,text
fact_faceoffs,BASE TABLE,season_id,text
fact_faceoffs,BASE TABLE,position_id,bigint
fact_faceoffs,BASE TABLE,shot_type_id,text
fact_faceoffs,BASE TABLE,zone_entry_type_id,text
