event_index,sequence_index,play_index,Period,event_start_min,event_start_sec,event_end_min,event_end_sec,link_prev_play,Team,Player,player_role,Type,event_detail,event_detail_2,offensive_play,defensive_play,X,Y,X2,Y2,X3,Y3,distance,PlayerNumberEdit,TeamEdit,game_id,home_team,away_team
1,1,,1,18,,18,,,Away,11,event_team_player_1,Faceoff,Faceoff_PeriodStart,,,,0,0,,,,,,,,18955,Velodrome,Orphans
1,1,,1,18,,18,,,Away,10,event_team_player_2,Faceoff,Faceoff_PeriodStart,,,,22.43,-30.77,,,,,,,,18955,Velodrome,Orphans
1,1,,1,18,,18,,,Away,70,opp_team_player_1,Faceoff,Faceoff_PeriodStart,,,,0,0,,,,,,,,18955,Velodrome,Orphans
2,1,,1,17,57,17,55,,Away,10,event_team_player_1,Pass,Pass_Completed,Pass-Bank,,,22.43,-30.77,,,,,,,,18955,Velodrome,Orphans
2,1,,1,17,57,17,55,,Away,9,event_team_player_2,Pass,Pass_Completed,Pass-Bank,,,3.22,-26.86,,,,,,,,18955,Velodrome,Orphans
2,1,,1,17,57,17,55,,Away,11,event_team_player_3,Pass,Pass_Completed,Pass-Bank,,,-5.57,-28.34,,,,,,,,18955,Velodrome,Orphans
2,1,,1,17,57,17,55,,Away,14,opp_team_player_1,Pass,Pass_Completed,Pass-Bank,,,12.7,-33.82,,,,,,,,18955,Velodrome,Orphans
3,1,,1,17,55,17,54,,Away,11,event_team_player_1,Possession,,,,,-10.7,-40.51,-25.22,-40.16,,,,,,18955,Velodrome,Orphans
3,1,,1,17,55,17,54,,Away,9,event_team_player_2,Possession,,,,,3.39,-36.51,,,,,,,,18955,Velodrome,Orphans
3,1,,1,17,55,17,54,,Away,5,event_team_player_3,Possession,,,,,-13.22,8.36,,,,,,,,18955,Velodrome,Orphans
3,1,,1,17,55,17,54,,Away,70,opp_team_player_1,Possession,,,,,-16.7,-35.9,,,,,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,11,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-25.13,-39.99,-65.48,-40.51,,,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,9,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-16,-25.12,-48.43,-20.68,-62.96,-8.08,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,5,event_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-22.09,-5.29,-46.35,-9.12,-65.13,5.4,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,70,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-23.74,-37.73,-58.09,-36.34,,,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,87,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-44.61,-32.08,-63.65,-29.82,,,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,84,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-54.7,3.92,-63.3,-5.12,,,,,,18955,Velodrome,Orphans
4,1,1,1,17,54,17,52,,Away,75,opp_team_player_4,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-23.3,15.75,-57.91,8.62,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,11,event_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,-64.96,-40.08,-62.96,-7.99,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,9,event_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,-62.35,-7.21,,,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,5,event_team_player_3,Pass,Pass_Missed,Pass-Forehand,,,-64.43,5.23,,,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,70,opp_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,-58.17,-36.34,,,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,87,opp_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,-64.26,-29.12,,,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,84,opp_team_player_3,Pass,Pass_Missed,Pass-Forehand,,,-63.57,-4.34,,,,,,,,18955,Velodrome,Orphans
5,1,1,1,17,52,,,,Away,75,opp_team_player_4,Pass,Pass_Missed,Pass-Forehand,,,-57.22,8.62,,,,,,,,18955,Velodrome,Orphans
6,1,1,1,17,49,,,,Away,5,event_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,-75.74,31.4,-98.96,0.97,-88.78,-35.29,,,,18955,Velodrome,Orphans
6,1,1,1,17,49,,,,Away,11,event_team_player_2,Shot,Shot_Missed,Shot-Wrist,,,-78.35,15.49,,,,,,,,18955,Velodrome,Orphans
6,1,1,1,17,49,,,,Away,84,opp_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,-82,22.62,,,,,,,,18955,Velodrome,Orphans
6,1,1,1,17,49,,,,Away,70,opp_team_player_2,Shot,Shot_Missed,Shot-Wrist,,,-83.83,13.32,,,,,,,,18955,Velodrome,Orphans
7,1,,1,17,49,,,,Away,5,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,,,-87.91,-35.47,,,,,,,,18955,Velodrome,Orphans
8,1,,1,17,45,,,,Home,14,event_team_player_1,Pass,Pass_Missed,Pass-Rim/Wrap,,,-87.39,-36.34,-99.13,1.23,-89.48,35.49,,,,18955,Velodrome,Orphans
9,1,,1,14,45,,,,Home,14,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-PassMissed,,,-88.87,35.05,,,,,,,,18955,Velodrome,Orphans
10,1,,1,17,39,,,,Away,84,opp_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,-84.52,37.05,,,,,,,,18955,Velodrome,Orphans
10,1,,1,17,39,,,,Away,5,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,-79.65,39.92,,,,,,,,18955,Velodrome,Orphans
11,1,,1,17,39,17,35,,Home,84,event_team_player_1,Possession,,,,,-80.43,38.36,-96.87,24.45,,,,,,18955,Velodrome,Orphans
12,1,,1,17,35,,,,Home,84,event_team_player_1,Pass,Pass_Intercepted,Pass-Forehand,,,-96.35,24.1,-77.91,40.27,,,,,,18955,Velodrome,Orphans
12,1,,1,17,35,,,,Home,70,event_team_player_2,Pass,Pass_Intercepted,Pass-Forehand,,,-65.48,41.23,,,,,,,,18955,Velodrome,Orphans
12,1,,1,17,35,,,,Home,5,opp_team_player_1,Pass,Pass_Intercepted,Pass-Forehand,,,-77.04,39.32,,,,,,,,18955,Velodrome,Orphans
13,1,,1,17,35,,,,Home,84,opp_team_player_1,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,,-78.35,39.32,,,,,,,,18955,Velodrome,Orphans
14,2,,1,17,34,17,32,,Away,5,event_team_player_1,Possession,,,,,-72.35,40.1,-60.09,33.23,,,,,,18955,Velodrome,Orphans
14,2,,1,17,34,17,32,,Away,84,opp_team_player_1,Possession,,,,,-73.13,38.45,-61.91,31.4,,,,,,18955,Velodrome,Orphans
15,2,,1,17,32,,,,Away,5,event_team_player_1,Pass,Pass_Intercepted,Pass-Backhand,,,-59.22,32.97,-55.22,25.49,,,,,,18955,Velodrome,Orphans
15,2,,1,17,32,,,,Away,11,event_team_player_2,Pass,Pass_Intercepted,Pass-Backhand,,,-54.7,13.58,,,,,,,,18955,Velodrome,Orphans
15,2,,1,17,32,,,,Away,70,opp_team_player_1,Pass,Pass_Intercepted,Pass-Backhand,,,-53.22,20.45,,,,,,,,18955,Velodrome,Orphans
15,2,,1,17,32,,,,Away,84,opp_team_player_2,Pass,Pass_Intercepted,Pass-Backhand,,,-59.74,27.92,,,,,,,,18955,Velodrome,Orphans
16,2,,1,17,32,,,,Away,5,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,,-53.22,20.45,,,,,,,,18955,Velodrome,Orphans
17,3,,1,17,32,17,28,,Home,70,event_team_player_1,Possession,,,,,-53.48,19.84,-55.22,-34.08,,,,,,18955,Velodrome,Orphans
18,3,,1,17,28,,,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,,,-54.61,-34.25,-13.48,-6.68,,,,,,18955,Velodrome,Orphans
18,3,,1,17,28,,,,Home,87,event_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,,,-5.3,5.14,,,,,,,,18955,Velodrome,Orphans
18,3,,1,17,28,,,,Home,9,opp_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,,,-14.78,-6.08,,,,,,,,18955,Velodrome,Orphans
18,3,,1,17,28,,,,Home,5,opp_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,,,-31.48,-23.55,,,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,9,event_team_player_1,Possession,,,,,-13.83,-6.08,-18.78,21.49,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,5,event_team_player_2,Possession,,,,,-6.52,-12.42,-23.74,5.32,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,11,event_team_player_3,Possession,,,,,2.35,-37.64,-23.48,-33.29,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,84,opp_team_player_1,Possession,,,,,-31.13,15.14,-21.39,10.45,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,70,opp_team_player_2,Possession,,,,,-54.52,-33.9,-50.96,-12.08,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,87,opp_team_player_3,Possession,,,,,-0.52,9.49,-10.78,21.32,,,,,,18955,Velodrome,Orphans
21,4,,1,17,27,17,25,,Away,14,opp_team_player_4,Possession,,,,,-5.04,-3.38,-20.17,7.14,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,9,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-18.78,21.58,-58.17,31.05,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,5,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-15.13,-5.99,-62.52,2.79,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,11,event_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-24.09,-32.95,-67.04,-7.47,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,84,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-21.13,10.45,-60.17,27.92,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,70,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-53.48,-10.34,-76.87,2.79,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,87,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-12.26,21.49,-50.96,26.88,,,,,,18955,Velodrome,Orphans
22,4,,1,17,25,17,22,,Away,14,opp_team_player_4,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-19.74,6.97,-59.57,-2.68,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,9,event_team_player_1,Possession,,,,,-58.78,32.88,-62.09,41.75,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,11,event_team_player_2,Possession,,,,,-65.83,-7.38,-63.91,15.75,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,5,event_team_player_3,Possession,,,,,-62,3.05,-69.04,10.88,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,84,opp_team_player_1,Possession,,,,,-61.83,31.92,-62.26,38.1,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,70,opp_team_player_2,Possession,,,,,-76.17,4.1,-73.57,10.79,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,87,opp_team_player_3,Possession,,,,,-49.91,27.23,-68,7.58,,,,,,18955,Velodrome,Orphans
23,4,,1,17,22,17,16,,Away,14,opp_team_player_4,Possession,,,,,-60.61,-2.42,-64.87,5.49,,,,,,18955,Velodrome,Orphans
24,4,,1,17,16,,,,Away,9,event_team_player_1,Pass,Pass_Intercepted,Pass-Forehand,,,-59.91,40.79,-63.57,35.32,,,,,,18955,Velodrome,Orphans
24,4,,1,17,16,,,,Away,11,event_team_player_2,Pass,Pass_Intercepted,Pass-Forehand,,,-61.83,24.18,,,,,,,,18955,Velodrome,Orphans
24,4,,1,17,16,,,,Away,5,event_team_player_3,Pass,Pass_Intercepted,Pass-Forehand,,,-63.83,12.53,,,,,,,,18955,Velodrome,Orphans
24,4,,1,17,16,,,,Away,84,opp_team_player_1,Pass,Pass_Intercepted,Pass-Forehand,,,-59.22,33.92,,,,,,,,18955,Velodrome,Orphans
24,4,,1,17,16,,,,Away,70,opp_team_player_2,Pass,Pass_Intercepted,Pass-Forehand,,,-72.43,11.4,,,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-69.22,19.4,-24.61,36.88,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,75,event_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-54,35.66,-17.13,26.97,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,14,event_team_player_3,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-63.22,7.84,-26.26,7.05,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,9,opp_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-55.65,23.58,-25.39,27.84,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,5,opp_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-60.52,19.14,-31.65,20.36,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,10,opp_team_player_3,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-18.35,-21.12,7.91,-13.12,,,,,,18955,Velodrome,Orphans
26,5,2,1,17,16,17,12,,Home,4,opp_team_player_4,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-30.09,39.66,2.35,31.58,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,70,opp_team_player_1,Possession,,,,,-24.35,36.97,24.96,35.66,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,75,event_team_player_1,Possession,,,,,-17.74,27.4,24.43,20.01,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,14,event_team_player_2,Possession,,,,,-26.52,7.66,23.83,12.27,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,10,opp_team_player_2,Possession,,,,,7.83,-13.03,38.17,-1.29,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,4,opp_team_player_3,Possession,,,,,2.35,31.66,39.04,31.58,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,9,opp_team_player_4,Possession,,,,,-25.39,27.23,8.35,11.75,,,,,,18955,Velodrome,Orphans
27,5,2,1,17,12,17,10,,Home,5,opp_team_player_5,Possession,,,,,-31.83,19.84,-4.78,22.18,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,25.65,40.01,51.57,15.4,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,75,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,23.91,19.92,51.3,-5.64,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,14,event_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,23.57,12.27,64.35,10.01,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,10,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,39.22,-1.9,66.35,2.88,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,4,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,39.22,31.75,56.87,15.14,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,9,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,9.3,12.01,47.3,11.75,,,,,,18955,Velodrome,Orphans
28,5,3,1,17,10,17,8,,Home,5,opp_team_player_4,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-5.13,22.01,29.65,24.01,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,70,event_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,52,15.4,87.13,-3.21,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,14,event_team_player_2,Shot,Shot_OnNetSaved,Shot-Wrist,,,64.61,10.18,,,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,1,opp_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,84.35,0.62,,,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,10,opp_team_player_2,Shot,Shot_OnNetSaved,Shot-Wrist,,,66.43,3.05,,,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,4,opp_team_player_3,Shot,Shot_OnNetSaved,Shot-Wrist,,,58.09,14.18,,,,,,,,18955,Velodrome,Orphans
29,5,3,1,17,8,,,,Home,9,opp_team_player_4,Shot,Shot_OnNetSaved,Shot-Wrist,,,48.43,12.18,,,,,,,,18955,Velodrome,Orphans
30,5,,1,17,8,,,,Away,1,event_team_player_1,Save,Save_Rebound,Save-Glove,,,86.52,-2.34,84.7,-11.73,,,,,,18955,Velodrome,Orphans
32,5,,1,17,6,,,,Home,70,event_team_player_1,Shot,Shot_Blocked,Shot-Wrist,,,82.09,-10.68,85.3,-7.38,,,,,,18955,Velodrome,Orphans
32,5,,1,17,6,,,,Home,10,opp_team_player_1,Shot,Shot_Blocked,Shot-Wrist,,,85.3,-7.12,85.83,-7.38,,,,,,18955,Velodrome,Orphans
33,5,,1,17,4,,,,Home,14,event_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,95.74,-25.73,98.52,-0.77,,,,,,18955,Velodrome,Orphans
35,6,4,1,17,2,,,,Away,11,event_team_player_1,Pass,Pass_Completed,Pass-Rim/Wrap,,,61.83,5.32,21.04,39.4,,,,,,18955,Velodrome,Orphans
35,6,4,1,17,2,,,,Away,10,event_team_player_2,Pass,Pass_Completed,Pass-Rim/Wrap,,,98.87,-0.68,85.83,37.84,23.13,41.32,,,,18955,Velodrome,Orphans
35,6,4,1,17,2,,,,Away,22,opp_team_player_1,Pass,Pass_Completed,Pass-Rim/Wrap,,,30.52,-17.55,7.39,6.53,,,,,,18955,Velodrome,Orphans
35,6,4,1,17,2,,,,Away,93,opp_team_player_2,Pass,Pass_Completed,Pass-Rim/Wrap,,,29.13,6.71,21.65,38.45,,,,,,18955,Velodrome,Orphans
37,6,4,1,16,59,16,57,,Away,11,event_team_player_1,Possession,,,,,22.09,40.18,-24.43,39.92,,,,,,18955,Velodrome,Orphans
37,6,4,1,16,59,16,57,,Away,22,opp_team_player_1,Possession,,,,,7.91,6.97,-26.17,22.45,,,,,,18955,Velodrome,Orphans
37,6,4,1,16,59,16,57,,Away,93,opp_team_player_2,Possession,,,,,20.78,37.66,-23.3,36.97,,,,,,18955,Velodrome,Orphans
38,6,5,1,16,57,16,54,,Away,11,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveMiddle,,-24.87,39.75,-64.7,-6.95,,,,,,18955,Velodrome,Orphans
38,6,5,1,16,57,16,54,,Away,22,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveMiddle,,-26.52,22.1,-64.26,-2.25,,,,,,18955,Velodrome,Orphans
38,6,5,1,16,57,16,54,,Away,93,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveMiddle,,-24.7,36.88,-67.3,13.32,,,,,,18955,Velodrome,Orphans
39,6,5,1,16,54,,,,Away,11,event_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,-65.91,-6.68,-85.65,-1.03,,,,,,18955,Velodrome,Orphans
39,6,5,1,16,54,,,,Away,39,opp_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,-84.61,-2.86,,,,,,,,18955,Velodrome,Orphans
39,6,5,1,16,54,,,,Away,22,opp_team_player_2,Shot,Shot_OnNetSaved,Shot-Wrist,,,-64.35,-2.42,,,,,,,,18955,Velodrome,Orphans
39,6,5,1,16,54,,,,Away,93,opp_team_player_3,Shot,Shot_OnNetSaved,Shot-Wrist,,,-68.26,12.27,,,,,,,,18955,Velodrome,Orphans
41,6,,1,16,54,,,,Home,39,event_team_player_1,Rebound,Rebound_TeamRecovered,,,,-84.96,-1.47,-99.04,14.1,,,,,,18955,Velodrome,Orphans
41,6,,1,16,54,,,,Home,93,event_team_player_2,Rebound,Rebound_TeamRecovered,,,,-67.57,12.1,-97.83,13.58,,,,,,18955,Velodrome,Orphans
42,7,,1,16,52,,,,Home,93,event_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,-98.09,15.05,-64.26,40.27,,,,,,18955,Velodrome,Orphans
42,7,,1,16,52,,,,Home,75,event_team_player_2,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,-43.74,39.32,-47.48,39.23,,,,,,18955,Velodrome,Orphans
42,7,,1,16,52,,,,Home,4,opp_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,-60.7,40.45,-61.48,40.27,,,,,,18955,Velodrome,Orphans
42,7,,1,16,52,,,,Home,44,opp_team_player_2,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,-59.74,40.01,,,,,,,,18955,Velodrome,Orphans
45,7,,1,16,45,,,,Home,42,event_team_player_1,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,,,-66.96,26.36,-98.61,-4.42,,,,,,18955,Velodrome,Orphans
45,7,,1,16,45,,,,Home,4,opp_team_player_1,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,,,-65.04,28.88,-66.35,26.71,,,,,,18955,Velodrome,Orphans
46,7,,1,16,43,16,40,,Home,42,event_team_player_1,Possession,,,,,-79.83,-32.25,-48.52,-16.16,,,,,,18955,Velodrome,Orphans
46,7,,1,16,43,16,40,,Home,5,opp_team_player_1,Possession,,,,,-72.87,0.27,-54.87,-9.55,,,,,,18955,Velodrome,Orphans
46,7,,1,16,43,16,40,,Home,7,opp_team_player_2,Possession,,,,,-66.78,-37.82,-39.04,-14.42,,,,,,18955,Velodrome,Orphans
47,7,,1,16,40,,,,Home,42,event_team_player_1,Pass,Pass_Completed,Pass-Stretch,,,-48.61,-16.77,-13.65,-26.77,,,,,,18955,Velodrome,Orphans
47,7,,1,16,40,,,,Home,24,event_team_player_2,Pass,Pass_Completed,Pass-Stretch,,,-13.57,-27.03,,,,,,,,18955,Velodrome,Orphans
47,7,,1,16,40,,,,Home,5,opp_team_player_1,Pass,Pass_Completed,Pass-Stretch,,,-47.04,-12.42,,,,,,,,18955,Velodrome,Orphans
47,7,,1,16,40,,,,Home,7,opp_team_player_2,Pass,Pass_Completed,Pass-Stretch,,,-32.87,-18.86,,,,,,,,18955,Velodrome,Orphans
49,7,,1,16,40,,,,Home,24,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,-11.74,-25.82,,,,,,,,18955,Velodrome,Orphans
50,8,,1,16,39,16,35,,Away,12,event_team_player_1,Possession,,,,,49.3,-21.73,55.65,-5.38,,,,,,18955,Velodrome,Orphans
51,8,,1,16,35,,,,Away,24,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,40.7,1.75,,,,,,,,18955,Velodrome,Orphans
51,8,,1,16,35,,,,Away,42,opp_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,34.43,14.1,,,,,,,,18955,Velodrome,Orphans
51,8,,1,16,35,,,,Away,12,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,54.96,-4.51,23.83,15.23,,,,,,18955,Velodrome,Orphans
53,8,,1,16,34,16,32,,Away,14,event_team_player_1,Possession,,,,,21.57,21.75,-22.78,32.53,,,,,,18955,Velodrome,Orphans
53,8,,1,16,34,16,32,,Away,91,opp_team_player_1,Possession,,,,,14.17,-7.73,-11.65,10.1,,,,,,18955,Velodrome,Orphans
53,8,,1,16,34,16,32,,Away,22,opp_team_player_2,Possession,,,,,2.09,-13.99,-32.52,5.84,,,,,,18955,Velodrome,Orphans
53,8,,1,16,34,16,32,,Away,93,opp_team_player_3,Possession,,,,,-24.43,18.18,-38.43,28.97,,,,,,18955,Velodrome,Orphans
54,8,,1,16,32,16,31,,Away,14,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-22.26,32.45,-51.3,18.1,,,,,,18955,Velodrome,Orphans
54,8,,1,16,32,16,31,,Away,91,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-12.09,10.1,-44.09,17.4,,,,,,18955,Velodrome,Orphans
54,8,,1,16,32,16,31,,Away,22,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-32.09,6.1,-50.35,11.05,,,,,,18955,Velodrome,Orphans
54,8,,1,16,32,16,31,,Away,93,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-38.17,28.71,-53.04,18.18,,,,,,18955,Velodrome,Orphans
55,8,,1,16,28,,,,Away,14,event_team_player_1,Pass,Pass_Deflected,Pass-Forehand,,,-82.78,-38.95,-86.43,-33.64,,,,,,18955,Velodrome,Orphans
55,8,,1,16,28,,,,Away,22,opp_team_player_1,Pass,Pass_Deflected,Pass-Forehand,,,-87.13,-33.73,,,,,,,,18955,Velodrome,Orphans
57,9,,1,16,27,16,24,,Home,22,event_team_player_1,Possession,,,,,-86.87,-32.6,-96.78,-3.29,,,,,,18955,Velodrome,Orphans
57,9,,1,16,27,16,24,,Home,16,opp_team_player_1,Possession,,,,,-83.22,-32.16,-92.52,-5.82,,,,,,18955,Velodrome,Orphans
58,9,,1,16,24,,,,Home,22,event_team_player_1,Pass,Pass_Completed,Pass-Rim/Wrap,,,-97.39,1.75,-72.7,40.88,,,,,,18955,Velodrome,Orphans
58,9,,1,16,24,,,,Home,91,event_team_player_2,Pass,Pass_Completed,Pass-Rim/Wrap,,,-70.26,41.05,,,,,,,,18955,Velodrome,Orphans
59,9,,1,16,22,,,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,,-68.17,40.71,-22.96,41.14,,,,,,18955,Velodrome,Orphans
60,9,,1,16,20,,,,Home,91,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,-21.83,40.53,,,,,,,,18955,Velodrome,Orphans
61,9,,1,16,20,,,,Away,14,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,-21.22,39.05,31.91,33.66,,,,,,18955,Velodrome,Orphans
